"jj","psi_mean","psi_median"
177,15.2467830263333,15.249022
178,14.3184101778333,14.315987
179,13.884721247,13.887454
180,16.9723361001667,16.9751595
181,17.8968601125,17.9074515
182,13.6471258838333,13.6466625
183,17.5485117821667,17.5449585
184,18.0015659185,17.993107
185,14.8181420585,14.8217805
186,17.1642877296667,17.1577475
187,15.2700648878333,15.268287
188,15.5425299981667,15.547358
189,17.4205230853333,17.420397
190,14.2718976596667,14.270765
191,18.6873763063333,18.691706
192,13.3959592103333,13.40303
193,10.9251878063333,10.926849
194,17.7796695665,17.7760785
195,13.8512770445,13.8521715
196,16.1023415133333,16.097639
197,10.5513041673333,10.554531
198,14.3721688095,14.3700985
