dataset_name,lab_subject_id,sex,lwl_age,cdi_age,cdi_age_diff,n_trials,n_trials_rt,lwl_short_acc,lwl_long_acc,lwl_rt,lwl_log_rt,cdi_form,cdi_n_items,cdi_n_produces,peekbank_admin_id
adams_marchman_2018,12417,male,19,22,3,27,12,0.6253762623605291,0.5392174838446685,693.75,6.500139695284554,WS,680,26,323
adams_marchman_2018,12417,male,19,22,3,28,8,0.7318591007393517,0.6285881424105713,853.125,6.72498978053875,WS,680,26,324
adams_marchman_2018,12520,female,17,22,5,28,15,0.698759093605445,0.6954011118098329,603.3333333333334,6.376442605266924,WS,680,129,329
adams_marchman_2018,12520,female,17,22,5,29,14,0.5860511957582715,0.6095401957220036,1155.357142857143,6.927087589583991,WS,680,129,330
adams_marchman_2018,12520,female,20,22,2,26,12,0.6419321739307444,0.611215284207282,1339.5833333333337,6.947755262949426,WS,680,129,331
adams_marchman_2018,12520,female,20,22,2,20,15,0.5942786564789111,0.6087725947042946,961.6666666666669,6.646141251915453,WS,680,129,332
adams_marchman_2018,12547,female,15,21,6,14,9,0.5547505923560896,0.5908846542884693,1263.888888888889,6.8480646102819955,WS,680,300,333
adams_marchman_2018,12547,female,15,21,6,8,6,0.6689260249554367,0.6320596529835867,1100,6.953573645536484,WS,680,300,334
adams_marchman_2018,12547,female,18,21,3,23,11,0.6555194907603266,0.6440419933656036,1095.4545454545455,6.940902459253159,WS,680,300,335
adams_marchman_2018,12547,female,18,21,3,31,14,0.6568401777566887,0.60674448959061,783.9285714285714,6.629861174779129,WS,680,300,336
adams_marchman_2018,12608,female,15,21,6,30,0,0.5715890245740992,0.5280209861961177,NA,NA,WS,680,445,337
adams_marchman_2018,12608,female,15,21,6,31,10,0.6233809399101633,0.5782666741747426,1267.5,6.987861405021822,WS,680,445,338
adams_marchman_2018,12608,female,18,21,3,31,17,0.5939992673836451,0.6555798747701641,970.5882352941176,6.670607752758177,WS,680,445,339
adams_marchman_2018,12608,female,18,21,3,28,10,0.6818414106467158,0.6524621362011732,1012.5,6.769904383879322,WS,680,445,340
adams_marchman_2018,12612,female,16,23,7,31,13,0.6007718549626617,0.6024140166880887,1146.1538461538462,6.908463211786506,WS,680,368,341
adams_marchman_2018,12612,female,16,23,7,32,18,0.644855952913917,0.6099752723808399,1048.611111111111,6.9085863264626175,WS,680,368,342
adams_marchman_2018,12612,female,18,23,5,32,13,0.6224038140088515,0.6666212276748765,788.4615384615385,6.596278554949286,WS,680,368,343
adams_marchman_2018,12612,female,19,23,4,32,14,0.68309073065862,0.6305400922439447,616.0714285714286,6.4060822318982025,WS,680,368,344
adams_marchman_2018,12683,female,17,21,4,31,11,0.8102102143930376,0.7842433418205466,827.2727272727273,6.699228861705082,WS,680,435,345
adams_marchman_2018,12683,female,17,21,4,32,13,0.7862595145289485,0.8333391153428904,761.5384615384615,6.5886732573986535,WS,680,435,346
adams_marchman_2018,12683,female,20,21,1,24,11,0.6966202139414306,0.7183776068482913,1106.8181818181818,6.886438102801192,WS,680,435,347
adams_marchman_2018,12683,female,20,21,1,31,13,0.7405030491059545,0.7173869320746573,821.1538461538462,6.653672950796358,WS,680,435,348
adams_marchman_2018,12717,male,16,22,6,31,11,0.6583122719806179,0.6089090711057221,981.8181818181818,6.771472283708238,WS,680,134,349
adams_marchman_2018,12717,male,16,22,6,31,13,0.6483776453003678,0.636792802260278,1205.7692307692307,6.959318834818465,WS,680,134,350
adams_marchman_2018,12717,male,18,22,4,32,16,0.7417775879008319,0.7943445634211329,950,6.759093627728439,WS,680,134,351
adams_marchman_2018,12717,male,18,22,4,32,14,0.6898469126644997,0.7064795371355724,1176.7857142857142,6.931096057537589,WS,680,134,352
adams_marchman_2018,12724,male,17,22,5,15,8,0.5318887476836514,0.5931340124717099,1634.375,7.235393276711327,WS,680,144,353
adams_marchman_2018,12724,male,18,22,4,14,5,0.5050196499595376,0.5439892526519197,1865,7.444460348557527,WS,680,144,354
adams_marchman_2018,12724,male,19,22,3,10,4,0.6714394132737747,0.7477223756747807,1631.25,7.321232588989869,WS,680,144,355
adams_marchman_2018,12724,male,19,22,3,10,4,0.48417963873817527,0.6099352098593827,1143.75,7.014267449078991,WS,680,144,356
adams_marchman_2018,12737,female,16,22,6,30,10,0.7357769467863222,0.664545283683771,827.5,6.642276732333302,WS,680,478,357
adams_marchman_2018,12737,female,16,22,6,31,14,0.7496748433294049,0.6345606506660619,596.4285714285714,6.353870292885564,WS,680,478,358
adams_marchman_2018,12737,female,18,22,4,19,13,0.5770694908743021,0.6020626805187405,759.6153846153846,6.539049058493425,WS,680,478,359
adams_marchman_2018,12737,female,18,22,4,32,12,0.5761926445384266,0.5879554789540058,783.3333333333334,6.596695854656118,WS,680,478,360
adams_marchman_2018,12828,male,16,22,6,17,6,0.4321269891945923,0.4608061329578741,1304.1666666666667,7.0209677544698685,WS,680,204,361
adams_marchman_2018,12828,male,16,22,6,29,11,0.5372652552759735,0.5484121981155153,1586.3636363636365,7.228912516605296,WS,680,204,362
adams_marchman_2018,12828,male,18,22,4,22,8,0.6909217405325135,0.6601437244711486,965.625,6.834952907509979,WS,680,204,363
adams_marchman_2018,12828,male,19,22,3,24,8,0.8298875139778091,0.8163737789829492,878.125,6.732424716591897,WS,680,204,364
adams_marchman_2018,12830,male,16,23,7,26,9,0.6107041604306411,0.5557418343857748,1475,7.095077708597911,WS,680,64,365
adams_marchman_2018,12830,male,17,23,6,27,12,0.5244956603462567,0.5416808732700157,1343.75,7.078201299009283,WS,680,64,366
adams_marchman_2018,12830,male,18,23,5,18,8,0.6034626540331945,0.5526885481700001,1537.5,7.047724582983998,WS,680,64,367
adams_marchman_2018,12830,male,18,23,5,25,12,0.6398696792728172,0.5070242124750134,972.9166666666666,6.76892478785582,WS,680,64,368
adams_marchman_2018,12840,female,17,23,6,22,8,0.6468601836843669,0.5865054315938045,1118.75,6.92817582125485,WS,680,119,369
adams_marchman_2018,12840,female,17,23,6,19,5,0.6767050212316509,0.5762489202422494,1455,7.244265744717051,WS,680,119,370
adams_marchman_2018,12840,female,18,23,5,18,8,0.5975528778913995,0.5406238635678475,1484.375,7.103733065090215,WS,680,119,371
adams_marchman_2018,12840,female,18,23,5,17,8,0.5030878019523038,0.4647295288614785,1087.5,6.882495325890656,WS,680,119,372
adams_marchman_2018,12878,female,16,21,5,32,19,0.695542632673532,0.6634316369237732,823.6842105263158,6.668189366965529,WS,680,429,373
adams_marchman_2018,12878,female,16,21,5,32,8,0.7160139508620651,0.6810592681619676,625,6.415594132780413,WS,680,429,374
adams_marchman_2018,12878,female,18,21,3,32,11,0.7815292857069066,0.6502287258757565,709.0909090909091,6.550549277009379,WS,680,429,375
adams_marchman_2018,12878,female,18,21,3,31,13,0.7401192013296691,0.6713178443853002,721.1538461538462,6.416534061586172,WS,680,429,376
adams_marchman_2018,12959,female,17,23,6,29,18,0.7596600224473263,0.800263176655895,758.3333333333334,6.589009462176826,WS,680,531,377
adams_marchman_2018,12959,female,17,23,6,32,18,0.7840534914081796,0.7419743801243359,605.5555555555555,6.357693153983356,WS,680,531,378
adams_marchman_2018,12959,female,19,23,4,32,15,0.7668542720127626,0.693637659952758,595,6.374855481435884,WS,680,531,379
adams_marchman_2018,12959,female,19,23,4,32,15,0.704467345301622,0.6303266101456996,573.3333333333334,6.317856538812149,WS,680,531,380
adams_marchman_2018,12971,female,15,21,6,32,9,0.788940220283146,0.7310572699651755,1038.888888888889,6.9153518676002035,WS,680,373,381
adams_marchman_2018,12971,female,16,21,5,28,8,0.6661336978681983,0.5928170578037114,1187.5,6.932323012671703,WS,680,373,382
adams_marchman_2018,12971,female,18,21,3,17,4,0.5551449753336545,0.4662953143850166,1025,6.826117067271944,WS,680,373,383
adams_marchman_2018,12971,female,18,21,3,25,15,0.6314068884549474,0.6188905708910065,945,6.791037077937743,WS,680,373,384
adams_marchman_2018,12973,male,13,20,7,31,10,0.5641812926566111,0.5432013324136266,1082.5,6.82279578554868,WS,680,2,385
adams_marchman_2018,12973,male,13,20,7,31,14,0.5942031047221339,0.5594862062468517,880.3571428571429,6.645997904544745,WS,680,2,386
adams_marchman_2018,12973,male,19,20,1,30,10,0.624045576527858,0.6014750774475973,1057.5,6.902305339895587,WS,680,2,387
adams_marchman_2018,13044,female,15,21,6,31,12,0.5359165832515403,0.574419805818147,1566.6666666666667,7.261259971885368,WS,680,302,388
adams_marchman_2018,13044,female,16,21,5,26,11,0.49361740724717984,0.49927294737165934,1568.1818181818182,7.129208565583672,WS,680,302,389
adams_marchman_2018,13044,female,18,21,3,30,15,0.6028364507341029,0.5859944489851363,990,6.762574613975487,WS,680,302,390
adams_marchman_2018,13044,female,18,21,3,30,10,0.6125964248076426,0.5495039971419534,1080,6.930243963438839,WS,680,302,391
adams_marchman_2018,13061,female,16,20,4,32,10,0.5443844684162252,0.5572998771334324,935,6.802601614109834,WS,680,22,392
adams_marchman_2018,13061,female,16,20,4,31,13,0.6567176175010718,0.6184866475500199,934.6153846153846,6.651658320046886,WS,680,22,393
adams_marchman_2018,13061,female,19,20,1,32,15,0.7052522008181626,0.6897240715465283,706.6666666666666,6.520539176801508,WS,680,22,394
adams_marchman_2018,13061,female,19,20,1,32,14,0.7632932856128646,0.642110489603562,675,6.480401847025059,WS,680,22,395
adams_marchman_2018,13069,male,15,22,7,30,4,0.5355833113549638,0.6026802824883287,1687.5,7.392682258786178,WS,680,164,396
adams_marchman_2018,13069,male,16,22,6,28,10,0.5305105161973844,0.5994727799611658,1645,7.318865038738991,WS,680,164,397
adams_marchman_2018,13069,male,18,22,4,29,9,0.6054684651125972,0.6589121035008478,1530.5555555555557,7.260443274138012,WS,680,164,398
adams_marchman_2018,13069,male,19,22,3,26,11,0.5527302637568132,0.585050403197883,1193.1818181818182,6.9419122554260655,WS,680,164,399
adams_marchman_2018,13073,male,15,21,6,30,13,0.5199114962360263,0.5750664734149872,1594.2307692307693,7.270036744022435,WS,680,88,400
adams_marchman_2018,13073,male,16,21,5,31,12,0.5117888157596476,0.4995505637291645,1325,6.9676856231774025,WS,680,88,401
adams_marchman_2018,13073,male,18,21,3,31,16,0.547418615967218,0.5671178093251262,1542.1875,7.16557983116214,WS,680,88,402
adams_marchman_2018,13073,male,18,21,3,30,11,0.5522847558092329,0.5461937516071688,1754.5454545454545,7.382166536878968,WS,680,88,403
adams_marchman_2018,13081,female,16,23,7,23,13,0.6928923428641718,0.6488672750848873,782.6923076923077,6.622344183232709,WS,680,561,408
adams_marchman_2018,13081,female,16,23,7,7,4,0.5412597989212841,0.5903953260975179,937.5,6.635205831465364,WS,680,561,409
adams_marchman_2018,13081,female,19,23,4,24,16,0.7159982587909984,0.6813281787033026,820.3125,6.642886537269226,WS,680,561,410
adams_marchman_2018,13081,female,19,23,4,30,12,0.6824613271424111,0.6360932887447048,870.8333333333334,6.71202531183865,WS,680,561,411
adams_marchman_2018,13094,male,17,22,5,26,9,0.6256947594174599,0.6567278771402886,1669.4444444444443,7.353256229266211,WS,680,90,412
adams_marchman_2018,13094,male,17,22,5,16,6,0.5086609955209689,0.5262467672877472,1466.6666666666667,7.052504633730161,WS,680,90,413
adams_marchman_2018,13094,male,18,22,4,29,7,0.5618532700111575,0.5519383659759586,935.7142857142856,6.818281557524625,WS,680,90,414
adams_marchman_2018,13094,male,19,22,3,27,14,0.6295199389974038,0.5216731299512969,1053.571428571429,6.775208730905584,WS,680,90,415
adams_marchman_2018,13096,male,16,21,5,6,3,0.5894436542741628,0.6115749328946414,883.3333333333334,6.711943036936193,WS,680,19,416
adams_marchman_2018,13096,male,16,21,5,6,0,0.54375,0.31969733429587444,NA,NA,WS,680,19,417
adams_marchman_2018,13096,male,18,21,3,15,2,0.8562832486000589,0.7747396452057306,975,6.7298640364042805,WS,680,19,418
adams_marchman_2018,13096,male,18,21,3,22,8,0.493829197422486,0.516053343685799,1812.5,7.272988792394947,WS,680,19,419
adams_marchman_2018,13128,female,16,21,5,17,7,0.5278949521891819,0.542684597019332,1742.857142857143,7.385760223338735,WS,680,151,420
adams_marchman_2018,13128,female,16,21,5,25,4,0.5157100374917937,0.5344221158557083,781.25,6.544421275863241,WS,680,151,421
adams_marchman_2018,13128,female,18,21,3,32,12,0.6399335711239317,0.6783791216948144,1404.1666666666663,7.101173151060649,WS,680,151,422
adams_marchman_2018,13128,female,19,21,2,32,13,0.6463419965849253,0.616470773381518,1405.7692307692307,7.0670248797738315,WS,680,151,423
adams_marchman_2018,13131,male,15,20,5,7,2,0.4682051925247711,0.4605162990604605,1887.5,7.531271425875328,WS,680,52,424
adams_marchman_2018,13131,male,15,20,5,15,3,0.3927924714661985,0.43916179352585394,1358.3333333333333,7.042075938278819,WS,680,52,425
adams_marchman_2018,13131,male,19,20,1,24,5,0.4864554039321779,0.4684437090016413,1505,7.105491758476864,WS,680,52,426
adams_marchman_2018,13131,male,19,20,1,30,5,0.372492675231012,0.4125582175838168,2675,7.86603601189457,WS,680,52,427
adams_marchman_2018,13142,female,15,21,6,26,14,0.7755969055380488,0.7323300993124751,689.2857142857143,6.517527411526925,WS,680,247,428
adams_marchman_2018,13142,female,15,21,6,8,2,0.5711343751974328,0.6276602098546945,1475,7.188455233846598,WS,680,247,429
adams_marchman_2018,13142,female,18,21,3,24,11,0.5830785579205546,0.554932071494975,1100,6.74276299437635,WS,680,247,430
adams_marchman_2018,13142,female,18,21,3,26,11,0.710637683856724,0.7251626508650001,950,6.798643269607463,WS,680,247,431
adams_marchman_2018,13151,female,17,21,4,32,21,0.7924032246740358,0.823153590748884,757.1428571428571,6.589311638457361,WS,680,326,432
adams_marchman_2018,13151,female,17,21,4,32,18,0.8506053806815631,0.7641105344721674,570.8333333333334,6.338427144962795,WS,680,326,433
adams_marchman_2018,13151,female,18,21,3,32,16,0.7934096086960665,0.6964840468110413,609.375,6.3967694432984885,WS,680,326,434
adams_marchman_2018,13151,female,18,21,3,30,13,0.6998013111664603,0.686636810797919,605.7692307692307,6.392001613562265,WS,680,326,435
adams_marchman_2018,13191,female,16,21,5,21,7,0.5142683629531969,0.5488142908010115,1107.142857142857,6.866497339776767,WS,680,44,436
adams_marchman_2018,13191,female,16,21,5,21,3,0.561463028152309,0.6248182561987378,2066.6666666666665,7.595322155248452,WS,680,44,437
adams_marchman_2018,13191,female,18,21,3,32,16,0.6379375661581886,0.5893100165240798,1217.1875,6.977904922587002,WS,680,44,438
adams_marchman_2018,13191,female,18,21,3,32,7,0.5685729715366973,0.5352172175064601,1103.571428571429,6.953124272139352,WS,680,44,439
adams_marchman_2018,13293,female,15,23,8,31,7,0.6174058637149387,0.621032662643971,1307.142857142857,6.955298431817821,WS,680,429,446
adams_marchman_2018,13293,female,15,23,8,32,12,0.6288193451196102,0.5990373543798114,1689.5833333333333,7.240072894680096,WS,680,429,447
adams_marchman_2018,13293,female,19,23,4,32,15,0.6141827605171876,0.6328645585418631,670,6.414117444790597,WS,680,429,448
adams_marchman_2018,13293,female,19,23,4,28,13,0.4628574905817495,0.5483817354892527,1046.1538461538462,6.745520329843498,WS,680,429,449
adams_marchman_2018,13304,female,17,23,6,12,6,0.5023433023559598,0.5658752868860476,983.3333333333334,6.841456546939234,WS,680,92,450
adams_marchman_2018,13304,female,17,23,6,22,12,0.44151110561818574,0.4174824191512389,1187.5,6.953127890849803,WS,680,92,451
adams_marchman_2018,13304,female,18,23,5,27,12,0.6528917773540381,0.5620120858345842,687.5,6.4984233243349765,WS,680,92,452
adams_marchman_2018,13304,female,18,23,5,26,13,0.7750235581860414,0.7665360859054217,590.3846153846154,6.349370107140012,WS,680,92,453
