"jj","delta_j_mean","delta_j_median"
274,11.2630847805,11.264035
275,13.080933463,13.08064
276,12.8852288395,12.885106
277,13.1364964685,13.137222
278,13.0186289135,13.017849
279,13.56577911425,13.564734
280,15.1386481905,15.1387105
281,13.4428948235,13.443129
282,11.7208535875,11.7211745
283,12.750414804,12.749633
284,10.960783838,10.961067
285,12.581028526,12.5807065
286,15.36832083325,15.3688785
287,15.215443761,15.2156555
288,14.86211101325,14.861832
289,12.60999268775,12.6110815
290,14.836193996,14.8354825
291,12.748801511,12.748849
292,10.7474682475,10.748748
293,15.7437134385,15.743749
294,13.990599467,13.9898655
295,13.3034494815,13.3039255
296,17.25605009625,17.255918
297,16.44732952225,16.448597
298,11.22121474475,11.2217705
299,16.13647019425,16.137
300,15.26197349125,15.260725
301,13.36493129175,13.3655045
302,18.016063116,18.0150095
303,13.48387134925,13.484349
304,13.99953656175,14.000041
305,14.00182815725,14.0013505
306,12.7477240795,12.746828
307,14.13622715275,14.13524
308,14.55084210425,14.5519985
309,12.781786683,12.7826465
310,13.232376087,13.2315545
311,13.83961181375,13.8404395
312,13.4812738665,13.481227
313,13.9258373115,13.9259955
314,15.31118928525,15.311138
315,12.1172064965,12.1173825
316,13.2204563165,13.2203855
317,16.56746779,16.5679355
318,11.83541214075,11.8316555
319,13.2351296575,13.235048
320,13.82394203625,13.8241385
321,12.71875346825,12.718619
322,16.125780461,16.126384
323,11.62513429675,11.6244205
324,13.75536039125,13.755593
325,14.50988533075,14.5101455
326,16.89917994175,16.898331
327,13.28093916325,13.281558
328,18.02155600675,18.0215325
329,16.87641816425,16.876822
330,11.5007818855,11.5001595
331,18.0791118085,18.079462
332,15.7117952175,15.7127865
333,14.64966503325,14.650144
334,12.50882448475,12.508259
335,14.0782293935,14.0781095
336,14.0053646065,14.0050855
337,13.98460434,13.9847885
338,16.95799341375,16.9574995
339,17.96034869775,17.961151
340,13.8968263565,13.8973115
341,13.96915834425,13.968902
342,13.49203832475,13.4918985
343,18.2571549585,18.2564645
344,15.3842944815,15.383019
345,12.674734207,12.674571
346,16.89126383725,16.8913395
347,13.31542598,13.3156025
348,13.85989679625,13.8602
349,12.571566604,12.571471
350,17.75123241025,17.7504965
351,14.75926137275,14.7587215
352,15.20555394275,15.2052585
353,12.2333360405,12.233668
354,14.4999418375,14.501022
355,15.4715261775,15.4719625
356,13.58904887575,13.5884465
357,14.24462960025,14.2446875
358,15.46938023675,15.4703855
359,13.121157453,13.120684
360,10.91502623725,10.915086
361,13.62723136225,13.6266035
362,15.41973884925,15.4198035
363,10.46218016,10.463159
364,15.15137464725,15.1513965
365,13.72112030625,13.720326
366,6.943764520775,6.94504615
367,6.687952889075,6.6880999
368,18.716714355,18.714308
369,12.43295054275,12.4325155
370,13.9214117945,13.921617
371,11.81752879225,11.8157055
372,11.19660991725,11.1960805
373,15.03902824675,15.03935
374,17.15553027725,17.1533135
375,14.592144705,14.59127
376,15.16630538125,15.166594
377,14.8605439905,14.860876
378,13.66895495975,13.668886
379,17.061289014,17.061365
380,10.75047451825,10.751076
381,17.1753478815,17.17478
382,16.552012258,16.466232
383,16.74458138725,16.7450895
384,11.67163083775,11.6712475
385,12.76650974225,12.7669115
386,10.84713446575,10.8472665
387,13.555890051,13.5566955
388,9.834210935775,9.8341163
389,9.0469949997,9.04769805
390,14.338813103,14.3388285
391,15.72134842975,15.721099
392,13.839953332,13.8389795
393,12.60197687975,12.6019645
394,17.37558682225,17.3753255
395,13.440129566,13.439412
396,11.1990512245,11.19908
397,14.178459205,14.1787355
398,16.16390352975,16.1637585
399,15.8781327265,15.8344165
400,14.14452756425,14.1436875
401,8.2398505177,8.2401019
402,17.0646318445,17.064715
403,13.7622180295,13.762142
404,13.0125458095,13.012746
405,13.424104576,13.423394
406,12.71014220775,12.7100635
407,14.56529983025,14.5645535
408,15.7145972695,15.7142105
409,7.362008535925,7.36339015
410,10.66943841775,10.6682145
411,16.62065814975,16.6204875
412,16.64216610875,16.642131
413,16.04766230725,16.0479965
414,17.06658928975,17.06594
415,14.08898502125,14.089199
416,13.1398147285,13.139911
417,14.05308502275,14.0525935
418,14.30666428725,14.306551
419,15.35472961025,15.3552235
420,8.289819332575,8.29033055
421,16.58945253125,16.5905305
422,15.411721856,15.4112975
423,17.30643084625,17.306278
424,12.93589740675,12.936103
425,16.692089272,16.6910815
426,11.81014043625,11.8102545
427,14.253168356,14.2525575
428,14.05065512875,14.0507235
429,14.33398512575,14.333351
430,15.4327332635,15.433154
431,11.1300629695,11.129841
432,16.42313926075,16.424106
433,11.07780691975,11.078208
434,15.67880493925,15.6803955
435,14.13798882375,14.137307
436,10.601493757,10.6028315
437,13.939409656,13.939256
438,13.612177209,13.612152
439,7.3109054236,7.31092565
440,7.6497578767,7.65256855
441,16.67032787675,16.6692385
442,14.38703300425,14.387716
443,14.3021180275,14.301237
444,15.0748803745,15.075652
445,16.14352225,16.1449295
446,13.770288087,13.77135
447,14.85705696975,14.8559925
448,13.7349746345,13.7351595
449,15.7359288895,15.7364075
450,14.19470226375,14.194805
451,16.53473661175,16.534263
452,14.9505442245,14.9512345
453,11.77610018575,11.776438
454,16.4988992855,16.4975265
455,16.32835008825,16.327954
456,16.580386145,16.580035
457,13.1459607945,13.1461155
458,15.53103603275,15.530512
459,13.554513085,13.5528755
460,14.035315222,14.034992
461,14.78251028375,14.7827605
462,12.4482068855,12.448426
463,13.477944962,13.477604
464,16.1900744435,16.1901165
465,12.2539054085,12.253732
466,14.68018507575,14.67968
467,15.2110473385,15.2105555
468,15.9270469195,15.9274745
469,14.7898136065,14.789646
470,12.98152837325,12.981336
471,16.7129645935,16.7121505
472,14.79368681625,14.7941415
473,14.841377346,14.841221
474,15.69848939,15.6991485
475,12.87304770075,12.8724795
476,15.21239656175,15.212885
477,17.34035521925,17.339898
478,16.23570176175,16.2353115
479,13.868649513,13.8686725
480,14.03299724225,14.033273
481,14.36004203875,14.359428
482,12.753563885,12.753552
483,13.3572890905,13.357053
484,13.99624435275,13.9954025
485,16.4542719045,16.4531965
486,12.49110302375,12.490684
487,12.1397606295,12.140484
488,13.44277598325,13.44197
489,15.39475185375,15.394386
490,15.75594492725,15.754911
491,14.71209374725,14.7107115
492,13.8461497785,13.8469565
493,12.7856346955,12.785435
494,14.271779483,14.2706515
495,12.11989632425,12.1198115
496,10.38562877,10.385879
497,13.60602812075,13.6060555
498,14.63659562325,14.6363895
499,15.99996074375,15.998671
500,18.02177325225,18.021371
501,13.82143637775,13.82213
502,17.052727158,17.05193
503,15.81318844225,15.813088
504,11.9338297295,11.9344125
505,15.6760989755,15.6752725
506,14.4353983025,14.4352705
507,15.08776462825,15.0873535
508,14.29574574975,14.29685
509,13.483574146,13.48296
510,14.1119729855,14.1121955
511,17.71151471275,17.7118545
512,16.368022463,16.368667
513,11.72051681925,11.7206045
514,13.45259043225,13.451413
515,13.26027534675,13.2602205
516,12.8382766565,12.838167
517,14.97321460275,14.973047
518,15.03283651975,15.031899
519,14.048217299,14.0475645
520,14.658920322,14.658816
521,13.67007001725,13.66918
522,14.34401453875,14.343961
523,11.8145027385,11.8147565
524,14.485046902,14.4860975
525,18.403210487,18.402691
526,15.141717881,15.1409025
527,13.54892682775,13.5491665
528,9.7304406599,9.73161745
529,14.4447080715,14.4438485
530,14.73086751425,14.7301485
531,15.07481837075,15.074562
532,14.51721875,14.516799
533,17.6537201795,17.653665
534,14.46961446175,14.4688605
535,15.72012326725,15.7198325
536,13.4688295385,13.4693045
537,13.98290794475,13.982516
538,15.54665138175,15.545904
539,15.3003542875,15.301117
540,15.0401106475,15.005297
541,14.42172194075,14.4220395
542,13.13311365375,13.1315035
543,12.56634335075,12.5670525
544,14.46608642325,14.466025
545,11.4580365435,11.4580325
546,12.9587539875,12.9589455
547,14.074460413,14.0742615
548,13.95658246925,13.956608
549,14.37804310125,14.377914
550,14.126747596,14.1272175
551,13.008834721,13.0083375
552,12.26966949425,12.268754
553,13.82769058275,13.8273935
554,17.033165597,17.0330125
555,13.70106587975,13.702317
556,12.8020299425,12.8015915
557,14.95743142075,14.9584075
558,14.649258079,14.649132
559,15.5984758595,15.5987915
560,11.83858899275,11.8391675
561,14.86137164075,14.861609
562,14.51175228675,14.511658
563,17.8825961365,17.8813165
564,12.3484764565,12.3484325
565,14.02239298575,14.0217595
566,14.00045230225,14.0003785
567,14.10407197525,14.1041485
568,14.159990829,14.159545
569,11.94156393525,11.942631
570,13.497667287,13.497936
571,15.03261204475,15.0317915
572,12.54068672425,12.5375265
573,12.78220820675,12.782162
574,15.97836466575,15.9779045
575,14.7395540435,14.739852
576,11.9441972895,11.9444795
577,14.36836870225,14.3685165
578,12.792104476,12.792644
579,13.89713818975,13.8970515
580,15.84593274925,15.84617
581,13.488903795,13.48794
582,13.58812332375,13.5880425
583,16.777359896,16.7767915
584,13.5591861825,13.559518
585,14.1135424145,14.113948
586,16.2045639815,16.204179
587,15.07690973425,15.077549
588,14.84462077425,14.844797
589,16.8798399525,16.879999
590,14.3729710115,14.37207
591,11.9031125585,11.903724
592,13.418062612,13.416765
593,12.84212486425,12.842282
594,15.05647263725,15.0563515
595,13.5389796065,13.5388165
596,12.6590812995,12.6588645
597,15.0364053395,15.0186945
598,8.6491751795,8.64814895
599,14.06621085925,14.066636
600,12.82434560625,12.824097
601,12.35182363325,12.3517065
602,12.32846924475,12.328159
603,12.16584424375,12.1662845
604,16.414099899,16.412437
605,12.37202218525,12.372253
606,12.923973621,12.924255
607,16.59223085375,16.5932485
608,18.01487420325,18.0156465
609,13.0210894485,13.0209985
610,15.0280071995,15.026766
611,16.04017303,16.0407855
612,11.1083829825,11.108065
613,12.48133328825,12.4821495
614,13.924728355,13.9250595
615,11.43245036075,11.432369
616,12.83530055075,12.835755
617,13.4057037605,13.404597
618,15.08974272275,15.0900155
619,12.4298903485,12.4302765
620,11.41358424325,11.414321
621,15.14700624375,15.148141
622,12.84929410725,12.849903
623,13.1226747235,13.1227475
624,16.6089749935,16.609415
625,16.01918158425,16.0192205
626,13.54429406125,13.543274
627,14.14965388375,14.1498975
628,13.5804092,13.579739
629,12.5919085575,12.592133
630,15.65181081625,15.651952
631,14.28078055475,14.281272
632,15.14743753475,15.14671
633,14.54844043825,14.5490455
634,15.13729752975,15.1374615
635,11.1617974875,11.162805
636,12.82430249525,12.8246545
637,12.04409502575,12.0334885
638,17.54574233725,17.5451115
639,17.6367949635,17.6352735
640,14.76537307725,14.7651725
641,15.61756107125,15.6171785
642,15.47651987625,15.477679
643,13.75833667475,13.7574975
644,14.063531072,14.063776
645,14.291100693,14.29114
646,16.5281004645,16.5291145
647,10.6027774485,10.6036265
648,16.47006643725,16.469975
649,16.725452787,16.7249455
650,16.0073135065,16.008252
651,12.6908078265,12.6908995
652,13.703700515,13.704452
653,12.4141966065,12.4137055
654,14.7561176465,14.756593
655,12.7127892015,12.713288
656,16.47499091675,16.4737345
657,13.7217367915,13.721641
658,14.59156680625,14.5925885
659,15.8691240905,15.868388
660,15.53449857725,15.532255
661,17.5890584975,17.589539
662,13.81908712375,13.8188375
663,14.1373386495,14.136628
664,14.81803234975,14.8176585
665,15.40841712675,15.407761
666,13.447591359,13.448082
667,16.73874078225,16.7379045
668,14.632672806,14.6329855
669,13.51637058025,13.5167095
670,14.81929180475,14.819357
671,8.308464642325,8.3069123
672,12.95633722625,12.9565185
673,12.484424565,12.484758
674,11.64107949325,11.64209
