"lab_subject_id","study","age","form","item","produces","short","mapping_status","source_file"
"10","totlot",18,"WS","go potty",0,"gopotty","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gotta/got to",0,"gotta","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","grandma*",0,"grandma","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","grandpa*",0,"grandpa","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","grapes",0,"grapes","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","grass",0,"grass","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","green",0,"green","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","green beans",0,"greenbns","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","grrr",0,"grr","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","gum",0,"gum","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hafta/have to",0,"hafta","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hair",0,"hair","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hamburger",0,"hamburgr","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hammer",0,"hammer","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hand",0,"hand","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","happy",0,"happy","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hard",0,"hard","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hat",0,"hat","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hate",0,"hate","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","have",0,"have","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","he",0,"he","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","head",0,"head","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hear",0,"hear","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","heavy",0,"heavy","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","helicopter",0,"helicptr","manual_disambig","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hello",1,"hello","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","help",0,"help","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","hen",0,"hen","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","her",0,"her","auto_exact","TL_{18,21,25}m_WS.xlsx"
"10","totlot",18,"WS","here",0,"here","auto_exact","TL_{18,21,25}m_WS.xlsx"
