subject_id,age,form,item,produces,comprehends
5972,20,WG,ALBRPISC,1,1
5972,20,WG,ALLAALLI,0,0
5972,20,WG,ALMOHADA,1,1
5972,20,WG,AM,0,0
5972,20,WG,AMARILLO,1,1
5972,20,WG,ANIMAL,1,1
5972,20,WG,APAGAR,1,1
5972,20,WG,APURAR,1,1
5972,20,WG,AQUEL,1,1
5972,20,WG,AQUELA,1,1
5972,20,WG,AQUI,0,0
5972,20,WG,ARANA,0,0
5972,20,WG,ARBOL,1,1
5972,20,WG,ARDILLA,1,1
5972,20,WG,ARETES,1,1
5972,20,WG,ARRIBA,1,1
5972,20,WG,ARROZ,1,1
5972,20,WG,ASPIRDOR,0,0
5972,20,WG,ATOLE,0,0
5972,20,WG,ATRAS,1,1
5972,20,WG,AVENTAR,1,1
5972,20,WG,AVION,1,1
5972,20,WG,AY,0,0
5972,20,WG,AYER,0,0
5972,20,WG,AYUDAR,1,1
5972,20,WG,AZUL,1,1
5972,20,WG,BABERA,1,1
5972,20,WG,BACINICA,0,0
5972,20,WG,BAILAR,1,1
5972,20,WG,BANO,1,1
5972,20,WG,BARCO,1,1
5972,20,WG,BASURA,1,1
5972,20,WG,BEBE,1,1
5972,20,WG,BEEMEE,1,1
5972,20,WG,BESITOS,1,1
5972,20,WG,BICICLET,1,1
5972,20,WG,BIGOTE,1,1
5972,20,WG,BOCA,1,1
5972,20,WG,BOLSA,0,0
5972,20,WG,BONITA,0,0
5972,20,WG,BORREGO,1,1
5972,20,WG,BOTAS,1,1
5972,20,WG,BOTLMAML,1,1
5972,20,WG,BOTON,1,1
5972,20,WG,BRAZOS,1,1
5972,20,WG,BRINCAR,1,1
5972,20,WG,BUENDIAS,1,1
5972,20,WG,BUENNOCH,1,1
5972,20,WG,BUHO,1,1
5972,20,WG,BURRO,1,1
5972,20,WG,CABALLO,1,1
5972,20,WG,CABEZA,1,1
5972,20,WG,CABRA,1,1
5972,20,WG,CACHETE,0,0
5972,20,WG,CAER,1,1
5972,20,WG,CAFE,1,1
5972,20,WG,CAJA,1,1
5972,20,WG,CAJON,1,1
5972,20,WG,CALCETIN,1,1
5972,20,WG,CALIENTE,1,1
5972,20,WG,CALLE,1,1
5972,20,WG,CALZON,0,0
5972,20,WG,CAMA,1,1
5972,20,WG,CAMIBOMB,0,0
5972,20,WG,CAMINAR,1,1
5972,20,WG,CAMION,1,1
5972,20,WG,CAMPO,1,1
5972,20,WG,CANSADO,1,1
5972,20,WG,CANTAR,1,1
5972,20,WG,CARA,1,1
5972,20,WG,CARNE,1,1
5972,20,WG,CARREOLA,0,0
5972,20,WG,CARRO,1,1
5972,20,WG,CASA,1,1
5972,20,WG,CENAR,1,1
5972,20,WG,CEPIDNTE,1,1
5972,20,WG,CEPILLO,1,1
5972,20,WG,CEREAL,1,1
5972,20,WG,CERRAR,1,1
5972,20,WG,CHICHI,1,1
5972,20,WG,CHICO,1,1
5972,20,WG,CHILE,0,0
5972,20,WG,CHUPETE,1,1
5972,20,WG,CIELO,1,1
5972,20,WG,CIERRE,0,0
5972,20,WG,CIGARRS,0,0
5972,20,WG,COBIJA,1,1
5972,20,WG,COCHERA,1,1
5972,20,WG,COCINA,1,1
5972,20,WG,COLLAR,0,0
5972,20,WG,COLUMPIO,1,1
5972,20,WG,SECARSE,1,1
5972,20,WG,SED,1,1
5972,20,WG,SENOR,1,1
5972,20,WG,SENORA,1,1
5972,20,WG,SENTARSE,1,1
5972,20,WG,SER,1,1
5972,20,WG,SHHH,0,0
5972,20,WG,SHORTS,1,1
5972,20,WG,SI,1,1
5972,20,WG,SILLA,1,1
5972,20,WG,SODA,1,1
5972,20,WG,SOFA,1,1
5972,20,WG,SOL,1,1
5972,20,WG,SOMBRERO,1,1
5972,20,WG,SOPA,1,1
5972,20,WG,SOPLAR,1,1
5972,20,WG,SU,0,0
5972,20,WG,SUAVE,1,1
5972,20,WG,SUBIR,1,1
5972,20,WG,SUCIO,1,1
5972,20,WG,SUENO,1,1
5972,20,WG,SUETER,1,1
5972,20,WG,TAMBIEN,0,0
5972,20,WG,TAMBOR,0,0
5972,20,WG,TAZA,1,1
5972,20,WG,TE,0,0
5972,20,WG,TECHO,1,1
5972,20,WG,TELEFONO,1,1
5972,20,WG,TELEVISN,1,1
5972,20,WG,TEMPRANO,0,0
5972,20,WG,TENEDOR,1,1
5972,20,WG,TENER,1,1
5972,20,WG,TENGMANT,1,1
5972,20,WG,TIA,1,1
5972,20,WG,TIENMERC,1,1
5972,20,WG,TIGRE,1,1
5972,20,WG,TIJERAS,1,1
5972,20,WG,TINA,1,1
5972,20,WG,TIO,1,1
5972,20,WG,TIRAR,1,1
5972,20,WG,TOALLA,1,1
5972,20,WG,TOCAR,1,1
5972,20,WG,TODO,1,1
5972,20,WG,TOMAR,1,1
5972,20,WG,TORTILA,0,0
5972,20,WG,TORTLITA,0,0
5972,20,WG,TORTUGA,1,1
5972,20,WG,TRABAJAR,1,1
5972,20,WG,TRAPO,1,1
5972,20,WG,TREN,1,1
5972,20,WG,TRISTE,1,1
5972,20,WG,TU,0,0
5972,20,WG,TUTU,1,1
5972,20,WG,TUYA,0,0
5972,20,WG,TUYAS,0,0
5972,20,WG,TUYO,0,0
5972,20,WG,TUYOS,0,0
5972,20,WG,UN,1,1
5972,20,WG,UNA,1,1
5972,20,WG,UNAS,1,1
5972,20,WG,UNODSTRS,1,1
5972,20,WG,UNOS,1,1
5972,20,WG,UVAS,1,1
5972,20,WG,VACA,1,1
5972,20,WG,VACIO,1,1
5972,20,WG,VASO,1,1
5972,20,WG,VELA,1,1
5972,20,WG,VENADO,0,0
5972,20,WG,VENTANA,1,1
5972,20,WG,VER,1,1
5972,20,WG,VERDE,1,1
5972,20,WG,VESTIDO,1,1
5972,20,WG,VIEJO,1,1
5972,20,WG,YA,1,1
5972,20,WG,YO,1,1
5972,20,WG,ZAPATO,1,1
5972,20,WG,ZOOLOGIC,1,1
5972,20,WG,COMER,1,1
5972,20,WG,COMIDA,1,1
5972,20,WG,COMO,1,1
5972,20,WG,CONEJO,1,1
5972,20,WG,CONTENTO,1,1
5972,20,WG,CORRER,1,1
5972,20,WG,COSQLITS,0,0
5972,20,WG,CUACUA,1,1
5972,20,WG,CUADRO,1,1
5972,20,WG,CUAL,0,0
5972,20,WG,CUARTO,1,1
5972,20,WG,CUCHARA,1,1
5972,20,WG,CUCHILLO,1,1
5972,20,WG,CUIDADO,1,1
5972,20,WG,CUNA,1,1
5972,20,WG,DAR,1,1
5972,20,WG,DE,1,1
5972,20,WG,DECIR,1,1
5972,20,WG,DEDOS,1,1
5972,20,WG,DESPUES,1,1
5972,20,WG,DESYUNAR,1,1
5972,20,WG,DIA,1,1
5972,20,WG,DIBUJAR,1,1
5972,20,WG,DIENTES,1,1
5972,20,WG,DIFERNTE,1,1
5972,20,WG,DIFICIL,1,1
5972,20,WG,DINERO,1,1
5972,20,WG,DOLER,0,0
5972,20,WG,DONDESTA,1,1
5972,20,WG,DORMIR,1,1
5972,20,WG,DULCE,1,1
5972,20,WG,EL1,1,1
5972,20,WG,EL2,1,1
5972,20,WG,ELEFANTE,1,1
5972,20,WG,ELLA,1,1
5972,20,WG,ELLAS,1,1
5972,20,WG,ELLOS,1,1
5972,20,WG,EMPUJAR,1,1
5972,20,WG,EN,1,1
5972,20,WG,ENCIMA,0,0
5972,20,WG,ENFERMO,0,0
5972,20,WG,ENOJADO,0,0
5972,20,WG,ENSENAR,0,0
5972,20,WG,ESA,1,1
5972,20,WG,ESAS,0,0
5972,20,WG,ESCALERA,1,1
5972,20,WG,ESCOBA,0,0
5972,20,WG,ESCRIBIR,1,1
5972,20,WG,ESCUELA,1,1
5972,20,WG,ESE,0,0
5972,20,WG,ESO,1,1
5972,20,WG,ESOS,1,1
5972,20,WG,ESPEJO,1,1
5972,20,WG,ESPERSE,1,1
5972,20,WG,ESTA,1,1
5972,20,WG,ESTAR,1,1
5972,20,WG,ESTAS,1,1
5972,20,WG,ESTE,1,1
5972,20,WG,ESTO,0,0
5972,20,WG,ESTOS,1,1
5972,20,WG,ESTRELLA,1,1
5972,20,WG,ESTUFA,1,1
5972,20,WG,FALDA,0,0
5972,20,WG,FAMILIA,1,1
5972,20,WG,FEO,1,1
5972,20,WG,FIESTA,1,1
5972,20,WG,FLOR,1,1
5972,20,WG,FOTOS,1,1
5972,20,WG,FRIJOLES,0,0
5972,20,WG,FRIO,1,1
5972,20,WG,FUCHI,1,1
5972,20,WG,GALLETA,1,1
5972,20,WG,GALLINA,1,1
5972,20,WG,GATO,1,1
5972,20,WG,GLOBO,1,1
5972,20,WG,GRACIAS,1,1
5972,20,WG,GRANDE,1,1
5972,20,WG,GUAGUA,1,1
5972,20,WG,GUAJOLOT,0,0
5972,20,WG,GUAPO,1,1
5972,20,WG,HACERMEM,1,1
5972,20,WG,HAMBRE,1,1
5972,20,WG,HELADO,1,1
5972,20,WG,HERMANA,0,0
5972,20,WG,HERMANO,0,0
5972,20,WG,HIPPOTMO,1,1
5972,20,WG,HOLA,1,1
5972,20,WG,HORMIGA,1,1
5972,20,WG,HORNO,1,1
5972,20,WG,HOY,1,1
5972,20,WG,HUEVO,1,1
5972,20,WG,IGLSTMPL,1,1
5972,20,WG,IGUAL,0,0
5972,20,WG,IR,1,1
5972,20,WG,JABON,1,1
5972,20,WG,JAMON,1,1
5972,20,WG,JARDIN,1,1
5972,20,WG,JIRAFA,1,1
5972,20,WG,JUGAR,1,1
5972,20,WG,JUGO,1,1
5972,20,WG,JUGUETE,1,1
5972,20,WG,LA,1,1
5972,20,WG,LAPIZ,1,1
5972,20,WG,LAS,1,1
5972,20,WG,LAVABO,1,1
5972,20,WG,LAVAR,1,1
5972,20,WG,LE,0,0
5972,20,WG,LECHE,1,1
5972,20,WG,LEER,1,1
5972,20,WG,LENGUA,1,1
5972,20,WG,LENTES,1,1
5972,20,WG,LEON,1,1
5972,20,WG,LES,1,1
5972,20,WG,LIBRO,1,1
5972,20,WG,LIMPIO,0,0
5972,20,WG,LLAVES,1,1
5972,20,WG,LLENO,1,1
5972,20,WG,LLEVAR,1,1
5972,20,WG,LLORAR,1,1
5972,20,WG,LLUVIA,1,1
5972,20,WG,LO,1,1
5972,20,WG,LOBO,0,0
5972,20,WG,LOS,1,1
5972,20,WG,LUNA,1,1
5972,20,WG,LUZ,1,1
5972,20,WG,MADRINA,1,1
5972,20,WG,MAESTRA,0,0
5972,20,WG,MALO,1,1
5972,20,WG,MAMA,1,1
5972,20,WG,MANANA,1,1
5972,20,WG,MANOS1,1,1
5972,20,WG,MANOS2,1,1
5972,20,WG,MANZANA,1,1
5972,20,WG,MARIPOSA,1,1
5972,20,WG,MARTILLO,1,1
5972,20,WG,MAS,1,1
5972,20,WG,ME,1,1
5972,20,WG,MEDICINA,0,0
5972,20,WG,MESA,1,1
5972,20,WG,METERSE,1,1
5972,20,WG,MIA,1,1
5972,20,WG,MIAS,1,1
5972,20,WG,MIAU,1,1
5972,20,WG,MIEDO,1,1
5972,20,WG,MIO,1,1
5972,20,WG,MIOS,1,1
5972,20,WG,MIRAR,1,1
5972,20,WG,MOJARSE,1,1
5972,20,WG,MONO,1,1
5972,20,WG,MORDER,1,1
5972,20,WG,MOSCA,1,1
5972,20,WG,MOTO,1,1
5972,20,WG,MUCHO,0,0
5972,20,WG,MUNECA,1,1
5972,20,WG,MUU,1,1
5972,20,WG,NADA,1,1
5972,20,WG,NANA,1,1
5972,20,WG,NARANJA,1,1
5972,20,WG,NARIZ,1,1
5972,20,WG,NIEVE,1,1
5972,20,WG,NINA,1,1
5972,20,WG,NINO,1,1
5972,20,WG,NO,1,1
5972,20,WG,NOCHE,1,1
5972,20,WG,NOHAY,0,0
5972,20,WG,NOMBRNIN,1,1
5972,20,WG,NUBE,1,1
5972,20,WG,NUEVO,1,1
5972,20,WG,OJITOS,1,1
5972,20,WG,OJOS,1,1
5972,20,WG,OMBLIGO,1,1
5972,20,WG,OREJAS,1,1
5972,20,WG,OSCURO,0,0
5972,20,WG,OSITO,1,1
5972,20,WG,OSO,1,1
5972,20,WG,OTRAVEZ,1,1
5972,20,WG,PADRINO,1,1
5972,20,WG,PAJARO,1,1
5972,20,WG,PALETA,1,1
5972,20,WG,PAN,1,1
5972,20,WG,PANAL,1,1
5972,20,WG,PANTALON,1,1
5972,20,WG,PANZA,1,1
5972,20,WG,PAPA,1,1
5972,20,WG,PAPEL,1,1
5972,20,WG,PARA,1,1
5972,20,WG,PARAR,1,1
5972,20,WG,PARQUE,1,1
5972,20,WG,PASTEL,1,1
5972,20,WG,PATO,1,1
5972,20,WG,PEGAR,1,1
5972,20,WG,PEINARSE,1,1
5972,20,WG,PEINE,1,1
5972,20,WG,PELO,1,1
5972,20,WG,PELOTA,1,1
5972,20,WG,PERRO,1,1
5972,20,WG,PERSONA,0,0
5972,20,WG,PESADO,1,1
5972,20,WG,PESCADO1,1,1
5972,20,WG,PIEDRA,1,1
5972,20,WG,PIERNAS,1,1
5972,20,WG,PIES,1,1
5972,20,WG,PIJAMA,1,1
5972,20,WG,PINGUINO,1,1
5972,20,WG,PINTAR,1,1
5972,20,WG,PIOPIO,1,1
5972,20,WG,PIPI,1,1
5972,20,WG,PLANTA,1,1
5972,20,WG,PLATANO,1,1
5972,20,WG,PLATO,1,1
5972,20,WG,PLAYA,1,1
5972,20,WG,PLAYERA,0,0
5972,20,WG,POCO,1,1
5972,20,WG,PODER,0,0
5972,20,WG,POLLITO,1,1
5972,20,WG,POLLO,1,1
5972,20,WG,PONER,1,1
5972,20,WG,PORFAVOR,1,1
5972,20,WG,PORQUE,0,0
5972,20,WG,PRENDER,0,0
5972,20,WG,PUERCO,1,1
5972,20,WG,PUERTA,1,1
5972,20,WG,PUM,0,0
5972,20,WG,QIQIRIQI,0,0
5972,20,WG,QUE,1,1
5972,20,WG,QUERER,1,1
5972,20,WG,QUESDILA,0,0
5972,20,WG,QUESO,1,1
5972,20,WG,QUIEN,0,0
5972,20,WG,RADIO,1,1
5972,20,WG,RANA,1,1
5972,20,WG,RATON,1,1
5972,20,WG,RECAMARA,1,1
5972,20,WG,REFRIG,1,1
5972,20,WG,REGADERA,1,1
5972,20,WG,RELOJ,1,1
5972,20,WG,RESBALD,0,0
5972,20,WG,RODILLAS,1,1
5972,20,WG,ROJO,1,1
5972,20,WG,ROMPER,1,1
5972,20,WG,ROPERO,1,1
5972,20,WG,ROTO,0,0
5972,20,WG,SACAR,1,1
5972,20,WG,SALA,1,1
5972,20,WG,SALCHCH,1,1
5972,20,WG,SALUD,1,1
5972,20,WG,SE,1,1
5975,16,WG,ABAJO,1,1
5975,16,WG,ABEJA,1,1
5975,16,WG,ABRIR,1,1
5975,16,WG,ABUELA,1,1
5975,16,WG,ABUELO,1,1
5975,16,WG,ACABARSE,1,1
5975,16,WG,ACERRIN,1,1
5975,16,WG,ADENTRO,1,1
5975,16,WG,ADIOSBYE,1,1
5975,16,WG,AFUERA,1,1
5975,16,WG,AGUA,1,1
5975,16,WG,AHI,1,1
5975,16,WG,AHORITA,1,1
5975,16,WG,ALBRPISC,1,1
5975,16,WG,ALLAALLI,1,1
5975,16,WG,ALMOHADA,1,1
5975,16,WG,AM,1,1
5975,16,WG,AMARILLO,1,1
5975,16,WG,ANIMAL,1,1
5975,16,WG,APAGAR,1,1
5975,16,WG,APURAR,1,1
5975,16,WG,AQUEL,1,1
5975,16,WG,AQUELA,1,1
5975,16,WG,AQUI,1,1
5975,16,WG,ARANA,1,1
5975,16,WG,ARBOL,1,1
5975,16,WG,ARDILLA,1,1
5975,16,WG,ARETES,1,1
5975,16,WG,ARRIBA,1,1
5975,16,WG,ARROZ,1,1
5975,16,WG,ASPIRDOR,1,1
5975,16,WG,ATOLE,1,1
5975,16,WG,ATRAS,1,1
5975,16,WG,AVENTAR,1,1
5975,16,WG,AVION,1,1
5975,16,WG,AY,1,1
5975,16,WG,AYER,1,1
5975,16,WG,AYUDAR,1,1
5975,16,WG,AZUL,1,1
5975,16,WG,BABERA,1,1
5975,16,WG,BACINICA,1,1
5975,16,WG,BAILAR,1,1
5975,16,WG,BANO,1,1
5975,16,WG,BARCO,1,1
5975,16,WG,BASURA,1,1
5975,16,WG,BEBE,1,1
5975,16,WG,BEEMEE,1,1
5975,16,WG,BESITOS,1,1
5975,16,WG,BICICLET,1,1
5975,16,WG,BIGOTE,1,1
5975,16,WG,BOCA,1,1
5975,16,WG,BOLSA,1,1
5975,16,WG,BONITA,1,1
5975,16,WG,BORREGO,1,1
5975,16,WG,BOTAS,1,1
5975,16,WG,BOTLMAML,1,1
5975,16,WG,BOTON,1,1
5975,16,WG,BRAZOS,1,1
5975,16,WG,BRINCAR,1,1
5975,16,WG,BUENDIAS,1,1
5975,16,WG,BUENNOCH,1,1
5975,16,WG,BUHO,1,1
5975,16,WG,BURRO,1,1
5975,16,WG,CABALLO,1,1
5975,16,WG,CABEZA,1,1
5975,16,WG,CABRA,1,1
5975,16,WG,CACHETE,1,1
5975,16,WG,CAER,1,1
5975,16,WG,CAFE,1,1
5975,16,WG,CAJA,1,1
5975,16,WG,CAJON,1,1
5975,16,WG,CALCETIN,1,1
5975,16,WG,CALIENTE,1,1
5975,16,WG,CALLE,1,1
5975,16,WG,CALZON,1,1
5975,16,WG,CAMA,1,1
5975,16,WG,CAMIBOMB,1,1
5975,16,WG,CAMINAR,1,1
5975,16,WG,CAMION,1,1
5975,16,WG,CAMPO,1,1
5975,16,WG,CANSADO,1,1
5975,16,WG,CANTAR,1,1
5975,16,WG,CARA,1,1
5975,16,WG,CARNE,1,1
5975,16,WG,CARREOLA,1,1
5975,16,WG,CARRO,1,1
5975,16,WG,CASA,1,1
5975,16,WG,CENAR,1,1
5975,16,WG,CEPIDNTE,1,1
5975,16,WG,CEPILLO,1,1
5975,16,WG,CEREAL,1,1
5975,16,WG,CERRAR,1,1
5975,16,WG,CHICHI,1,1
5975,16,WG,CHICO,1,1
5975,16,WG,CHILE,1,1
5975,16,WG,CHUPETE,1,1
5975,16,WG,CIELO,1,1
5975,16,WG,CIERRE,1,1
5975,16,WG,CIGARRS,1,1
5975,16,WG,COBIJA,1,1
5975,16,WG,COCHERA,1,1
5975,16,WG,COCINA,1,1
5975,16,WG,COLLAR,1,1
5975,16,WG,COLUMPIO,1,1
5975,16,WG,SECARSE,1,1
5975,16,WG,SED,1,1
5975,16,WG,SENOR,1,1
5975,16,WG,SENORA,1,1
5975,16,WG,SENTARSE,1,1
5975,16,WG,SER,1,1
5975,16,WG,SHHH,1,1
5975,16,WG,SHORTS,1,1
5975,16,WG,SI,1,1
5975,16,WG,SILLA,1,1
5975,16,WG,SODA,1,1
5975,16,WG,SOFA,1,1
5975,16,WG,SOL,1,1
5975,16,WG,SOMBRERO,1,1
5975,16,WG,SOPA,1,1
5975,16,WG,SOPLAR,1,1
5975,16,WG,SU,1,1
5975,16,WG,SUAVE,1,1
5975,16,WG,SUBIR,1,1
5975,16,WG,SUCIO,1,1
5975,16,WG,SUENO,1,1
5975,16,WG,SUETER,1,1
5975,16,WG,TAMBIEN,1,1
5975,16,WG,TAMBOR,1,1
5975,16,WG,TAZA,1,1
5975,16,WG,TE,1,1
5975,16,WG,TECHO,1,1
5975,16,WG,TELEFONO,1,1
5975,16,WG,TELEVISN,1,1
5975,16,WG,TEMPRANO,1,1
5975,16,WG,TENEDOR,1,1
5975,16,WG,TENER,1,1
5975,16,WG,TENGMANT,1,1
5975,16,WG,TIA,1,1
5975,16,WG,TIENMERC,1,1
5975,16,WG,TIGRE,1,1
5975,16,WG,TIJERAS,1,1
5975,16,WG,TINA,1,1
5975,16,WG,TIO,1,1
5975,16,WG,TIRAR,1,1
5975,16,WG,TOALLA,1,1
5975,16,WG,TOCAR,1,1
5975,16,WG,TODO,1,1
5975,16,WG,TOMAR,1,1
5975,16,WG,TORTILA,1,1
5975,16,WG,TORTLITA,1,1
5975,16,WG,TORTUGA,1,1
5975,16,WG,TRABAJAR,1,1
5975,16,WG,TRAPO,1,1
5975,16,WG,TREN,1,1
5975,16,WG,TRISTE,1,1
5975,16,WG,TU,1,1
5975,16,WG,TUTU,1,1
5975,16,WG,TUYA,1,1
5975,16,WG,TUYAS,1,1
5975,16,WG,TUYO,1,1
5975,16,WG,TUYOS,1,1
5975,16,WG,UN,1,1
5975,16,WG,UNA,1,1
5975,16,WG,UNAS,1,1
5975,16,WG,UNODSTRS,1,1
5975,16,WG,UNOS,1,1
5975,16,WG,UVAS,1,1
5975,16,WG,VACA,1,1
5975,16,WG,VACIO,1,1
5975,16,WG,VASO,1,1
5975,16,WG,VELA,1,1
5975,16,WG,VENADO,1,1
5975,16,WG,VENTANA,1,1
5975,16,WG,VER,1,1
5975,16,WG,VERDE,1,1
5975,16,WG,VESTIDO,1,1
5975,16,WG,VIEJO,1,1
5975,16,WG,YA,1,1
5975,16,WG,YO,1,1
5975,16,WG,ZAPATO,1,1
5975,16,WG,ZOOLOGIC,1,1
5975,16,WG,COMER,1,1
5975,16,WG,COMIDA,1,1
5975,16,WG,COMO,1,1
5975,16,WG,CONEJO,1,1
5975,16,WG,CONTENTO,1,1
5975,16,WG,CORRER,1,1
5975,16,WG,COSQLITS,1,1
5975,16,WG,CUACUA,1,1
5975,16,WG,CUADRO,1,1
5975,16,WG,CUAL,1,1
5975,16,WG,CUARTO,1,1
5975,16,WG,CUCHARA,1,1
5975,16,WG,CUCHILLO,1,1
5975,16,WG,CUIDADO,1,1
5975,16,WG,CUNA,1,1
5975,16,WG,DAR,1,1
5975,16,WG,DE,1,1
5975,16,WG,DECIR,1,1
5975,16,WG,DEDOS,1,1
5975,16,WG,DESPUES,1,1
5975,16,WG,DESYUNAR,1,1
5975,16,WG,DIA,1,1
5975,16,WG,DIBUJAR,1,1
5975,16,WG,DIENTES,1,1
5975,16,WG,DIFERNTE,1,1
5975,16,WG,DIFICIL,1,1
5975,16,WG,DINERO,1,1
5975,16,WG,DOLER,1,1
5975,16,WG,DONDESTA,1,1
5975,16,WG,DORMIR,1,1
5975,16,WG,DULCE,1,1
5975,16,WG,EL1,1,1
5975,16,WG,EL2,1,1
5975,16,WG,ELEFANTE,1,1
5975,16,WG,ELLA,1,1
5975,16,WG,ELLAS,1,1
5975,16,WG,ELLOS,1,1
5975,16,WG,EMPUJAR,1,1
5975,16,WG,EN,1,1
5975,16,WG,ENCIMA,1,1
5975,16,WG,ENFERMO,1,1
5975,16,WG,ENOJADO,1,1
5975,16,WG,ENSENAR,1,1
5975,16,WG,ESA,1,1
5975,16,WG,ESAS,1,1
5975,16,WG,ESCALERA,1,1
5975,16,WG,ESCOBA,1,1
5975,16,WG,ESCRIBIR,1,1
5975,16,WG,ESCUELA,1,1
5975,16,WG,ESE,1,1
5975,16,WG,ESO,1,1
5975,16,WG,ESOS,1,1
5975,16,WG,ESPEJO,1,1
5975,16,WG,ESPERSE,1,1
5975,16,WG,ESTA,1,1
5975,16,WG,ESTAR,1,1
5975,16,WG,ESTAS,1,1
5975,16,WG,ESTE,1,1
5975,16,WG,ESTO,1,1
5975,16,WG,ESTOS,1,1
5975,16,WG,ESTRELLA,1,1
5975,16,WG,ESTUFA,1,1
5975,16,WG,FALDA,1,1
5975,16,WG,FAMILIA,1,1
5975,16,WG,FEO,1,1
5975,16,WG,FIESTA,1,1
5975,16,WG,FLOR,1,1
5975,16,WG,FOTOS,1,1
5975,16,WG,FRIJOLES,1,1
5975,16,WG,FRIO,1,1
5975,16,WG,FUCHI,1,1
5975,16,WG,GALLETA,1,1
5975,16,WG,GALLINA,1,1
5975,16,WG,GATO,1,1
5975,16,WG,GLOBO,1,1
5975,16,WG,GRACIAS,1,1
5975,16,WG,GRANDE,1,1
5975,16,WG,GUAGUA,1,1
5975,16,WG,GUAJOLOT,1,1
5975,16,WG,GUAPO,1,1
5975,16,WG,HACERMEM,1,1
5975,16,WG,HAMBRE,1,1
5975,16,WG,HELADO,1,1
5975,16,WG,HERMANA,1,1
5975,16,WG,HERMANO,1,1
5975,16,WG,HIPPOTMO,1,1
5975,16,WG,HOLA,1,1
5975,16,WG,HORMIGA,1,1
5975,16,WG,HORNO,1,1
5975,16,WG,HOY,1,1
5975,16,WG,HUEVO,1,1
5975,16,WG,IGLSTMPL,1,1
5975,16,WG,IGUAL,1,1
5975,16,WG,IR,1,1
5975,16,WG,JABON,1,1
5975,16,WG,JAMON,1,1
5975,16,WG,JARDIN,1,1
5975,16,WG,JIRAFA,1,1
5975,16,WG,JUGAR,1,1
5975,16,WG,JUGO,1,1
5975,16,WG,JUGUETE,1,1
5975,16,WG,LA,1,1
5975,16,WG,LAPIZ,1,1
5975,16,WG,LAS,1,1
5975,16,WG,LAVABO,1,1
5975,16,WG,LAVAR,1,1
5975,16,WG,LE,1,1
5975,16,WG,LECHE,1,1
5975,16,WG,LEER,1,1
5975,16,WG,LENGUA,1,1
5975,16,WG,LENTES,1,1
5975,16,WG,LEON,1,1
5975,16,WG,LES,1,1
5975,16,WG,LIBRO,1,1
5975,16,WG,LIMPIO,1,1
5975,16,WG,LLAVES,1,1
5975,16,WG,LLENO,1,1
5975,16,WG,LLEVAR,1,1
5975,16,WG,LLORAR,1,1
5975,16,WG,LLUVIA,1,1
5975,16,WG,LO,1,1
5975,16,WG,LOBO,1,1
5975,16,WG,LOS,1,1
5975,16,WG,LUNA,1,1
5975,16,WG,LUZ,1,1
5975,16,WG,MADRINA,1,1
5975,16,WG,MAESTRA,1,1
5975,16,WG,MALO,1,1
5975,16,WG,MAMA,1,1
5975,16,WG,MANANA,1,1
5975,16,WG,MANOS1,1,1
5975,16,WG,MANOS2,1,1
5975,16,WG,MANZANA,1,1
5975,16,WG,MARIPOSA,1,1
5975,16,WG,MARTILLO,1,1
5975,16,WG,MAS,1,1
5975,16,WG,ME,1,1
5975,16,WG,MEDICINA,1,1
5975,16,WG,MESA,1,1
5975,16,WG,METERSE,1,1
5975,16,WG,MIA,1,1
5975,16,WG,MIAS,1,1
5975,16,WG,MIAU,1,1
5975,16,WG,MIEDO,1,1
5975,16,WG,MIO,1,1
5975,16,WG,MIOS,1,1
5975,16,WG,MIRAR,1,1
5975,16,WG,MOJARSE,1,1
5975,16,WG,MONO,1,1
5975,16,WG,MORDER,1,1
5975,16,WG,MOSCA,1,1
5975,16,WG,MOTO,1,1
5975,16,WG,MUCHO,1,1
5975,16,WG,MUNECA,1,1
5975,16,WG,MUU,1,1
5975,16,WG,NADA,1,1
5975,16,WG,NANA,1,1
5975,16,WG,NARANJA,1,1
5975,16,WG,NARIZ,1,1
5975,16,WG,NIEVE,1,1
5975,16,WG,NINA,1,1
5975,16,WG,NINO,1,1
5975,16,WG,NO,1,1
5975,16,WG,NOCHE,1,1
5975,16,WG,NOHAY,1,1
5975,16,WG,NOMBRNIN,1,1
5975,16,WG,NUBE,1,1
5975,16,WG,NUEVO,1,1
5975,16,WG,OJITOS,1,1
5975,16,WG,OJOS,1,1
5975,16,WG,OMBLIGO,1,1
5975,16,WG,OREJAS,1,1
5975,16,WG,OSCURO,1,1
5975,16,WG,OSITO,1,1
5975,16,WG,OSO,1,1
5975,16,WG,OTRAVEZ,1,1
5975,16,WG,PADRINO,1,1
5975,16,WG,PAJARO,1,1
5975,16,WG,PALETA,1,1
5975,16,WG,PAN,1,1
5975,16,WG,PANAL,1,1
5975,16,WG,PANTALON,1,1
5975,16,WG,PANZA,1,1
5975,16,WG,PAPA,1,1
5975,16,WG,PAPEL,1,1
5975,16,WG,PARA,1,1
5975,16,WG,PARAR,1,1
5975,16,WG,PARQUE,1,1
5975,16,WG,PASTEL,1,1
5975,16,WG,PATO,1,1
5975,16,WG,PEGAR,1,1
5975,16,WG,PEINARSE,1,1
5975,16,WG,PEINE,1,1
5975,16,WG,PELO,1,1
