"ckey","ii","n_admins","xi_median","xi_q5","xi_q95","slope_median","slope_q5","slope_q95"
"Thal::E1063",528,3,-10.4076255,-10.7602385,-10.0821297,0.61567066,0.5805483865,0.653451998
"Thal::E1064",529,3,-8.2797251,-8.47475962,-8.08206335,0.63888236,0.6112897005,0.6672503375
"Thal::E1068",530,3,-8.87788705,-9.124550645,-8.63898346,0.739532325,0.705452908,0.7762999665
"Thal::E1069",531,3,-7.4416295,-7.59440988,-7.287485365,0.518659535,0.494732924,0.5435898425
"Thal::E1075",532,3,-9.8277388,-10.0772829,-9.59997463,0.42157356,0.3953477335,0.449180165
"Thal::E1076",533,3,-8.36846505,-8.54556095,-8.200110115,0.49678542,0.4745692315,0.5204084755
"Thal::E1080",534,3,-9.04135975,-9.314647965,-8.76585707,0.812283755,0.7729357005,0.854239389
"Thal::E1081",535,3,-8.08338685,-8.23863109,-7.929948045,0.452001695,0.4309000255,0.4731470015
"Thal::E1083",536,3,-8.89990135,-9.17110583,-8.65670462,0.81570999,0.7778230095,0.857364641
"Thal::E1085",537,3,-8.98559325,-9.21135276,-8.76523417,0.59346972,0.565801056,0.6220249535
"Thal::E1086",538,3,-11.40242,-11.9045255,-10.95854335,0.61310081,0.5666864655,0.6650862425
"Thal::E1089",539,3,-9.5699137,-9.808529765,-9.35784047,0.491652385,0.4657583315,0.5178272665
"Thal::E1091",540,3,-8.74219975,-8.98108858,-8.51563794,0.716161595,0.685613362,0.750483818
"Thal::E1099",541,3,-9.08294385,-9.326772305,-8.86041042,0.635578495,0.60743843,0.6650440555
"Thal::E1104",542,3,-4.90387795,-5.08639835,-4.711222015,0.576099115,0.527343844,0.629370011
"Thal::E1105",543,3,-8.86432645,-9.05428152,-8.673834885,0.439483345,0.416156077,0.461907476
"Thal::E1106",544,3,-10.1616805,-10.44744965,-9.912580515,0.425531695,0.3972899065,0.4574278995
"Thal::E1107",545,3,-8.85561405,-9.059393445,-8.65853071,0.512614695,0.489856334,0.5380057075
"Thal::E1110",546,3,-9.74943595,-9.958613065,-9.55686114,0.274109595,0.250609479,0.2980845525
"Thal::E1111",547,3,-7.4525893,-7.629074425,-7.287738005,0.64469793,0.613452571,0.6782160055
"Thal::E1112",548,3,-11.173963,-11.6305591,-10.77321015,0.563405095,0.521088557,0.608058794
"Thal::E1115",549,3,-7.60653145,-7.760004175,-7.455873885,0.507584345,0.4831072505,0.5310683975
"Thal::E1116",550,3,-8.0563712,-8.214847775,-7.90047841,0.431747175,0.4115575295,0.4522534795
"Thal::E1117",551,3,-1.87048265,-2.187520115,-1.536455825,1.0083815,0.920675747,1.09752507
"Thal::E1119",552,3,-8.64877785,-8.81851567,-8.48095261,0.394446765,0.373684827,0.415019307
"Thal::E1124",553,3,-9.99792015,-10.24767835,-9.75819167,0.43136555,0.4032515085,0.460233448
"Thal::E1128",554,3,-10.7732955,-11.021048,-10.535029,0.16442292,0.1352778445,0.194922952
"Thal::E1129",555,3,-10.8764995,-11.18352745,-10.59143045,0.31460276,0.2832784985,0.3481509155
"Thal::E1132",556,3,-10.144188,-10.50344585,-9.803432245,0.71849087,0.6809418525,0.7578399575
"Thal::E1133",557,3,-9.3394414,-9.55110034,-9.126422385,0.46550018,0.4407568305,0.490822841
"Thal::E1134",558,3,-10.786064,-11.11640575,-10.48331345,0.432638425,0.399542997,0.4673409785
"Thal::E1135",559,3,-8.79478535,-8.998491135,-8.60491361,0.52407895,0.499312885,0.549778094
"Thal::E1138",560,3,-10.58049,-10.9545876,-10.2457913,0.59921907,0.5626573035,0.6380437595
"Thal::E1140",561,3,-9.4417922,-9.654688635,-9.23476886,0.436882155,0.41282923,0.4612621545
"Thal::E1146",562,3,-11.3901835,-11.8064619,-11.0058857,0.425242465,0.389483427,0.4658533775
"Thal::E1148",563,3,-8.01931635,-8.175779285,-7.8753987,0.421612235,0.402209712,0.4421571085
"Thal::E1149",564,3,-10.364597,-10.706831,-10.0590048,0.584096995,0.551837966,0.6209380045
"Thal::E1150",565,3,-9.08342845,-9.304006265,-8.870730705,0.557885105,0.5319905215,0.584728584
"Thal::E1156",566,3,-8.69119625,-8.94405997,-8.45649334,0.80086768,0.760950271,0.844120764
"Thal::E1158",567,3,-8.76322295,-8.96911183,-8.55425875,0.596321515,0.570374698,0.624045046
"Thal::E1159",568,3,-9.17925475,-9.39176387,-8.971715455,0.49476596,0.470858186,0.5199623935
"Thal::E1161",569,3,-10.758707,-11.2802057,-10.33025635,0.8250229,0.7767554775,0.878665129
"Thal::E1171",570,3,-10.1975075,-10.44501265,-9.96141412,0.37984337,0.3538845685,0.407268939
"Thal::E1172",571,3,-10.665963,-11.0243158,-10.36545735,0.475509485,0.442671602,0.511702977
"Thal::E1174",572,3,-9.05905545,-9.25164927,-8.873064905,0.43171426,0.4098535035,0.453965441
"Thal::E1177",573,3,-7.06644145,-7.20733826,-6.924543075,0.52489857,0.500876897,0.549711347
"Thal::E1179",574,3,-9.15628055,-9.40158425,-8.937246245,0.608868815,0.582381915,0.6366085835
"Thal::E1182",575,3,-9.4088464,-9.659891895,-9.17257258,0.594306695,0.56683973,0.623423668
"Thal::E1187",576,3,-7.24340235,-7.42525788,-7.051065015,0.68525858,0.649956358,0.7257559995
"Thal::E1188",577,3,-10.055226,-10.41255105,-9.74675291,0.67902253,0.644007305,0.7186384495
"Thal::E1189",578,3,-8.7815612,-8.986286315,-8.58574893,0.555248995,0.530511877,0.5809629885
"Thal::E1195",579,3,-8.9496524,-9.15623252,-8.736703255,0.56168963,0.536178573,0.5869904315
"Thal::E1196",580,3,-9.09425715,-9.34779477,-8.83914281,0.748850415,0.7144724895,0.7847482815
"Thal::E1200",581,3,-8.25471105,-8.417685005,-8.093742075,0.437233795,0.4164385615,0.4585826875
"Thal::E1201",582,3,-9.9703915,-10.2596641,-9.70522154,0.56520392,0.5359798505,0.597096629
"Thal::E1202",583,3,-7.82830565,-7.995040885,-7.65761473,0.574689545,0.5500675395,0.6018135435
"Thal::E1203",584,3,-9.9453811,-10.2742522,-9.65416826,0.65531775,0.622262335,0.691545212
"Thal::E1210",585,3,-9.94856705,-10.17594855,-9.71680936,0.365029125,0.3395796015,0.3915791355
"Thal::E1211",586,3,-11.529911,-12.07653265,-11.04480395,0.658466065,0.608578086,0.7148334285
"Thal::E1213",587,3,-11.517605,-11.96400905,-11.102268,0.587378735,0.547790479,0.631162544
"Thal::E1215",588,3,-8.44705215,-8.6207113,-8.27699773,0.45148983,0.4290525425,0.4737546495
"Thal::E1216",589,3,-8.47393955,-8.642356075,-8.30860706,0.459666415,0.43830897,0.482527369
"Thal::E1217",590,3,-10.566953,-10.8090435,-10.33281705,0.21813886,0.190446683,0.2457917075
"Thal::E1218",591,3,-9.87026295,-10.0987395,-9.655974565,0.364224445,0.3397505135,0.3893534495
"Thal::E1219",592,3,-7.8818715,-8.05217618,-7.712955565,0.562382325,0.537745802,0.5875443615
"Thal::E1221",593,3,-10.074749,-10.32212875,-9.85850226,0.338074295,0.3138228555,0.364413786
"Thal::E1223",594,3,-10.267224,-10.68572595,-9.856249085,0.845536205,0.7992059985,0.892252387
"Thal::E1225",595,3,-10.0761005,-10.3911333,-9.787769115,0.60345919,0.5711143345,0.637013466
"Thal::E1226",596,3,-10.1800995,-10.44626405,-9.934066515,0.401206085,0.3739592605,0.430296367
"Thal::E1230",597,3,-10.1509565,-10.44297795,-9.873990475,0.52522953,0.494256884,0.556665004
"Thal::E1231",598,3,-6.84010425,-6.972323355,-6.70655727,0.481810735,0.4587911465,0.505679114
"Thal::E1232",599,3,-7.3209766,-7.43999612,-7.200436415,0.29631021,0.278642681,0.3136060515
"Thal::E1233",600,3,-9.8340163,-10.10123165,-9.57063075,0.52694103,0.498357954,0.557111038
"Thal::E1236",601,3,-7.4631762,-7.61000655,-7.320543765,0.517445915,0.493818464,0.541599378
"Thal::E1238",602,3,-9.299336,-9.515148835,-9.10357089,0.452799095,0.4296215255,0.4774504375
"Thal::E1239",603,3,-10.2326215,-10.499388,-9.974546645,0.414633565,0.3862899805,0.443589259
"Thal::E1240",604,3,-5.5478312,-5.6802567,-5.41029256,0.459463075,0.4310267055,0.4898281655
"Thal::E1243",605,3,-11.1367205,-11.53534935,-10.77432195,0.493205155,0.4550020715,0.5340629195
"Thal::E1244",606,3,-9.3101573,-9.508846845,-9.12126279,0.380452235,0.3581275135,0.403541628
"Thal::E1249",607,3,-10.6330075,-11.01252745,-10.28033345,0.61769332,0.5794553145,0.658475732
"Thal::E1250",608,3,-6.3660597,-6.492659935,-6.243120695,0.4177062,0.395635265,0.440062048
"Thal::E1252",609,3,-8.92736495,-9.119684785,-8.741395,0.42012654,0.3982897225,0.443577536
"Thal::E1261",610,3,-8.78099345,-8.97189344,-8.599958735,0.473170495,0.450417668,0.496209736
"Thal::E1264",611,3,-9.08189235,-9.25856067,-8.913463405,0.321860365,0.3019138515,0.3425606745
"Thal::E1266",612,3,-6.8326269,-7.035601255,-6.6286238,0.74265591,0.6947919655,0.798387773
"Thal::E1267",613,3,-8.22196995,-8.405167015,-8.05228429,0.56514842,0.540486223,0.5898703655
"Thal::E1268",614,3,-4.80079565,-5.12504268,-4.480153875,1.02022595,0.9136328815,1.12815055
"Thal::E1269",615,3,-10.242388,-10.5589355,-9.95668405,0.54272287,0.512067799,0.576652745
"Thal::E1277",616,3,-10.858614,-11.2027212,-10.55365885,0.40495611,0.371480198,0.442226986
"Thal::E1278",617,3,-7.5931496,-7.749078235,-7.43561129,0.5469564,0.52306703,0.572759093
"Thal::E1279",618,3,-8.6216291,-8.85331421,-8.40123682,0.69789851,0.666027439,0.7294624175
"Thal::E1280",619,3,-8.0833148,-8.262111275,-7.90379711,0.629572025,0.6025858525,0.658409243
"Thal::E1281",620,3,-7.50273175,-7.800098175,-7.17172621,0.97109082,0.883582343,1.086995365
"Thal::E1282",621,3,-10.206213,-10.5149994,-9.92714644,0.53609485,0.5041849105,0.56838956
"Thal::E1288",622,3,-9.3905378,-9.618962965,-9.170176485,0.51558668,0.4899281525,0.541983931
"Thal::E1289",623,3,-11.0145575,-11.2931016,-10.75416825,0.22564704,0.195267126,0.2580105325
"Thal::E1309",624,3,-10.405509,-10.6922271,-10.14658425,0.39140318,0.3629314155,0.4223506065
"Thal::E1312",625,3,-8.2089363,-8.36937017,-8.04174071,0.496591165,0.473544042,0.519649552
"Thal::E1315",626,3,-9.2830684,-9.5121912,-9.069686055,0.51639581,0.4915356065,0.542558551
"Thal::E1318",627,3,-9.1829301,-9.41999766,-8.95775218,0.580073405,0.552233631,0.6083436875
"Thal::E1320",628,3,-9.454634,-9.70045771,-9.22297036,0.57551365,0.5486434055,0.6040349405
"Thal::E1325",629,3,-8.2448023,-8.41648758,-8.0826559,0.533063235,0.509836033,0.556152865
"Thal::E1326",630,3,-8.3956793,-8.55581802,-8.24211327,0.40883046,0.388820512,0.4294123645
"Thal::E1327",631,3,-7.94511285,-8.10972147,-7.779132175,0.53681396,0.512239784,0.5604670125
"Thal::E1328",632,3,-7.8204786,-7.99521014,-7.65268974,0.596724515,0.570277167,0.624843351
"Thal::E1332",633,3,-6.26110935,-6.400144065,-6.13015088,0.496296805,0.46943472,0.523825248
"Thal::E1363",634,3,-11.160899,-11.57273315,-10.77921765,0.542559045,0.502001761,0.584737243
"Thal::E1364",635,3,-9.7010491,-9.950130645,-9.470634435,0.501490185,0.4758061325,0.5300212015
"Thal::E1365",636,3,-10.346822,-10.6135354,-10.09259565,0.40354445,0.374956337,0.4320460515
"Thal::E1372",637,3,-6.072441,-6.22224723,-5.91245734,0.592528325,0.555596362,0.632274979
"Thal::E1373",638,3,-8.9203698,-9.11961054,-8.72473738,0.53278292,0.50876226,0.557191993
"Thal::E1391",639,3,-11.127007,-11.6151214,-10.6723041,0.753938545,0.7051144185,0.803366082
