seed,rung,words,word,surprisal
3,1.75M,1750000,moo,5.691971
3,1.75M,1750000,moon,5.044358
3,1.75M,1750000,moose,8.425439
3,1.75M,1750000,mop,11.924654
3,1.75M,1750000,more,4.811198
3,1.75M,1750000,morning,4.191758
3,1.75M,1750000,motorcycle,9.896613
3,1.75M,1750000,mouse,5.244933
3,1.75M,1750000,mouth,2.527440
3,1.75M,1750000,movie,7.776780
3,1.75M,1750000,much,3.169167
3,1.75M,1750000,muffin,8.976888
3,1.75M,1750000,my,5.932908
3,1.75M,1750000,myself,6.307676
3,1.75M,1750000,nail,8.949866
3,1.75M,1750000,nap,6.003993
3,1.75M,1750000,napkin,8.174739
3,1.75M,1750000,naughty,6.591840
3,1.75M,1750000,necklace,7.338099
3,1.75M,1750000,need,5.266890
3,1.75M,1750000,new,6.483401
3,1.75M,1750000,next,7.364126
3,1.75M,1750000,nice,4.696482
3,1.75M,1750000,night,5.279731
3,1.75M,1750000,no,3.373751
3,1.75M,1750000,noisy,8.594104
3,1.75M,1750000,none,8.815088
3,1.75M,1750000,noodles,8.264592
3,1.75M,1750000,nose,3.887311
3,1.75M,1750000,not,3.391599
3,1.75M,1750000,now,4.825047
3,1.75M,1750000,nurse,8.151265
3,1.75M,1750000,nuts,8.888471
3,1.75M,1750000,of,1.907471
3,1.75M,1750000,off,4.366727
3,1.75M,1750000,old,6.831686
3,1.75M,1750000,on,3.530144
3,1.75M,1750000,open,4.407394
3,1.75M,1750000,orange,5.363411
3,1.75M,1750000,other,4.921880
3,1.75M,1750000,ouch,9.290482
3,1.75M,1750000,our,6.524003
3,1.75M,1750000,out,4.298075
3,1.75M,1750000,outside,7.112219
3,1.75M,1750000,oven,5.682515
3,1.75M,1750000,over,4.843640
3,1.75M,1750000,owl,5.993269
3,1.75M,1750000,paint,7.909704
3,1.75M,1750000,pajamas,7.191120
3,1.75M,1750000,pancake,8.991079
3,1.75M,1750000,pants,6.289253
3,1.75M,1750000,paper,4.165962
3,1.75M,1750000,park,5.957051
3,1.75M,1750000,party,5.265636
3,1.75M,1750000,peanut,6.734918
3,1.75M,1750000,peas,4.071046
3,1.75M,1750000,pen,6.546253
3,1.75M,1750000,pencil,5.986351
3,1.75M,1750000,penguin,8.306589
3,1.75M,1750000,penis,10.949399
3,1.75M,1750000,penny,7.807953
3,1.75M,1750000,people,6.341818
3,1.75M,1750000,person,6.649868
3,1.75M,1750000,pick,6.608802
3,1.75M,1750000,pickle,5.403518
3,1.75M,1750000,picnic,6.255037
3,1.75M,1750000,picture,4.121501
3,1.75M,1750000,pig,5.597956
3,1.75M,1750000,pillow,7.461698
3,1.75M,1750000,pizza,4.285553
3,1.75M,1750000,plant,9.457617
3,1.75M,1750000,plate,4.605425
3,1.75M,1750000,play,3.567726
3,1.75M,1750000,playground,8.512846
3,1.75M,1750000,please,5.886229
3,1.75M,1750000,police,8.281531
3,1.75M,1750000,pony,9.848674
3,1.75M,1750000,pool,5.745525
3,1.75M,1750000,poor,7.673061
3,1.75M,1750000,popcorn,9.870246
3,1.75M,1750000,popsicle,10.451870
3,1.75M,1750000,porch,10.738181
3,1.75M,1750000,potato,7.895823
3,1.75M,1750000,pour,6.919623
3,1.75M,1750000,present,6.024028
3,1.75M,1750000,pretend,6.151766
3,1.75M,1750000,pretty,6.516068
3,1.75M,1750000,pretzel,8.250134
3,1.75M,1750000,pudding,7.987990
3,1.75M,1750000,pull,6.139597
3,1.75M,1750000,pumpkin,8.398805
3,1.75M,1750000,puppy,7.133863
3,1.75M,1750000,purse,8.353219
3,1.75M,1750000,push,5.623374
3,1.75M,1750000,put,3.752822
3,1.75M,1750000,puzzle,5.654826
3,1.75M,1750000,quack,3.923065
3,1.75M,1750000,quiet,7.837870
3,1.75M,1750000,radio,9.722291
3,1.75M,1750000,rain,7.017639
3,1.75M,1750000,raisin,9.187245
3,1.75M,1750000,read,3.792207
3,1.75M,1750000,red,6.074594
3,1.75M,1750000,refrigerator,6.451615
3,1.75M,1750000,ride,7.067769
3,1.75M,1750000,rip,8.324895
3,1.75M,1750000,rock,8.740049
3,1.75M,1750000,rocking,8.359051
3,1.75M,1750000,roof,7.249117
3,1.75M,1750000,room,4.797182
3,1.75M,1750000,rooster,7.343919
3,1.75M,1750000,run,8.090459
3,1.75M,1750000,sad,6.465875
3,1.75M,1750000,salt,7.030221
3,1.75M,1750000,same,4.471195
3,1.75M,1750000,sandwich,5.907058
3,1.75M,1750000,sauce,7.087094
3,1.75M,1750000,say,5.205381
3,1.75M,1750000,scared,7.148528
3,1.75M,1750000,scarf,8.844331
3,1.75M,1750000,school,3.863231
3,1.75M,1750000,scissors,7.425726
3,1.75M,1750000,see,2.850043
3,1.75M,1750000,shake,6.004613
3,1.75M,1750000,share,6.946417
3,1.75M,1750000,she,2.268929
3,1.75M,1750000,sheep,5.549136
3,1.75M,1750000,shh,8.737987
3,1.75M,1750000,shirt,6.398605
3,1.75M,1750000,shoe,6.015181
3,1.75M,1750000,shopping,7.501276
3,1.75M,1750000,shorts,8.875325
3,1.75M,1750000,shoulder,7.866402
3,1.75M,1750000,shovel,8.990817
3,1.75M,1750000,show,6.258246
3,1.75M,1750000,shower,7.755686
3,1.75M,1750000,sick,6.554307
3,1.75M,1750000,sidewalk,8.100102
3,1.75M,1750000,sing,5.559643
3,1.75M,1750000,sink,6.966566
3,1.75M,1750000,sister,7.678270
3,1.75M,1750000,sit,6.080123
3,1.75M,1750000,skate,11.310281
3,1.75M,1750000,sky,5.273496
3,1.75M,1750000,sled,9.004149
3,1.75M,1750000,sleep,5.341360
3,1.75M,1750000,sleepy,8.179451
3,1.75M,1750000,slide,6.777617
3,1.75M,1750000,slipper,7.888156
3,1.75M,1750000,slow,9.435856
3,1.75M,1750000,smile,9.145119
3,1.75M,1750000,snack,8.384593
3,1.75M,1750000,snow,6.201921
3,1.75M,1750000,so,4.384477
3,1.75M,1750000,soap,8.185103
3,1.75M,1750000,sock,6.906358
3,1.75M,1750000,soda,8.545720
3,1.75M,1750000,sofa,6.797955
3,1.75M,1750000,soft,6.538085
3,1.75M,1750000,some,3.222978
3,1.75M,1750000,soup,6.143090
3,1.75M,1750000,spill,7.752690
3,1.75M,1750000,splash,7.620398
3,1.75M,1750000,spoon,4.253847
3,1.75M,1750000,sprinkler,10.101721
3,1.75M,1750000,squirrel,9.120434
3,1.75M,1750000,stairs,7.074906
3,1.75M,1750000,stand,7.113632
3,1.75M,1750000,star,5.060984
3,1.75M,1750000,stay,6.544947
3,1.75M,1750000,stick,7.678719
3,1.75M,1750000,sticky,6.988768
3,1.75M,1750000,stone,9.776219
3,1.75M,1750000,stop,7.121539
3,1.75M,1750000,store,4.347258
3,1.75M,1750000,story,5.081449
3,1.75M,1750000,stove,5.155862
3,1.75M,1750000,strawberry,6.270183
3,1.75M,1750000,street,7.045644
3,1.75M,1750000,stroller,8.606709
3,1.75M,1750000,stuck,6.194456
3,1.75M,1750000,sun,5.475831
3,1.75M,1750000,sweater,6.581321
3,1.75M,1750000,sweep,11.567840
3,1.75M,1750000,swim,7.746303
3,1.75M,1750000,swing,7.998256
3,1.75M,1750000,table,4.541340
3,1.75M,1750000,take,4.959185
3,1.75M,1750000,talk,6.489839
3,1.75M,1750000,tape,6.444720
3,1.75M,1750000,taste,5.476394
3,1.75M,1750000,teacher,7.950518
3,1.75M,1750000,tear,8.920319
3,1.75M,1750000,telephone,6.863057
3,1.75M,1750000,thank,5.798827
3,1.75M,1750000,that,2.558938
3,1.75M,1750000,the,2.231552
3,1.75M,1750000,their,5.651309
3,1.75M,1750000,them,2.822152
3,1.75M,1750000,then,3.847487
3,1.75M,1750000,there,3.919379
3,1.75M,1750000,these,4.669610
3,1.75M,1750000,they,4.134489
3,1.75M,1750000,think,2.895830
3,1.75M,1750000,thirsty,7.372560
3,1.75M,1750000,this,3.696283
3,1.75M,1750000,those,4.867827
3,1.75M,1750000,throw,5.077736
3,1.75M,1750000,tickle,4.544911
3,1.75M,1750000,tiger,5.846428
3,1.75M,1750000,time,4.431031
3,1.75M,1750000,tiny,6.724166
3,1.75M,1750000,tired,6.065377
3,1.75M,1750000,tissue,6.213779
3,1.75M,1750000,to,3.621468
3,1.75M,1750000,toast,6.270706
3,1.75M,1750000,today,6.879876
3,1.75M,1750000,tomorrow,7.384172
3,1.75M,1750000,tongue,6.667618
3,1.75M,1750000,tonight,7.864573
3,1.75M,1750000,too,5.907916
3,1.75M,1750000,tooth,8.706455
3,1.75M,1750000,toothbrush,10.182332
3,1.75M,1750000,touch,5.854659
3,1.75M,1750000,towel,7.471452
3,1.75M,1750000,tractor,7.012750
3,1.75M,1750000,train,5.984351
3,1.75M,1750000,trash,8.724876
3,1.75M,1750000,tray,9.431347
3,1.75M,1750000,tree,6.753635
3,1.75M,1750000,truck,5.501693
3,1.75M,1750000,try,4.906860
3,1.75M,1750000,tummy,7.023208
3,1.75M,1750000,tuna,9.509848
3,1.75M,1750000,turkey,7.765686
3,1.75M,1750000,turn,5.187807
3,1.75M,1750000,turtle,7.256226
3,1.75M,1750000,tv,5.498088
3,1.75M,1750000,uh,4.095196
3,1.75M,1750000,uncle,8.317148
3,1.75M,1750000,under,5.748236
3,1.75M,1750000,up,3.476210
3,1.75M,1750000,us,5.672946
3,1.75M,1750000,vacuum,10.861624
3,1.75M,1750000,vanilla,8.945902
3,1.75M,1750000,wait,6.808883
3,1.75M,1750000,wake,6.007655
3,1.75M,1750000,walk,6.521578
3,1.75M,1750000,walker,17.519089
3,1.75M,1750000,wanna,2.983837
3,1.75M,1750000,was,2.811956
3,1.75M,1750000,wash,5.957429
3,1.75M,1750000,washing,6.819961
3,1.75M,1750000,watch,6.339658
3,1.75M,1750000,water,4.724530
3,1.75M,1750000,we,3.754451
3,1.75M,1750000,were,4.609962
3,1.75M,1750000,wet,6.393644
3,1.75M,1750000,what,3.427314
3,1.75M,1750000,when,5.920983
3,1.75M,1750000,where,4.669238
3,1.75M,1750000,which,6.781110
3,1.75M,1750000,white,5.331659
3,1.75M,1750000,who,4.111647
3,1.75M,1750000,why,6.138167
3,1.75M,1750000,will,6.608872
3,1.75M,1750000,wind,8.554725
3,1.75M,1750000,window,5.485737
3,1.75M,1750000,windy,8.287807
3,1.75M,1750000,wipe,7.111909
3,1.75M,1750000,wish,8.053722
3,1.75M,1750000,with,2.081499
3,1.75M,1750000,wolf,7.261462
3,1.75M,1750000,woods,7.084752
3,1.75M,1750000,woof,4.122354
3,1.75M,1750000,work,5.319819
3,1.75M,1750000,would,5.340340
3,1.75M,1750000,write,5.625830
3,1.75M,1750000,yard,8.030993
3,1.75M,1750000,yellow,6.195413
3,1.75M,1750000,yes,6.588196
3,1.75M,1750000,yesterday,6.425736
3,1.75M,1750000,yogurt,8.167331
3,1.75M,1750000,you,2.249527
3,1.75M,1750000,your,3.733218
3,1.75M,1750000,yourself,5.444761
3,1.75M,1750000,yum,3.215013
3,1.75M,1750000,zebra,6.830431
3,1.75M,1750000,zipper,9.638687
3,1.75M,1750000,zoo,4.380775
3,2M,2000000,a,2.603256
3,2M,2000000,about,4.428648
3,2M,2000000,above,8.423817
3,2M,2000000,after,7.680841
3,2M,2000000,airplane,6.390359
3,2M,2000000,all,4.679677
3,2M,2000000,alligator,6.891257
3,2M,2000000,am,6.516395
3,2M,2000000,and,3.825197
3,2M,2000000,animal,6.394040
3,2M,2000000,ankle,10.785126
3,2M,2000000,another,5.699964
3,2M,2000000,any,3.442722
3,2M,2000000,apple,4.301222
3,2M,2000000,are,2.899697
3,2M,2000000,arm,5.499088
3,2M,2000000,around,5.305749
3,2M,2000000,asleep,4.694157
3,2M,2000000,at,2.279388
3,2M,2000000,aunt,9.046080
3,2M,2000000,awake,8.152779
3,2M,2000000,away,4.234078
3,2M,2000000,baby,3.123492
3,2M,2000000,babysitter,7.862136
3,2M,2000000,back,4.811354
3,2M,2000000,backyard,7.700701
3,2M,2000000,bad,6.922935
3,2M,2000000,ball,2.316482
3,2M,2000000,balloon,6.579239
3,2M,2000000,banana,5.995123
3,2M,2000000,basement,7.665421
3,2M,2000000,basket,5.252905
3,2M,2000000,bat,6.577298
3,2M,2000000,bath,4.650853
3,2M,2000000,bathroom,6.607365
3,2M,2000000,bathtub,7.648947
3,2M,2000000,be,3.397393
3,2M,2000000,beach,5.048268
3,2M,2000000,beads,7.393067
3,2M,2000000,beans,6.473214
3,2M,2000000,bear,4.070439
3,2M,2000000,because,5.957644
3,2M,2000000,bed,5.535329
3,2M,2000000,bedroom,6.972251
3,2M,2000000,bee,5.180045
3,2M,2000000,before,6.904575
3,2M,2000000,behind,4.739622
3,2M,2000000,belly,6.783534
3,2M,2000000,belt,8.194072
3,2M,2000000,bench,7.436020
3,2M,2000000,beside,10.268004
3,2M,2000000,better,6.142181
3,2M,2000000,bib,6.595335
3,2M,2000000,bicycle,6.657116
3,2M,2000000,big,5.531575
3,2M,2000000,bird,4.878630
3,2M,2000000,bite,5.885424
3,2M,2000000,black,5.229081
3,2M,2000000,blanket,6.304548
3,2M,2000000,block,5.074079
3,2M,2000000,blow,7.358906
3,2M,2000000,blue,5.488160
3,2M,2000000,boat,5.737761
3,2M,2000000,book,4.041171
3,2M,2000000,boots,6.685763
3,2M,2000000,bottle,4.690961
3,2M,2000000,bowl,5.866741
3,2M,2000000,box,3.700818
3,2M,2000000,boy,4.755908
3,2M,2000000,bread,5.585355
3,2M,2000000,break,4.998561
3,2M,2000000,breakfast,5.875287
3,2M,2000000,bring,6.218456
3,2M,2000000,broken,6.952735
3,2M,2000000,broom,8.891146
3,2M,2000000,brother,6.291109
3,2M,2000000,brown,5.677427
3,2M,2000000,brush,6.499167
3,2M,2000000,bubbles,7.395318
3,2M,2000000,bucket,7.834912
3,2M,2000000,bug,6.662528
3,2M,2000000,build,5.775191
3,2M,2000000,bump,6.998446
3,2M,2000000,bunny,5.818930
3,2M,2000000,bus,4.700413
3,2M,2000000,but,4.679589
3,2M,2000000,butter,4.826136
3,2M,2000000,butterfly,6.571318
3,2M,2000000,button,6.686655
3,2M,2000000,buy,5.571381
3,2M,2000000,by,7.225819
3,2M,2000000,bye,3.527431
3,2M,2000000,cake,4.766053
3,2M,2000000,call,6.152111
3,2M,2000000,camera,8.135320
3,2M,2000000,camping,10.273120
3,2M,2000000,can,3.678191
3,2M,2000000,candy,7.232260
3,2M,2000000,car,3.827907
3,2M,2000000,careful,5.521965
3,2M,2000000,carrots,7.546500
3,2M,2000000,carry,7.581684
3,2M,2000000,cat,5.014945
3,2M,2000000,catch,5.845905
3,2M,2000000,cereal,6.891938
3,2M,2000000,chair,4.507830
3,2M,2000000,chalk,9.414229
3,2M,2000000,chase,8.911420
3,2M,2000000,cheek,9.681481
3,2M,2000000,cheese,5.282682
3,2M,2000000,chicken,5.246945
3,2M,2000000,child,8.052653
3,2M,2000000,chin,6.614383
3,2M,2000000,chocolate,6.476723
3,2M,2000000,choo,5.357292
3,2M,2000000,church,8.535955
3,2M,2000000,circus,7.054319
3,2M,2000000,clap,6.584737
3,2M,2000000,clean,6.171184
3,2M,2000000,climb,7.193824
3,2M,2000000,clock,5.336122
3,2M,2000000,close,5.664994
3,2M,2000000,closet,6.680869
3,2M,2000000,cloud,7.865466
3,2M,2000000,clown,6.358904
3,2M,2000000,coat,6.554235
3,2M,2000000,coffee,4.862680
3,2M,2000000,coke,11.451521
3,2M,2000000,cold,5.619169
3,2M,2000000,comb,7.871980
3,2M,2000000,cook,5.588450
3,2M,2000000,cookie,4.483236
3,2M,2000000,corn,7.256781
3,2M,2000000,couch,5.759515
3,2M,2000000,could,5.243909
3,2M,2000000,country,9.703143
3,2M,2000000,cover,8.456472
3,2M,2000000,cow,5.297965
3,2M,2000000,cowboy,9.513326
3,2M,2000000,cracker,4.932234
3,2M,2000000,crayon,6.940826
3,2M,2000000,crib,8.374725
3,2M,2000000,cry,5.748003
3,2M,2000000,cup,5.581117
3,2M,2000000,cut,5.946864
3,2M,2000000,cute,6.643254
3,2M,2000000,daddy,6.107377
3,2M,2000000,dance,5.183113
3,2M,2000000,dark,5.268457
3,2M,2000000,day,5.584201
3,2M,2000000,deer,7.943915
3,2M,2000000,diaper,6.049422
3,2M,2000000,did,4.283799
3,2M,2000000,dinner,6.085805
3,2M,2000000,dirty,7.256626
3,2M,2000000,dish,8.197906
3,2M,2000000,do,3.014150
3,2M,2000000,doctor,6.327878
3,2M,2000000,does,4.823866
3,2M,2000000,dog,5.497083
3,2M,2000000,doll,5.547066
3,2M,2000000,donkey,7.744350
3,2M,2000000,donut,7.721733
3,2M,2000000,door,3.950619
3,2M,2000000,down,3.927477
3,2M,2000000,downtown,14.388966
3,2M,2000000,draw,4.984260
3,2M,2000000,drawer,7.558940
3,2M,2000000,dress,6.865876
3,2M,2000000,drink,4.872995
3,2M,2000000,drive,6.462868
3,2M,2000000,drop,7.340791
3,2M,2000000,dry,7.053782
3,2M,2000000,dryer,11.238286
3,2M,2000000,duck,5.171902
3,2M,2000000,dump,7.876289
3,2M,2000000,each,8.204178
3,2M,2000000,ear,5.811687
3,2M,2000000,eat,4.232874
3,2M,2000000,egg,4.313824
3,2M,2000000,elephant,4.919265
3,2M,2000000,empty,8.029285
3,2M,2000000,every,8.237190
3,2M,2000000,eye,5.357010
3,2M,2000000,face,4.974130
3,2M,2000000,fall,5.759711
3,2M,2000000,farm,5.886729
3,2M,2000000,fast,5.856797
3,2M,2000000,feed,6.024924
3,2M,2000000,find,4.560538
3,2M,2000000,fine,6.807470
3,2M,2000000,finger,5.168239
3,2M,2000000,finish,6.274250
3,2M,2000000,first,6.702629
3,2M,2000000,fish,3.884531
3,2M,2000000,fit,4.746744
3,2M,2000000,fix,6.307782
3,2M,2000000,flag,8.725339
3,2M,2000000,flower,6.933749
3,2M,2000000,food,4.743224
3,2M,2000000,foot,3.492810
3,2M,2000000,for,4.358246
3,2M,2000000,fork,5.492904
3,2M,2000000,french,8.351389
3,2M,2000000,friend,4.201135
3,2M,2000000,frog,5.549395
3,2M,2000000,full,7.253131
3,2M,2000000,game,6.115203
3,2M,2000000,garage,6.798110
3,2M,2000000,garbage,5.841829
3,2M,2000000,garden,4.937972
3,2M,2000000,gas,8.453974
3,2M,2000000,gentle,7.213797
3,2M,2000000,get,3.548660
3,2M,2000000,giraffe,6.395213
3,2M,2000000,girl,2.441523
3,2M,2000000,give,4.209564
3,2M,2000000,glass,7.804727
3,2M,2000000,glasses,7.008875
3,2M,2000000,gloves,9.284250
3,2M,2000000,glue,7.793792
3,2M,2000000,go,2.376632
3,2M,2000000,good,4.040974
3,2M,2000000,goose,7.017065
3,2M,2000000,grandma,8.451133
3,2M,2000000,grandpa,6.442128
3,2M,2000000,grapes,6.944218
3,2M,2000000,grass,5.648852
3,2M,2000000,green,5.749335
3,2M,2000000,gum,6.533460
3,2M,2000000,hair,3.864538
3,2M,2000000,hamburger,8.048718
3,2M,2000000,hammer,5.585616
3,2M,2000000,hand,4.408406
3,2M,2000000,happy,5.899555
3,2M,2000000,hard,5.819576
3,2M,2000000,hat,4.809844
3,2M,2000000,hate,6.851928
3,2M,2000000,have,2.825150
3,2M,2000000,he,3.624983
3,2M,2000000,head,3.633173
3,2M,2000000,hear,4.937000
3,2M,2000000,heavy,6.484248
3,2M,2000000,helicopter,7.602743
3,2M,2000000,hello,5.136243
3,2M,2000000,help,6.076836
3,2M,2000000,her,2.887743
3,2M,2000000,here,3.942531
3,2M,2000000,hi,6.257482
3,2M,2000000,hide,6.914745
3,2M,2000000,high,7.202758
3,2M,2000000,him,4.226268
3,2M,2000000,his,5.427802
3,2M,2000000,hit,7.861242
3,2M,2000000,hold,6.406138
3,2M,2000000,home,1.024352
3,2M,2000000,horse,5.197010
3,2M,2000000,hose,8.458609
3,2M,2000000,hot,5.064359
3,2M,2000000,house,4.466607
3,2M,2000000,how,5.078909
3,2M,2000000,hug,5.550745
3,2M,2000000,hungry,4.501173
3,2M,2000000,hurry,8.963397
3,2M,2000000,hurt,5.563121
3,2M,2000000,i,6.567775
3,2M,2000000,ice,6.141789
3,2M,2000000,if,4.884334
3,2M,2000000,inside,6.831750
3,2M,2000000,into,6.474411
3,2M,2000000,is,2.781164
3,2M,2000000,it,2.822839
3,2M,2000000,jacket,7.568068
3,2M,2000000,jar,8.324447
3,2M,2000000,jeans,9.723893
3,2M,2000000,jelly,6.616369
3,2M,2000000,juice,3.745865
3,2M,2000000,jump,4.644445
3,2M,2000000,keys,7.158209
3,2M,2000000,kick,7.112191
3,2M,2000000,kiss,3.986606
3,2M,2000000,kitchen,5.280423
3,2M,2000000,kitty,4.124463
3,2M,2000000,knee,5.595768
3,2M,2000000,knife,5.534425
3,2M,2000000,knock,6.424226
3,2M,2000000,ladder,6.166422
3,2M,2000000,lady,6.868284
3,2M,2000000,lamb,7.280443
3,2M,2000000,lamp,9.722395
3,2M,2000000,last,5.972949
3,2M,2000000,later,6.109600
3,2M,2000000,lawn,8.222067
3,2M,2000000,leg,5.883785
3,2M,2000000,lick,9.480335
3,2M,2000000,light,5.469424
3,2M,2000000,like,2.597406
3,2M,2000000,lion,5.719798
3,2M,2000000,lips,8.325863
3,2M,2000000,listen,7.131865
3,2M,2000000,little,4.072092
3,2M,2000000,living,7.035168
3,2M,2000000,lollipop,5.758752
3,2M,2000000,long,5.545425
3,2M,2000000,look,3.394470
3,2M,2000000,loud,6.612935
3,2M,2000000,love,6.017833
3,2M,2000000,lunch,5.487901
3,2M,2000000,mad,7.573196
3,2M,2000000,make,4.714769
3,2M,2000000,man,5.511099
3,2M,2000000,me,2.466974
3,2M,2000000,meat,6.240776
3,2M,2000000,medicine,5.897398
3,2M,2000000,milk,3.863155
3,2M,2000000,mine,5.271512
3,2M,2000000,mommy,6.505376
3,2M,2000000,money,5.708446
3,2M,2000000,monkey,5.758980
3,2M,2000000,moo,5.768100
3,2M,2000000,moon,4.143924
3,2M,2000000,moose,9.001072
3,2M,2000000,mop,10.971208
3,2M,2000000,more,4.458656
3,2M,2000000,morning,4.651534
3,2M,2000000,motorcycle,9.381216
3,2M,2000000,mouse,5.109998
3,2M,2000000,mouth,1.796042
3,2M,2000000,movie,7.196149
3,2M,2000000,much,3.835165
3,2M,2000000,muffin,9.146325
3,2M,2000000,my,5.764534
3,2M,2000000,myself,6.207814
3,2M,2000000,nail,8.235351
3,2M,2000000,nap,5.529877
3,2M,2000000,napkin,7.343237
3,2M,2000000,naughty,6.275777
3,2M,2000000,necklace,8.108181
3,2M,2000000,need,5.144962
3,2M,2000000,new,6.484564
3,2M,2000000,next,7.072594
3,2M,2000000,nice,4.729225
3,2M,2000000,night,4.530770
3,2M,2000000,no,3.805259
3,2M,2000000,noisy,9.071005
3,2M,2000000,none,7.786456
3,2M,2000000,noodles,8.533253
3,2M,2000000,nose,3.183638
3,2M,2000000,not,3.997175
3,2M,2000000,now,4.759436
3,2M,2000000,nurse,8.186979
3,2M,2000000,nuts,8.813068
3,2M,2000000,of,2.213075
3,2M,2000000,off,4.107115
3,2M,2000000,old,6.121062
3,2M,2000000,on,3.670080
3,2M,2000000,open,4.880333
3,2M,2000000,orange,4.715896
3,2M,2000000,other,5.163437
3,2M,2000000,ouch,8.602640
3,2M,2000000,our,6.569995
3,2M,2000000,out,4.319349
3,2M,2000000,outside,6.748563
3,2M,2000000,oven,5.628989
3,2M,2000000,over,4.447039
3,2M,2000000,owl,6.719576
3,2M,2000000,paint,8.046395
3,2M,2000000,pajamas,6.681426
3,2M,2000000,pancake,8.680623
3,2M,2000000,pants,5.584356
3,2M,2000000,paper,4.226757
3,2M,2000000,park,6.020316
3,2M,2000000,party,4.300825
3,2M,2000000,peanut,6.083059
3,2M,2000000,peas,5.184092
3,2M,2000000,pen,6.604073
3,2M,2000000,pencil,5.666351
3,2M,2000000,penguin,7.830861
3,2M,2000000,penis,9.597708
3,2M,2000000,penny,4.348816
3,2M,2000000,people,5.591658
3,2M,2000000,person,5.782036
3,2M,2000000,pick,6.154959
3,2M,2000000,pickle,5.289091
3,2M,2000000,picnic,5.106051
3,2M,2000000,picture,4.450448
3,2M,2000000,pig,5.162394
3,2M,2000000,pillow,6.297137
3,2M,2000000,pizza,4.687992
3,2M,2000000,plant,9.194446
3,2M,2000000,plate,4.539588
3,2M,2000000,play,3.584745
3,2M,2000000,playground,9.203667
3,2M,2000000,please,5.936103
3,2M,2000000,police,7.905613
3,2M,2000000,pony,9.289387
3,2M,2000000,pool,5.275742
3,2M,2000000,poor,7.878929
3,2M,2000000,popcorn,9.570763
3,2M,2000000,popsicle,9.428533
3,2M,2000000,porch,9.530501
3,2M,2000000,potato,7.236262
3,2M,2000000,pour,6.891228
3,2M,2000000,present,6.098877
3,2M,2000000,pretend,7.068755
3,2M,2000000,pretty,6.176668
3,2M,2000000,pretzel,8.386910
3,2M,2000000,pudding,8.338576
3,2M,2000000,pull,6.505268
3,2M,2000000,pumpkin,7.781880
3,2M,2000000,puppy,6.104101
3,2M,2000000,purse,6.847562
3,2M,2000000,push,4.652456
3,2M,2000000,put,3.794109
3,2M,2000000,puzzle,5.922879
3,2M,2000000,quack,3.549559
3,2M,2000000,quiet,7.736532
3,2M,2000000,radio,8.526217
3,2M,2000000,rain,6.287076
3,2M,2000000,raisin,9.502863
3,2M,2000000,read,4.069199
3,2M,2000000,red,6.576909
3,2M,2000000,refrigerator,6.428021
3,2M,2000000,ride,6.107000
3,2M,2000000,rip,8.221467
3,2M,2000000,rock,8.449746
3,2M,2000000,rocking,8.532909
3,2M,2000000,roof,6.824210
3,2M,2000000,room,4.757467
3,2M,2000000,rooster,6.958999
3,2M,2000000,run,7.934061
3,2M,2000000,sad,5.634681
3,2M,2000000,salt,7.336510
3,2M,2000000,same,4.715019
3,2M,2000000,sandwich,5.061391
3,2M,2000000,sauce,7.154859
3,2M,2000000,say,5.239539
3,2M,2000000,scared,6.793419
3,2M,2000000,scarf,8.777117
3,2M,2000000,school,3.885753
3,2M,2000000,scissors,7.684880
3,2M,2000000,see,2.991684
3,2M,2000000,shake,4.372198
3,2M,2000000,share,7.816897
3,2M,2000000,she,2.878366
3,2M,2000000,sheep,5.612730
3,2M,2000000,shh,7.969223
3,2M,2000000,shirt,5.902277
3,2M,2000000,shoe,4.896885
3,2M,2000000,shopping,7.338405
3,2M,2000000,shorts,9.047766
3,2M,2000000,shoulder,7.124611
3,2M,2000000,shovel,7.836360
3,2M,2000000,show,5.871502
3,2M,2000000,shower,6.743309
3,2M,2000000,sick,6.144238
3,2M,2000000,sidewalk,8.270869
3,2M,2000000,sing,5.548006
3,2M,2000000,sink,7.153374
3,2M,2000000,sister,7.215360
3,2M,2000000,sit,5.024329
3,2M,2000000,skate,10.515213
3,2M,2000000,sky,5.252165
3,2M,2000000,sled,9.285683
3,2M,2000000,sleep,4.828650
3,2M,2000000,sleepy,7.544081
3,2M,2000000,slide,5.605975
3,2M,2000000,slipper,7.244444
3,2M,2000000,slow,9.001121
3,2M,2000000,smile,8.984903
3,2M,2000000,snack,7.664186
3,2M,2000000,snow,6.271974
3,2M,2000000,so,4.904066
3,2M,2000000,soap,7.882615
3,2M,2000000,sock,6.792030
3,2M,2000000,soda,8.664378
3,2M,2000000,sofa,6.852930
3,2M,2000000,soft,6.352657
3,2M,2000000,some,3.654331
3,2M,2000000,soup,5.250698
3,2M,2000000,spill,6.622342
3,2M,2000000,splash,6.025789
3,2M,2000000,spoon,4.114593
3,2M,2000000,sprinkler,8.701149
3,2M,2000000,squirrel,8.388660
3,2M,2000000,stairs,7.269691
3,2M,2000000,stand,6.199746
3,2M,2000000,star,5.125430
3,2M,2000000,stay,5.971787
3,2M,2000000,stick,7.119547
3,2M,2000000,sticky,6.591014
3,2M,2000000,stone,8.813050
3,2M,2000000,stop,6.438125
3,2M,2000000,store,3.885646
