seed,rung,words,word,surprisal
7,0.5M,500000,horse,7.155116
7,0.5M,500000,hose,9.932235
7,0.5M,500000,hot,7.893048
7,0.5M,500000,house,6.258949
7,0.5M,500000,how,5.708800
7,0.5M,500000,hug,7.713459
7,0.5M,500000,hungry,6.336090
7,0.5M,500000,hurry,9.399119
7,0.5M,500000,hurt,7.308830
7,0.5M,500000,i,7.382298
7,0.5M,500000,ice,7.831324
7,0.5M,500000,if,5.152649
7,0.5M,500000,inside,7.815907
7,0.5M,500000,into,7.634226
7,0.5M,500000,is,4.571703
7,0.5M,500000,it,3.693376
7,0.5M,500000,jacket,8.638890
7,0.5M,500000,jar,8.768694
7,0.5M,500000,jeans,10.867472
7,0.5M,500000,jelly,9.030219
7,0.5M,500000,juice,6.252218
7,0.5M,500000,jump,8.126495
7,0.5M,500000,keys,9.209780
7,0.5M,500000,kick,9.369402
7,0.5M,500000,kiss,6.902911
7,0.5M,500000,kitchen,6.781763
7,0.5M,500000,kitty,6.348723
7,0.5M,500000,knee,9.090574
7,0.5M,500000,knife,8.883699
7,0.5M,500000,knock,8.761783
7,0.5M,500000,ladder,8.409437
7,0.5M,500000,lady,8.709842
7,0.5M,500000,lamb,8.806867
7,0.5M,500000,lamp,11.665154
7,0.5M,500000,last,7.367599
7,0.5M,500000,later,8.183212
7,0.5M,500000,lawn,11.193719
7,0.5M,500000,leg,7.115292
7,0.5M,500000,lick,10.201269
7,0.5M,500000,light,9.027904
7,0.5M,500000,like,4.198848
7,0.5M,500000,lion,7.357535
7,0.5M,500000,lips,10.590348
7,0.5M,500000,listen,7.444494
7,0.5M,500000,little,4.379623
7,0.5M,500000,living,9.585643
7,0.5M,500000,lollipop,7.730873
7,0.5M,500000,long,6.360219
7,0.5M,500000,look,4.118787
7,0.5M,500000,loud,7.463519
7,0.5M,500000,love,7.121544
7,0.5M,500000,lunch,6.349710
7,0.5M,500000,mad,8.467808
7,0.5M,500000,make,5.730720
7,0.5M,500000,man,7.376285
7,0.5M,500000,me,3.894426
7,0.5M,500000,meat,8.245994
7,0.5M,500000,medicine,7.684224
7,0.5M,500000,milk,6.153994
7,0.5M,500000,mine,7.757697
7,0.5M,500000,mommy,8.640590
7,0.5M,500000,money,7.789873
7,0.5M,500000,monkey,6.922797
7,0.5M,500000,moo,9.198502
7,0.5M,500000,moon,6.555922
7,0.5M,500000,moose,9.805701
7,0.5M,500000,mop,11.761663
7,0.5M,500000,more,5.245687
7,0.5M,500000,morning,6.047608
7,0.5M,500000,motorcycle,11.525592
7,0.5M,500000,mouse,7.710769
7,0.5M,500000,mouth,4.920834
7,0.5M,500000,movie,9.101063
7,0.5M,500000,much,4.515548
7,0.5M,500000,muffin,11.552348
7,0.5M,500000,my,6.319870
7,0.5M,500000,myself,7.844090
7,0.5M,500000,nail,10.495443
7,0.5M,500000,nap,9.172897
7,0.5M,500000,napkin,9.568225
7,0.5M,500000,naughty,8.271285
7,0.5M,500000,necklace,8.632506
7,0.5M,500000,need,6.903241
7,0.5M,500000,new,6.211848
7,0.5M,500000,next,7.823777
7,0.5M,500000,nice,5.897231
7,0.5M,500000,night,7.478267
7,0.5M,500000,no,3.857404
7,0.5M,500000,noisy,9.042949
7,0.5M,500000,none,9.094963
7,0.5M,500000,noodles,15.100180
7,0.5M,500000,nose,6.956217
7,0.5M,500000,not,4.329992
7,0.5M,500000,now,5.566957
7,0.5M,500000,nurse,8.284351
7,0.5M,500000,nuts,11.803070
7,0.5M,500000,of,2.695155
7,0.5M,500000,off,6.132471
7,0.5M,500000,old,6.908674
7,0.5M,500000,on,4.899110
7,0.5M,500000,open,6.648197
7,0.5M,500000,orange,6.831081
7,0.5M,500000,other,5.535041
7,0.5M,500000,ouch,9.256849
7,0.5M,500000,our,7.552182
7,0.5M,500000,out,5.667339
7,0.5M,500000,outside,7.359563
7,0.5M,500000,oven,8.325373
7,0.5M,500000,over,5.426418
7,0.5M,500000,owl,8.140802
7,0.5M,500000,paint,8.850096
7,0.5M,500000,pajamas,9.555431
7,0.5M,500000,pancake,8.835302
7,0.5M,500000,pants,7.657172
7,0.5M,500000,paper,6.753042
7,0.5M,500000,park,7.858756
7,0.5M,500000,party,7.063412
7,0.5M,500000,peanut,9.522569
7,0.5M,500000,peas,7.565550
7,0.5M,500000,pen,8.904162
7,0.5M,500000,pencil,9.082761
7,0.5M,500000,penguin,9.313122
7,0.5M,500000,penis,16.043932
7,0.5M,500000,penny,9.088713
7,0.5M,500000,people,6.323626
7,0.5M,500000,person,8.118847
7,0.5M,500000,pick,6.921008
7,0.5M,500000,pickle,7.020494
7,0.5M,500000,picnic,7.014942
7,0.5M,500000,picture,6.557446
7,0.5M,500000,pig,7.034633
7,0.5M,500000,pillow,9.949067
7,0.5M,500000,pizza,8.438032
7,0.5M,500000,plant,10.125940
7,0.5M,500000,plate,7.786221
7,0.5M,500000,play,4.707882
7,0.5M,500000,playground,15.504354
7,0.5M,500000,please,7.591507
7,0.5M,500000,police,8.879067
7,0.5M,500000,pony,8.573007
7,0.5M,500000,pool,8.251039
7,0.5M,500000,poor,8.747978
7,0.5M,500000,popcorn,8.933155
7,0.5M,500000,popsicle,11.592212
7,0.5M,500000,porch,11.934801
7,0.5M,500000,potato,10.087119
7,0.5M,500000,pour,9.024652
7,0.5M,500000,present,7.904652
7,0.5M,500000,pretend,8.522289
7,0.5M,500000,pretty,7.611588
7,0.5M,500000,pretzel,10.224303
7,0.5M,500000,pudding,10.038638
7,0.5M,500000,pull,8.164320
7,0.5M,500000,pumpkin,8.975303
7,0.5M,500000,puppy,7.366405
7,0.5M,500000,purse,10.625492
7,0.5M,500000,push,8.336588
7,0.5M,500000,put,4.585560
7,0.5M,500000,puzzle,8.126702
7,0.5M,500000,quack,6.012996
7,0.5M,500000,quiet,7.786777
7,0.5M,500000,radio,9.441556
7,0.5M,500000,rain,8.849185
7,0.5M,500000,raisin,11.386955
7,0.5M,500000,read,4.098721
7,0.5M,500000,red,6.367739
7,0.5M,500000,refrigerator,8.642334
7,0.5M,500000,ride,8.055756
7,0.5M,500000,rip,10.654765
7,0.5M,500000,rock,10.036733
7,0.5M,500000,rocking,10.275774
7,0.5M,500000,roof,8.742511
7,0.5M,500000,room,6.007530
7,0.5M,500000,rooster,11.054505
7,0.5M,500000,run,8.066919
7,0.5M,500000,sad,9.189690
7,0.5M,500000,salt,9.240606
7,0.5M,500000,same,5.572787
7,0.5M,500000,sandwich,7.028075
7,0.5M,500000,sauce,9.340792
7,0.5M,500000,say,6.165670
7,0.5M,500000,scared,8.328320
7,0.5M,500000,scarf,10.756771
7,0.5M,500000,school,4.950783
7,0.5M,500000,scissors,7.228890
7,0.5M,500000,see,2.943539
7,0.5M,500000,shake,7.442001
7,0.5M,500000,share,8.442665
7,0.5M,500000,she,3.874294
7,0.5M,500000,sheep,8.313323
7,0.5M,500000,shh,8.167854
7,0.5M,500000,shirt,7.215735
7,0.5M,500000,shoe,8.334033
7,0.5M,500000,shopping,8.273297
7,0.5M,500000,shorts,10.057812
7,0.5M,500000,shoulder,8.641343
7,0.5M,500000,shovel,10.116072
7,0.5M,500000,show,6.768750
7,0.5M,500000,shower,8.442002
7,0.5M,500000,sick,7.925259
7,0.5M,500000,sidewalk,8.656156
7,0.5M,500000,sing,6.732956
7,0.5M,500000,sink,8.379405
7,0.5M,500000,sister,7.333648
7,0.5M,500000,sit,6.068661
7,0.5M,500000,skate,11.552970
7,0.5M,500000,sky,7.294469
7,0.5M,500000,sled,11.404585
7,0.5M,500000,sleep,5.589796
7,0.5M,500000,sleepy,8.359810
7,0.5M,500000,slide,8.749500
7,0.5M,500000,slipper,16.788740
7,0.5M,500000,slow,9.769657
7,0.5M,500000,smile,10.827079
7,0.5M,500000,snack,10.109467
7,0.5M,500000,snow,9.556633
7,0.5M,500000,so,4.865271
7,0.5M,500000,soap,11.226728
7,0.5M,500000,sock,9.213911
7,0.5M,500000,soda,10.910654
7,0.5M,500000,sofa,8.919585
7,0.5M,500000,soft,8.988262
7,0.5M,500000,some,4.324534
7,0.5M,500000,soup,8.179005
7,0.5M,500000,spill,7.951938
7,0.5M,500000,splash,8.103538
7,0.5M,500000,spoon,7.452034
7,0.5M,500000,sprinkler,12.485667
7,0.5M,500000,squirrel,8.742168
7,0.5M,500000,stairs,8.322568
7,0.5M,500000,stand,7.537093
7,0.5M,500000,star,7.299827
7,0.5M,500000,stay,6.219455
7,0.5M,500000,stick,8.175032
7,0.5M,500000,sticky,9.539575
7,0.5M,500000,stone,11.435407
7,0.5M,500000,stop,7.377514
7,0.5M,500000,store,6.562622
7,0.5M,500000,story,7.147467
7,0.5M,500000,stove,8.391808
7,0.5M,500000,strawberry,8.483519
7,0.5M,500000,street,7.653452
7,0.5M,500000,stroller,12.794496
7,0.5M,500000,stuck,7.843796
7,0.5M,500000,sun,6.250232
7,0.5M,500000,sweater,8.449511
7,0.5M,500000,sweep,9.793397
7,0.5M,500000,swim,8.447970
7,0.5M,500000,swing,9.786586
7,0.5M,500000,table,6.364336
7,0.5M,500000,take,5.787560
7,0.5M,500000,talk,6.799771
7,0.5M,500000,tape,8.005535
7,0.5M,500000,taste,8.312488
7,0.5M,500000,teacher,7.913740
7,0.5M,500000,tear,9.477732
7,0.5M,500000,telephone,7.320474
7,0.5M,500000,thank,5.966951
7,0.5M,500000,that,2.965407
7,0.5M,500000,the,2.783960
7,0.5M,500000,their,7.165952
7,0.5M,500000,them,4.004106
7,0.5M,500000,then,3.236885
7,0.5M,500000,there,4.210622
7,0.5M,500000,these,4.694532
7,0.5M,500000,they,4.178277
7,0.5M,500000,think,3.086253
7,0.5M,500000,thirsty,9.137782
7,0.5M,500000,this,3.221486
7,0.5M,500000,those,5.408934
7,0.5M,500000,throw,7.223272
7,0.5M,500000,tickle,9.415251
7,0.5M,500000,tiger,6.486439
7,0.5M,500000,time,5.373741
7,0.5M,500000,tiny,7.298329
7,0.5M,500000,tired,7.407779
7,0.5M,500000,tissue,7.779187
7,0.5M,500000,to,3.695342
7,0.5M,500000,toast,8.610258
7,0.5M,500000,today,7.710050
7,0.5M,500000,tomorrow,7.541119
7,0.5M,500000,tongue,7.860651
7,0.5M,500000,tonight,9.290404
7,0.5M,500000,too,6.934349
7,0.5M,500000,tooth,10.001473
7,0.5M,500000,toothbrush,11.572446
7,0.5M,500000,touch,7.420453
7,0.5M,500000,towel,9.148425
7,0.5M,500000,tractor,8.593067
7,0.5M,500000,train,7.553322
7,0.5M,500000,trash,9.198657
7,0.5M,500000,tray,10.272235
7,0.5M,500000,tree,7.429081
7,0.5M,500000,truck,7.527100
7,0.5M,500000,try,6.197765
7,0.5M,500000,tummy,7.089012
7,0.5M,500000,tuna,10.294310
7,0.5M,500000,turkey,9.392913
7,0.5M,500000,turn,6.816616
7,0.5M,500000,turtle,8.955948
7,0.5M,500000,tv,8.355305
7,0.5M,500000,uh,5.512833
7,0.5M,500000,uncle,10.759766
7,0.5M,500000,under,8.148462
7,0.5M,500000,up,4.692425
7,0.5M,500000,us,6.556759
7,0.5M,500000,vacuum,10.202074
7,0.5M,500000,vanilla,11.805333
7,0.5M,500000,wait,6.528742
7,0.5M,500000,wake,8.302658
7,0.5M,500000,walk,8.039274
7,0.5M,500000,walker,10.895043
7,0.5M,500000,wanna,4.097589
7,0.5M,500000,was,3.716408
7,0.5M,500000,wash,7.626374
7,0.5M,500000,washing,8.956978
7,0.5M,500000,watch,6.872554
7,0.5M,500000,water,6.500079
7,0.5M,500000,we,4.156227
7,0.5M,500000,were,5.207848
7,0.5M,500000,wet,8.448389
7,0.5M,500000,what,3.200666
7,0.5M,500000,when,6.499051
7,0.5M,500000,where,5.217526
7,0.5M,500000,which,6.768506
7,0.5M,500000,white,6.697460
7,0.5M,500000,who,4.102592
7,0.5M,500000,why,5.972442
7,0.5M,500000,will,6.790552
7,0.5M,500000,wind,9.025899
7,0.5M,500000,window,6.514637
7,0.5M,500000,windy,13.007542
7,0.5M,500000,wipe,9.123921
7,0.5M,500000,wish,8.140879
7,0.5M,500000,with,2.898074
7,0.5M,500000,wolf,9.868835
7,0.5M,500000,woods,7.884563
7,0.5M,500000,woof,7.100376
7,0.5M,500000,work,6.639256
7,0.5M,500000,would,6.172887
7,0.5M,500000,write,8.171671
7,0.5M,500000,yard,8.656808
7,0.5M,500000,yellow,6.532994
7,0.5M,500000,yes,6.465949
7,0.5M,500000,yesterday,8.348260
7,0.5M,500000,yogurt,9.939936
7,0.5M,500000,you,2.753109
7,0.5M,500000,your,3.627202
7,0.5M,500000,yourself,6.507033
7,0.5M,500000,yum,4.600518
7,0.5M,500000,zebra,8.044527
7,0.5M,500000,zipper,11.712355
7,0.5M,500000,zoo,7.695980
7,1M,1000000,a,2.987419
7,1M,1000000,about,3.512445
7,1M,1000000,above,9.201723
7,1M,1000000,after,8.266130
7,1M,1000000,airplane,7.936657
7,1M,1000000,all,4.439002
7,1M,1000000,alligator,7.358008
7,1M,1000000,am,6.589131
7,1M,1000000,and,3.689397
7,1M,1000000,animal,7.325723
7,1M,1000000,ankle,10.091770
7,1M,1000000,another,5.361866
7,1M,1000000,any,4.477232
7,1M,1000000,apple,6.044911
7,1M,1000000,are,3.404843
7,1M,1000000,arm,7.675404
7,1M,1000000,around,6.379799
7,1M,1000000,asleep,7.146399
7,1M,1000000,at,2.651216
7,1M,1000000,aunt,10.923055
7,1M,1000000,awake,8.537146
7,1M,1000000,away,3.880629
7,1M,1000000,baby,4.493546
7,1M,1000000,babysitter,9.423623
7,1M,1000000,back,5.135953
7,1M,1000000,backyard,9.386803
7,1M,1000000,bad,7.175820
7,1M,1000000,ball,3.627724
7,1M,1000000,balloon,8.315090
7,1M,1000000,banana,7.099972
7,1M,1000000,basement,9.442259
7,1M,1000000,basket,6.625369
7,1M,1000000,bat,7.952412
7,1M,1000000,bath,6.591282
7,1M,1000000,bathroom,8.109118
7,1M,1000000,bathtub,9.642247
7,1M,1000000,be,4.003366
7,1M,1000000,beach,6.489017
7,1M,1000000,beads,10.380179
7,1M,1000000,beans,8.997660
7,1M,1000000,bear,5.740090
7,1M,1000000,because,5.443927
7,1M,1000000,bed,6.284236
7,1M,1000000,bedroom,6.066423
7,1M,1000000,bee,5.903101
7,1M,1000000,before,6.501766
7,1M,1000000,behind,5.308784
7,1M,1000000,belly,7.992350
7,1M,1000000,belt,9.338585
7,1M,1000000,bench,10.769258
7,1M,1000000,beside,11.238862
7,1M,1000000,better,5.730922
7,1M,1000000,bib,7.517273
7,1M,1000000,bicycle,8.238680
7,1M,1000000,big,5.787044
7,1M,1000000,bird,7.335576
7,1M,1000000,bite,6.931306
7,1M,1000000,black,6.957288
7,1M,1000000,blanket,8.659403
7,1M,1000000,block,7.671245
7,1M,1000000,blow,7.850331
7,1M,1000000,blue,6.677586
7,1M,1000000,boat,6.820968
7,1M,1000000,book,4.532630
7,1M,1000000,boots,9.062197
7,1M,1000000,bottle,5.321432
7,1M,1000000,bowl,7.378287
7,1M,1000000,box,4.680385
7,1M,1000000,boy,5.283996
7,1M,1000000,bread,6.957040
7,1M,1000000,break,5.493832
7,1M,1000000,breakfast,7.599081
7,1M,1000000,bring,6.605418
7,1M,1000000,broken,6.650225
7,1M,1000000,broom,10.242769
7,1M,1000000,brother,7.826550
7,1M,1000000,brown,7.940825
7,1M,1000000,brush,8.212362
7,1M,1000000,bubbles,8.087624
7,1M,1000000,bucket,8.863286
7,1M,1000000,bug,9.305060
7,1M,1000000,build,6.714391
7,1M,1000000,bump,8.323725
7,1M,1000000,bunny,7.771638
7,1M,1000000,bus,4.924690
7,1M,1000000,but,4.807504
7,1M,1000000,butter,7.946199
7,1M,1000000,butterfly,7.758890
7,1M,1000000,button,7.706886
7,1M,1000000,buy,6.328914
7,1M,1000000,by,7.036878
7,1M,1000000,bye,3.255985
7,1M,1000000,cake,6.824135
7,1M,1000000,call,6.532179
7,1M,1000000,camera,6.866036
7,1M,1000000,camping,9.787380
7,1M,1000000,can,3.924609
7,1M,1000000,candy,9.211080
7,1M,1000000,car,5.095842
7,1M,1000000,careful,4.344600
7,1M,1000000,carrots,9.600015
7,1M,1000000,carry,7.408683
7,1M,1000000,cat,6.452530
7,1M,1000000,catch,8.568742
7,1M,1000000,cereal,7.523197
7,1M,1000000,chair,6.119690
7,1M,1000000,chalk,11.084684
7,1M,1000000,chase,9.826112
7,1M,1000000,cheek,8.377117
7,1M,1000000,cheese,6.218134
7,1M,1000000,chicken,6.433127
7,1M,1000000,child,8.899478
7,1M,1000000,chin,7.799730
7,1M,1000000,chocolate,6.965211
7,1M,1000000,choo,6.123624
7,1M,1000000,church,8.850349
7,1M,1000000,circus,7.329000
7,1M,1000000,clap,9.468391
7,1M,1000000,clean,6.905948
7,1M,1000000,climb,7.699181
7,1M,1000000,clock,7.448432
7,1M,1000000,close,6.957755
7,1M,1000000,closet,7.857827
7,1M,1000000,cloud,9.787595
7,1M,1000000,clown,7.807753
7,1M,1000000,coat,8.341092
7,1M,1000000,coffee,7.709574
7,1M,1000000,coke,11.166697
7,1M,1000000,cold,7.508945
7,1M,1000000,comb,9.516235
7,1M,1000000,cook,8.205939
7,1M,1000000,cookie,7.203106
7,1M,1000000,corn,8.288141
7,1M,1000000,couch,8.029072
7,1M,1000000,could,5.589125
7,1M,1000000,country,10.672306
7,1M,1000000,cover,9.084072
7,1M,1000000,cow,6.954576
7,1M,1000000,cowboy,8.743988
7,1M,1000000,cracker,7.432896
7,1M,1000000,crayon,8.247641
7,1M,1000000,crib,9.530568
7,1M,1000000,cry,7.148254
7,1M,1000000,cup,6.898788
7,1M,1000000,cut,7.446224
7,1M,1000000,cute,7.750450
7,1M,1000000,daddy,7.249639
7,1M,1000000,dance,7.676813
7,1M,1000000,dark,7.735392
7,1M,1000000,day,5.813873
7,1M,1000000,deer,9.438500
7,1M,1000000,diaper,7.624733
7,1M,1000000,did,4.530378
7,1M,1000000,dinner,6.667889
7,1M,1000000,dirty,8.244009
7,1M,1000000,dish,9.099319
7,1M,1000000,do,3.562579
7,1M,1000000,doctor,6.568639
7,1M,1000000,does,5.343391
7,1M,1000000,dog,6.050799
7,1M,1000000,doll,8.078060
7,1M,1000000,donkey,7.589046
7,1M,1000000,donut,11.098122
7,1M,1000000,door,4.685387
7,1M,1000000,down,4.193643
7,1M,1000000,downtown,11.169599
7,1M,1000000,draw,6.242874
7,1M,1000000,drawer,8.338605
7,1M,1000000,dress,8.267696
7,1M,1000000,drink,5.205915
7,1M,1000000,drive,7.170328
7,1M,1000000,drop,8.657037
7,1M,1000000,dry,9.173259
7,1M,1000000,dryer,11.678566
7,1M,1000000,duck,6.293363
7,1M,1000000,dump,9.002166
7,1M,1000000,each,8.289822
7,1M,1000000,ear,7.783464
7,1M,1000000,eat,4.780674
7,1M,1000000,egg,6.649390
7,1M,1000000,elephant,5.704191
7,1M,1000000,empty,8.787013
7,1M,1000000,every,8.406043
7,1M,1000000,eye,8.328783
7,1M,1000000,face,6.236308
7,1M,1000000,fall,6.473307
7,1M,1000000,farm,7.684352
7,1M,1000000,fast,6.366604
7,1M,1000000,feed,7.135815
7,1M,1000000,find,3.752709
7,1M,1000000,fine,7.106491
7,1M,1000000,finger,7.003004
7,1M,1000000,finish,7.095137
7,1M,1000000,first,6.573651
7,1M,1000000,fish,6.188981
7,1M,1000000,fit,5.998268
7,1M,1000000,fix,7.180932
7,1M,1000000,flag,9.982305
7,1M,1000000,flower,8.439644
7,1M,1000000,food,6.121292
7,1M,1000000,foot,7.194315
7,1M,1000000,for,4.573774
7,1M,1000000,fork,7.945774
7,1M,1000000,french,10.093436
7,1M,1000000,friend,5.574607
7,1M,1000000,frog,7.122921
7,1M,1000000,full,8.122153
7,1M,1000000,game,7.716466
7,1M,1000000,garage,7.258541
7,1M,1000000,garbage,7.437411
7,1M,1000000,garden,5.388657
7,1M,1000000,gas,8.503238
7,1M,1000000,gentle,7.169126
7,1M,1000000,get,4.179441
7,1M,1000000,giraffe,7.165907
7,1M,1000000,girl,4.053722
7,1M,1000000,give,4.002942
7,1M,1000000,glass,8.475991
7,1M,1000000,glasses,7.362655
7,1M,1000000,gloves,9.624251
7,1M,1000000,glue,8.198794
7,1M,1000000,go,2.365800
7,1M,1000000,good,4.485636
7,1M,1000000,goose,9.578027
7,1M,1000000,grandma,8.714297
7,1M,1000000,grandpa,8.582615
7,1M,1000000,grapes,8.093004
7,1M,1000000,grass,6.836579
7,1M,1000000,green,6.651680
7,1M,1000000,gum,10.340909
7,1M,1000000,hair,5.758920
7,1M,1000000,hamburger,10.432949
7,1M,1000000,hammer,7.677233
7,1M,1000000,hand,5.857137
7,1M,1000000,happy,6.908388
7,1M,1000000,hard,6.530471
7,1M,1000000,hat,5.373153
7,1M,1000000,hate,7.445939
7,1M,1000000,have,3.304220
7,1M,1000000,he,4.046318
7,1M,1000000,head,4.525407
7,1M,1000000,hear,6.222796
7,1M,1000000,heavy,6.629216
7,1M,1000000,helicopter,7.358707
7,1M,1000000,hello,5.420266
7,1M,1000000,help,6.291004
7,1M,1000000,her,3.699430
7,1M,1000000,here,4.841798
7,1M,1000000,hi,7.069494
7,1M,1000000,hide,6.793328
7,1M,1000000,high,7.280793
7,1M,1000000,him,4.057161
7,1M,1000000,his,5.289823
7,1M,1000000,hit,8.183654
7,1M,1000000,hold,6.464280
7,1M,1000000,home,1.944921
7,1M,1000000,horse,7.008161
7,1M,1000000,hose,9.657419
7,1M,1000000,hot,5.594818
7,1M,1000000,house,5.343546
7,1M,1000000,how,6.254992
7,1M,1000000,hug,7.032172
7,1M,1000000,hungry,5.805440
7,1M,1000000,hurry,10.109998
7,1M,1000000,hurt,6.561942
7,1M,1000000,i,6.309561
7,1M,1000000,ice,7.030605
7,1M,1000000,if,4.567679
7,1M,1000000,inside,7.379250
7,1M,1000000,into,7.863751
7,1M,1000000,is,3.836241
7,1M,1000000,it,2.990787
7,1M,1000000,jacket,8.241062
7,1M,1000000,jar,9.724524
7,1M,1000000,jeans,12.118074
7,1M,1000000,jelly,8.684120
7,1M,1000000,juice,4.785909
7,1M,1000000,jump,6.816318
7,1M,1000000,keys,8.189045
7,1M,1000000,kick,8.773530
7,1M,1000000,kiss,4.871266
7,1M,1000000,kitchen,6.448975
7,1M,1000000,kitty,7.109564
7,1M,1000000,knee,7.394474
7,1M,1000000,knife,7.839845
7,1M,1000000,knock,7.241577
7,1M,1000000,ladder,6.708149
7,1M,1000000,lady,8.032920
7,1M,1000000,lamb,8.464614
7,1M,1000000,lamp,10.555655
7,1M,1000000,last,6.755011
7,1M,1000000,later,6.919207
7,1M,1000000,lawn,10.959542
7,1M,1000000,leg,6.087828
7,1M,1000000,lick,8.585162
7,1M,1000000,light,7.918915
7,1M,1000000,like,3.375213
7,1M,1000000,lion,5.524357
7,1M,1000000,lips,9.459776
7,1M,1000000,listen,6.919072
7,1M,1000000,little,3.884182
7,1M,1000000,living,8.429809
7,1M,1000000,lollipop,7.552262
7,1M,1000000,long,6.262826
7,1M,1000000,look,4.077856
7,1M,1000000,loud,7.104231
7,1M,1000000,love,6.548207
7,1M,1000000,lunch,6.940399
7,1M,1000000,mad,7.877309
7,1M,1000000,make,5.438416
7,1M,1000000,man,6.424908
7,1M,1000000,me,3.115292
7,1M,1000000,meat,7.758383
7,1M,1000000,medicine,7.923798
7,1M,1000000,milk,5.655566
7,1M,1000000,mine,7.021723
7,1M,1000000,mommy,9.021523
7,1M,1000000,money,7.282795
7,1M,1000000,monkey,6.473482
7,1M,1000000,moo,7.770012
7,1M,1000000,moon,6.073290
7,1M,1000000,moose,9.063755
7,1M,1000000,mop,11.332452
7,1M,1000000,more,5.280858
7,1M,1000000,morning,4.356695
7,1M,1000000,motorcycle,10.783779
7,1M,1000000,mouse,6.837968
7,1M,1000000,mouth,3.564201
7,1M,1000000,movie,8.600081
7,1M,1000000,much,4.243988
7,1M,1000000,muffin,10.161037
7,1M,1000000,my,5.543911
7,1M,1000000,myself,6.482750
7,1M,1000000,nail,10.354136
7,1M,1000000,nap,8.088202
7,1M,1000000,napkin,8.747971
7,1M,1000000,naughty,6.877653
7,1M,1000000,necklace,8.688132
7,1M,1000000,need,5.321028
7,1M,1000000,new,6.580637
7,1M,1000000,next,6.941415
7,1M,1000000,nice,4.507682
7,1M,1000000,night,6.684629
7,1M,1000000,no,3.982402
7,1M,1000000,noisy,9.061830
7,1M,1000000,none,8.827406
7,1M,1000000,noodles,10.077025
7,1M,1000000,nose,4.737758
7,1M,1000000,not,3.692800
7,1M,1000000,now,5.237847
7,1M,1000000,nurse,8.429113
7,1M,1000000,nuts,9.779605
7,1M,1000000,of,2.703441
7,1M,1000000,off,4.852208
7,1M,1000000,old,7.493310
7,1M,1000000,on,3.503916
7,1M,1000000,open,5.543976
7,1M,1000000,orange,5.844666
7,1M,1000000,other,6.091471
7,1M,1000000,ouch,8.853006
7,1M,1000000,our,6.928805
7,1M,1000000,out,5.056162
7,1M,1000000,outside,6.787858
7,1M,1000000,oven,7.440414
7,1M,1000000,over,5.130359
7,1M,1000000,owl,7.402958
7,1M,1000000,paint,8.507365
7,1M,1000000,pajamas,8.142512
7,1M,1000000,pancake,8.576190
7,1M,1000000,pants,7.232673
7,1M,1000000,paper,5.914212
7,1M,1000000,park,6.697769
7,1M,1000000,party,5.060522
7,1M,1000000,peanut,7.812998
7,1M,1000000,peas,5.552522
7,1M,1000000,pen,8.120969
7,1M,1000000,pencil,9.328551
7,1M,1000000,penguin,8.800368
7,1M,1000000,penis,12.431790
7,1M,1000000,penny,7.869140
7,1M,1000000,people,6.727171
7,1M,1000000,person,8.596831
7,1M,1000000,pick,7.037365
7,1M,1000000,pickle,7.151284
7,1M,1000000,picnic,7.003807
7,1M,1000000,picture,5.490829
7,1M,1000000,pig,6.899462
7,1M,1000000,pillow,9.601737
7,1M,1000000,pizza,5.853499
7,1M,1000000,plant,9.625844
7,1M,1000000,plate,5.521368
7,1M,1000000,play,4.499182
7,1M,1000000,playground,10.617738
7,1M,1000000,please,6.056916
7,1M,1000000,police,8.163735
7,1M,1000000,pony,9.297441
7,1M,1000000,pool,7.059175
7,1M,1000000,poor,7.872066
7,1M,1000000,popcorn,9.374640
7,1M,1000000,popsicle,11.357590
7,1M,1000000,porch,8.949960
7,1M,1000000,potato,10.075633
7,1M,1000000,pour,7.991529
7,1M,1000000,present,7.285085
7,1M,1000000,pretend,7.213529
7,1M,1000000,pretty,6.215879
7,1M,1000000,pretzel,10.078799
7,1M,1000000,pudding,10.983867
7,1M,1000000,pull,7.247296
7,1M,1000000,pumpkin,8.682842
7,1M,1000000,puppy,7.483625
7,1M,1000000,purse,10.523467
7,1M,1000000,push,6.005770
7,1M,1000000,put,4.375406
7,1M,1000000,puzzle,6.654057
7,1M,1000000,quack,4.068868
7,1M,1000000,quiet,7.631379
7,1M,1000000,radio,9.282475
7,1M,1000000,rain,7.570537
7,1M,1000000,raisin,11.096618
7,1M,1000000,read,4.606453
7,1M,1000000,red,6.405863
7,1M,1000000,refrigerator,9.093965
7,1M,1000000,ride,7.173890
7,1M,1000000,rip,9.323886
7,1M,1000000,rock,8.234363
7,1M,1000000,rocking,9.617318
7,1M,1000000,roof,8.146080
7,1M,1000000,room,5.508462
7,1M,1000000,rooster,8.962183
7,1M,1000000,run,7.404074
7,1M,1000000,sad,7.095675
7,1M,1000000,salt,9.505962
7,1M,1000000,same,4.659046
7,1M,1000000,sandwich,6.643258
7,1M,1000000,sauce,9.945647
7,1M,1000000,say,6.038494
7,1M,1000000,scared,7.908633
7,1M,1000000,scarf,9.813371
7,1M,1000000,school,5.132206
7,1M,1000000,scissors,7.580554
7,1M,1000000,see,2.830903
7,1M,1000000,shake,5.445662
7,1M,1000000,share,8.181712
7,1M,1000000,she,3.666485
7,1M,1000000,sheep,7.403678
