video_id,unique_video_id,subject_id,date,start_time,duration_sec,supersed_gcp_name_dec24,superseded_gcp_name_feb25,date_birth_rounded,percent_english,participant_languages,age_days,age_mo
S00320001_2024-08-31_1_recMAigbYPpDWIzit,recMAigbYPpDWIzit,S00320001,2024-08-31,15:02:00,704.7,00320001_GX010029_08.26.2024-09.01.2024_08.31.2024-3:02pm,00320001_2024-08-31_1_8c81b1ea1d,2023-02-15,99,"english,chinese,farsi",563,18.49729973921436
S00320002_2024-11-02_2_recMB4gaYGvLUciVg,recMB4gaYGvLUciVg,S00320002,2024-11-02,09:53:00,768.77,00320002_GX020049_10.28.2024-11.03.2024_11.02.2024-9:53am,00320002_2024-11-02_2_80301c562e,2023-06-15,100,english,506,16.62457134643422
S00360001_2025-02-19_2_recMBAd0IBIJ6fGkH,recMBAd0IBIJ6fGkH,S00360001,2025-02-19,07:27:00,832.83,NA,NA,2023-11-01,100,english,476,15.638924823918355
S00820001_2024-09-02_1_recMD9o2Cn8GWKv6D,recMD9o2Cn8GWKv6D,S00820001,2024-09-02,NA,696.36,00820001_GX010088_09.02.2024-09.08.2024_09.02.2024-NA,00820001_2024-09-02_1_456d4d01b3,2021-08-15,95,"english,spanish",1114,36.60034086942237
S00590001_2024-09-08_1_recMDczgCr6nCzV46,recMDczgCr6nCzV46,S00590001,2024-09-08,NA,563.5,00590001_GX010019_09.02.2024-09.08.2024_09.08.2024-NA,00590001_2024-09-08_1_2a6d3a36c4,2023-04-01,22,"english,chinese",526,17.28166902811146
S00320001_2024-06-29_3_recMEA4s9upSG055V,recMEA4s9upSG055V,S00320001,2024-06-29,13:01:00,832.83,00320001_GX030067_06.24.2024-06.30.2024_06.29.2024-1:01pm,00320001_2024-06-29_3_da2d7a152e,2023-02-15,99,"english,chinese,farsi",500,16.427442041931045
S00420001_2024-07-01_1_recMFTCTTZGuYTTlk_rotated,recMFTCTTZGuYTTlk,S00420001,2024-07-01,NA,530.18,00420001_GX010077_07.01.2024-07.07.2024_07.01.2024-NA,00420001_2024-07-01_1_54ef97bdbc,2023-06-15,83,"english,malayalam,thai",382,12.55056572003532
S00500001_2025-01-02_1_recMG4IM7o4CGHohX,recMG4IM7o4CGHohX,S00500001,2025-01-02,NA,832.83,NA,NA,2022-08-15,0,"french,portuguese",871,28.61660403704388
S00400001_2024-11-27_1_recMHGv0JIWgdPZAP,recMHGv0JIWgdPZAP,S00400001,2024-11-27,17:57:00,960.96,00400001_GX010024_11.25.2024-12.01.2024_11.27.2024-5:57pm,00400001_2024-11-27_1_12f57d5c69,2022-08-01,99,"english,spanish",849,27.893796587198914
S00320001_2024-06-29_2_recMHbU4gwXyouywX,recMHbU4gwXyouywX,S00320001,2024-06-29,13:01:00,768.77,00320001_GX020067_06.24.2024-06.30.2024_06.29.2024-1:01pm,00320001_2024-06-29_2_7e2a012a84,2023-02-15,99,"english,chinese,farsi",500,16.427442041931045
S00320001_2024-07-07_2_recMI4qilXXnRhtTF,recMI4qilXXnRhtTF,S00320001,2024-07-07,18:55:00,768.77,00320001_GX020071_07.01.2024-07.07.2024_07.07.2024-6:55pm,00320001_2024-07-07_2_f97419354f,2023-02-15,99,"english,chinese,farsi",508,16.69028111460194
S00420001_2025-01-12_1_recMKN0jD999Wa2NJ,recMKN0jD999Wa2NJ,S00420001,2025-01-12,17:35:00,593.88,NA,NA,2023-06-15,83,"english,malayalam,thai",577,18.957268116388427
S00370002_2025-02-23_2_recMLKuBY1NHobSTV,recMLKuBY1NHobSTV,S00370002,2025-02-23,11:24:00,768.77,NA,NA,2023-05-01,0,japanese,664,21.815643031684427
S00400002_2024-11-24_3_recMMZt3Wm5lD042C,recMMZt3Wm5lD042C,S00400002,2024-11-24,NA,354.62,00400002_GX030089_11.18.2024-11.24.2024_11.24.2024-NA,00400002_2024-11-24_3_bda6b848b4,2022-11-01,100,english,754,24.772582599232017
S00320001_2024-06-30_2_recMNVP8mS9NZH072,recMNVP8mS9NZH072,S00320001,2024-06-30,12:32:00,545.88,00320001_GX020068_06.24.2024-06.30.2024_06.30.2024-12:32pm,00320001_2024-06-30_2_f07ee0a3ad,2023-02-15,99,"english,chinese,farsi",501,16.46029692601491
S00370002_2024-07-20_2_recMOKcH39sXJWivO,recMOKcH39sXJWivO,S00370002,2024-07-20,08:51:00,704.7,00370002_GX020062_07.15.2024-07.21.2024_07.20.2024-8:51am,00370002_2024-07-20_2_3215e4d281,2023-05-01,0,japanese,446,14.653278301402493
S00320002_2024-12-22_2_recMOc9OZzf1TH13F,recMOc9OZzf1TH13F,S00320002,2024-12-22,18:22:00,768.77,NA,NA,2023-06-15,100,english,556,18.267315550627323
S00220001_2024-07-22_4_recMOgINHZCu5aXKk,recMOgINHZCu5aXKk,S00220001,2024-07-22,17:21:00,193.76,00220001_GX040039_07.22.2024-07.28.2024_07.22.2024-5:21pm,00220001_2024-07-22_4_336538f10f,2023-08-01,100,english,356,11.696338733854905
S00510002_2024-08-19_3_recMOwkhW0aLJTBYI,recMOwkhW0aLJTBYI,S00510002,2024-08-19,06:40:00,214.01,00510002_GX030010_08.19.2024-08.25.2024_08.19.2024-6:40am,00510002_2024-08-19_3_e98531658d,2023-05-15,100,english,462,15.178956446744285
S00240001_2025-02-02_1_recMSsERjMAn6xxf3_rotated,recMSsERjMAn6xxf3,S00240001,2025-02-02,17:54:00,960.96,NA,NA,2023-04-01,68,"english,spanish",673,22.111336988439188
S00590001_2024-05-29_3_recMY53BCP9WNnDME,recMY53BCP9WNnDME,S00590001,2024-05-29,NA,832.83,00590001_GX030013_05.27.2024-06.02.2024_05.29.2024-NA,00590001_2024-05-29_3_60646741d1,2023-04-01,22,"english,chinese",424,13.930470851557526
S00370002_2024-06-08_2_recMa0vVzD7jvfDbZ,recMa0vVzD7jvfDbZ,S00370002,2024-06-08,11:49:00,768.77,00370002_GX020045_06.03.2024-06.09.2024_06.08.2024-11:49am,00370002_2024-06-08_2_cc8093225e,2023-05-01,0,japanese,404,13.273373169880285
S00370002_2024-11-17_5_recMaB9bcrdHrtRkC,recMaB9bcrdHrtRkC,S00370002,2024-11-17,09:41:00,305.69,00370002_GX050025_11.11.2024-11.17.2024_11.17.2024-9:41am,00370002_2024-11-17_5_c3084d6353,2023-05-01,0,japanese,566,18.595864391465945
S00370002_2024-09-26_1_recMb1GxW3MGVYNPS,recMb1GxW3MGVYNPS,S00370002,2024-09-26,10:35:00,1025.02,00370002_GX010003_09.23.2024-09.29.2024_09.26.2024-10:35am,00370002_2024-09-26_1_0a760b32a4,2023-05-01,0,japanese,514,16.887410419105116
S00550001_2023-11-20_1_recMd1efkOZuCxlhv_blackout_processed,recMd1efkOZuCxlhv,S00550001,2023-11-20,NA,97.13,00550001_GX010009_11.20.2023-11.26.2023_11.20.2023-NA,00550001_2023-11-20_1_f1928536ed,2022-08-01,81,"english,spanish",476,15.638924823918355
S00510002_2024-10-22_3_recMen8Q3JdKTY8Vr,recMen8Q3JdKTY8Vr,S00510002,2024-10-22,06:26:00,896.9,00510002_GX030015_10.21.2024-10.27.2024_10.22.2024-6:26am,00510002_2024-10-22_3_21ca31234a,2023-05-15,100,english,526,17.28166902811146
S00400002_2024-11-24_1_recMflpRFebMcGMFz,recMflpRFebMcGMFz,S00400002,2024-11-24,NA,38.41,00400002_GX010090_11.18.2024-11.24.2024_11.24.2024-NA,00400002_2024-11-24_1_21e86854ae,2022-11-01,100,english,754,24.772582599232017
S00320002_2024-10-22_1_recMgtoRGMgDVCmX9,recMgtoRGMgDVCmX9,S00320002,2024-10-22,13:42:00,768.77,00320002_GX010046_10.21.2024-10.27.2024_10.22.2024-1:42pm,00320002_2024-10-22_1_c108237fc8,2023-06-15,100,english,495,16.263167621511734
S00220001_2024-10-31_2_recMinKHAyk35HcqA_rotated,recMinKHAyk35HcqA,S00220001,2024-10-31,19:44:00,80.78,00220001_GX020061_10.28.2024-11.03.2024_10.31.2024-7:44pm,00220001_2024-10-31_2_80c6759a50,2023-08-01,100,english,457,15.014682026324975
S00370002_2024-06-23_1_recMlzTQyU7qTluke,recMlzTQyU7qTluke,S00370002,2024-06-23,09:55:00,1025.02,00370002_GX010052_06.17.2024-06.23.2024_06.23.2024-9:55am,00370002_2024-06-23_1_35345c9bb1,2023-05-01,0,japanese,419,13.766196431138216
S00590001_2024-09-07_1_recMmEgZdCsUhYKAN,recMmEgZdCsUhYKAN,S00590001,2024-09-07,NA,433.71,00590001_GX010005_09.02.2024-09.08.2024_09.07.2024-NA,00590001_2024-09-07_1_b675664fb0,2023-04-01,22,"english,chinese",525,17.248814144027598
S00370001_2024-11-23_1_recMnIKDFdxeRz3mG_rotated,recMnIKDFdxeRz3mG,S00370001,2024-11-23,07:22:00,960.96,00370001_GX010023_11.18.2024-11.24.2024_11.23.2024-7:22am,00370001_2024-11-23_1_9420b09f91,2023-03-15,100,english,619,20.337173247910634
S00510002_2024-11-12_2_recMoipIiGi8Ij9ez,recMoipIiGi8Ij9ez,S00510002,2024-11-12,07:03:00,768.77,00510002_GX020004_11.11.2024-11.17.2024_11.12.2024-7:03am,00510002_2024-11-12_2_ff91bd82e8,2023-05-15,100,english,547,17.971621593872563
S00510002_2024-09-04_5_recMsfU1uHhYUqDY9,recMsfU1uHhYUqDY9,S00510002,2024-09-04,06:36:00,704.7,00510002_GX050012_09.02.2024-09.08.2024_09.04.2024-6:36am,00510002_2024-09-04_5_1cc715c878,2023-05-15,100,english,478,15.70463459208608
S00400001_2024-06-22_2_recMtDEOCcQ1wQT77,recMtDEOCcQ1wQT77,S00400001,2024-06-22,09:23:00,753.25,00400001_GX020194_06.17.2024-06.23.2024_06.22.2024-9:23am,00400001_2024-06-22_2_ac17eebbda,2022-08-01,99,"english,spanish",691,22.702724901948706
S00500001_2025-01-02_3_recMtaMN3Ck9UfCpa,recMtaMN3Ck9UfCpa,S00500001,2025-01-02,NA,91.26,NA,NA,2022-08-15,0,"french,portuguese",871,28.61660403704388
S00370002_2024-06-15_2_recMtbngSshETZSCM,recMtbngSshETZSCM,S00370002,2024-06-15,18:11:00,960.96,00370002_GX020049_06.10.2024-06.16.2024_06.15.2024-6:11pm,00370002_2024-06-15_2_65cde941fb,2023-05-01,0,japanese,411,13.50335735846732
S00500001_2024-07-14_4_recMtq7ZGUZgOId9e,recMtq7ZGUZgOId9e,S00500001,2024-07-14,18:16:00,704.7,00500001_GX040022_07.08.2024-07.14.2024_07.14.2024-6:16pm,00500001_2024-07-14_4_796c1e0c25,2022-08-15,0,"french,portuguese",699,22.965563974619602
S00320001_2024-12-15_3_recMuqTid7bn52fQr,recMuqTid7bn52fQr,S00320001,2024-12-15,16:00:00,768.77,00320001_GX030070_12.09.2024-12.15.2024_12.15.2024-4:00pm,00320001_2024-12-15_3_a106bcc27d,2023-02-15,99,"english,chinese,farsi",669,21.979917452103738
S00430001_2024-11-15_1_recMv0d6xUDES6ILO,recMv0d6xUDES6ILO,S00430001,2024-11-15,18:23:00,768.77,00430001_GX010087_11.11.2024-11.17.2024_11.15.2024-6:23pm,00430001_2024-11-15_1_ff20f84763,2022-07-15,100,english,854,28.058071007618224
S00320001_2024-05-25_5_recMvVV1IrEFEo8qi,recMvVV1IrEFEo8qi,S00320001,2024-05-25,17:19:00,160.03,00320001_GX050063_05.20.2024-05.26.2024_05.25.2024-5:19pm,00320001_2024-05-25_5_1b01baa44d,2023-02-15,99,"english,chinese,farsi",465,15.277521098995873
S00510002_2024-07-23_2_recMxyBiSLudNk7wJ,recMxyBiSLudNk7wJ,S00510002,2024-07-23,06:19:00,768.77,00510002_GX020011_07.22.2024-07.28.2024_07.23.2024-6:19am,00510002_2024-07-23_2_616e3e234b,2023-05-15,100,english,435,14.29187457648001
S00320002_2024-12-22_3_recMxyqmH0AxCW9yn,recMxyqmH0AxCW9yn,S00320002,2024-12-22,18:22:00,768.77,NA,NA,2023-06-15,100,english,556,18.267315550627323
S00320001_2025-02-23_2_recMyXxkKE3l1XUUw_rotated,recMyXxkKE3l1XUUw,S00320001,2025-02-23,16:21:00,832.83,NA,NA,2023-02-15,99,"english,chinese,farsi",739,24.279759337974085
S00320001_2024-06-09_2_recN19fiOmpuUMiVa,recN19fiOmpuUMiVa,S00320001,2024-06-09,20:36:00,896.9,00320001_GX020066_06.03.2024-06.09.2024_06.09.2024-8:36pm,00320001_2024-06-09_2_108c4ce786,2023-02-15,99,"english,chinese,farsi",480,15.770344360253803
S00320002_2024-07-11_3_recN3JtZv3MQU5sLy,recN3JtZv3MQU5sLy,S00320002,2024-07-11,08:01:00,388.76,00320002_GX030018_07.08.2024-07.14.2024_07.11.2024-8:01am,00320002_2024-07-11_3_65a36f8797,2023-06-15,100,english,392,12.879114560873939
S00320003_2024-05-26_2_recN3fGhv9RCgwY4A,recN3fGhv9RCgwY4A,S00320003,2024-05-26,12:42:00,771.71,00320003_GX020081_05.20.2024-05.26.2024_05.26.2024-12:42pm,00320003_2024-05-26_2_b213e8fc51,2023-06-15,88,"english,cantonese,tagalog",346,11.367789893016283
S00320002_2024-08-18_1_recN6gYFFLwu30eRK,recN6gYFFLwu30eRK,S00320002,2024-08-18,17:37:00,704.7,00320002_GX010022_08.12.2024-08.18.2024_08.18.2024-5:37pm,00320002_2024-08-18_1_41b19ba821,2023-06-15,100,english,430,14.1276001560607
S00420001_2024-11-03_3_recN7HhgevJTU7y4D,recN7HhgevJTU7y4D,S00420001,2024-11-03,18:23:00,704.7,00420001_GX030125_10.28.2024-11.03.2024_11.03.2024-6:23pm,00420001_2024-11-03_3_51011e4385,2023-06-15,83,"english,malayalam,thai",507,16.65742623051808
S00370002_2024-09-08_1_recN7xIkUsUv8kLSM,recN7xIkUsUv8kLSM,S00370002,2024-09-08,10:19:00,110.31,00370002_GX010109_09.02.2024-09.08.2024_09.08.2024-10:19am,00370002_2024-09-08_1_aee07634a3,2023-05-01,0,japanese,496,16.296022505595598
S00240001_2025-03-09_4_recNA3vIocaEsOtcE,recNA3vIocaEsOtcE,S00240001,2025-03-09,09:21:00,896.9,NA,NA,2023-04-01,68,"english,spanish",708,23.26125793137436
S00320001_2025-01-22_1_recNAMvOS719XorZy,recNAMvOS719XorZy,S00320001,2025-01-22,20:36:00,832.83,NA,NA,2023-02-15,99,"english,chinese,farsi",707,23.2284030472905
S00370002_2024-11-09_2_recNE8ZiElBfup99f,recNE8ZiElBfup99f,S00370002,2024-11-09,13:25:00,832.83,00370002_GX020020_11.04.2024-11.10.2024_11.09.2024-1:25pm,00370002_2024-11-09_2_bb8c2fe2e0,2023-05-01,0,japanese,558,18.33302531879505
S00510002_2024-07-18_2_recNEW5b7SBba5ztS,recNEW5b7SBba5ztS,S00510002,2024-07-18,06:59:00,704.7,00510002_GX020009_07.15.2024-07.21.2024_07.18.2024-6:59am,00510002_2024-07-18_2_de790cbb40,2023-05-15,100,english,430,14.1276001560607
S00380001_2025-03-09_2_recNEhZiTEEXgLS8L,recNEhZiTEEXgLS8L,S00380001,2025-03-09,17:15:00,581.26,NA,NA,2024-01-15,99,"english,russian",419,13.766196431138216
S00500001_2024-05-25_3_recNFiIjRAQDbPdMF,recNFiIjRAQDbPdMF,S00500001,2024-05-25,09:44:00,37.3,00500001_GX030019_05.20.2024-05.26.2024_05.25.2024-9:44am,00500001_2024-05-25_3_a6b85ef8df,2022-08-15,0,"french,portuguese",649,21.3228197704265
S00420001_2024-07-28_3_recNH95FP8QbogrEH,recNH95FP8QbogrEH,S00420001,2024-07-28,14:57:00,704.7,00420001_GX030087_07.22.2024-07.28.2024_07.28.2024-2:57pm,00420001_2024-07-28_3_d0e5f36e0f,2023-06-15,83,"english,malayalam,thai",409,13.437647590299596
S00420001_2024-06-16_1_recNHf4yjTux7IjXy,recNHf4yjTux7IjXy,S00420001,2024-06-16,16:57:00,704.7,00420001_GX010066_06.10.2024-06.16.2024_06.16.2024-4:57pm,00420001_2024-06-16_1_fda9339872,2023-06-15,83,"english,malayalam,thai",367,12.057742458777387
S00240001_2025-02-02_1_recNIPSwHHlFGBYzE,recNIPSwHHlFGBYzE,S00240001,2025-02-02,15:16:00,832.83,NA,NA,2023-04-01,68,"english,spanish",673,22.111336988439188
S00220001_2024-12-07_1_recNJVPMhHfq10mCd,recNJVPMhHfq10mCd,S00220001,2024-12-07,10:03:00,704.7,00220001_GX010075_12.02.2024-12.08.2024_12.07.2024-10:03am,00220001_2024-12-07_1_e4d4f078e8,2023-08-01,100,english,494,16.230312737427873
S00500001_2024-09-22_4_recNKTL4kkYtnpZvo,recNKTL4kkYtnpZvo,S00500001,2024-09-22,15:15:00,620.72,00500001_GX040040_09.16.2024-09.22.2024_09.22.2024-3:15pm,00500001_2024-09-22_4_5e68ef2650,2022-08-15,0,"french,portuguese",769,25.26540586048995
S00420001_2024-10-27_3_recNLhFgkr4AykG4k_rotated,recNLhFgkr4AykG4k,S00420001,2024-10-27,17:55:00,563.3,00420001_GX030124_10.21.2024-10.27.2024_10.27.2024-5:55pm,00420001_2024-10-27_3_e2949e1c48,2023-06-15,83,"english,malayalam,thai",500,16.427442041931045
S00370002_2024-07-27_1_recNOUuUzUTBTXx0r,recNOUuUzUTBTXx0r,S00370002,2024-07-27,18:43:00,832.83,00370002_GX010064_07.22.2024-07.28.2024_07.27.2024-6:43pm,00370002_2024-07-27_1_4b9c27a792,2023-05-01,0,japanese,453,14.883262489989527
S00320002_2024-11-15_1_recNOZ8iVlKz3NgF4,recNOZ8iVlKz3NgF4,S00320002,2024-11-15,15:15:00,215.32,00320002_GX010051_11.11.2024-11.17.2024_11.15.2024-3:15pm,00320002_2024-11-15_1_2224302fba,2023-06-15,100,english,519,17.051684839524427
S00320002_2024-08-18_3_recNQKz2D1PjBGEoN,recNQKz2D1PjBGEoN,S00320002,2024-08-18,17:37:00,483.82,00320002_GX030022_08.12.2024-08.18.2024_08.18.2024-5:37pm,00320002_2024-08-18_3_f9ab284e42,2023-06-15,100,english,430,14.1276001560607
S00420001_2024-06-28_2_recNTZcUJ0nMHAwhm,recNTZcUJ0nMHAwhm,S00420001,2024-06-28,20:29:00,201.22,00420001_GX020074_06.24.2024-06.30.2024_06.28.2024-8:29pm,00420001_2024-06-28_2_88b78b5cd3,2023-06-15,83,"english,malayalam,thai",379,12.452001067783732
S00220001_2024-10-09_1_recNTxAaiTblgP3tD_rotated,recNTxAaiTblgP3tD,S00220001,2024-10-09,17:56:00,704.7,00220001_GX010057_10.07.2024-10.13.2024_10.09.2024-5:56pm,00220001_2024-10-09_1_bc6b698990,2023-08-01,100,english,435,14.29187457648001
S00320001_2024-09-08_2_recNUFBOQf6dMqXpO,recNUFBOQf6dMqXpO,S00320001,2024-09-08,18:36:00,643.41,00320001_GX020032_09.02.2024-09.08.2024_09.08.2024-6:36pm,00320001_2024-09-08_2_5adc2263ab,2023-02-15,99,"english,chinese,farsi",571,18.760138811885255
S00240001_2024-09-14_4_recNVFIaeAkaF3HbO,recNVFIaeAkaF3HbO,S00240001,2024-09-14,16:21:00,24.26,00240001_GX040089_09.09.2024-09.15.2024_09.14.2024-4:21pm,00240001_2024-09-14_4_bf1c394cee,2023-04-01,68,"english,spanish",532,17.478798332614634
S00320003_2025-02-19_4_recNXfu7HDKsgFGK3,recNXfu7HDKsgFGK3,S00320003,2025-02-19,08:14:00,252.62,NA,NA,2023-06-15,88,"english,cantonese,tagalog",615,20.205753711575188
S00380001_2025-03-02_4_recNYi73WXbcL3cHh,recNYi73WXbcL3cHh,S00380001,2025-03-02,17:17:00,138.29,NA,NA,2024-01-15,99,"english,russian",412,13.536212242551182
S00430001_2025-01-29_1_recNaaGGNo9GFy38J,recNaaGGNo9GFy38J,S00430001,2025-01-29,NA,513.68,NA,NA,2022-07-15,100,english,929,30.52218731390788
S00320003_2025-02-18_1_recNbLbeuyXNovO20,recNbLbeuyXNovO20,S00320003,2025-02-18,15:01:00,896.9,NA,NA,2023-06-15,88,"english,cantonese,tagalog",614,20.172898827491323
S00820001_2024-06-01_1_recNcBmSwknhim18v_rotated,recNcBmSwknhim18v,S00820001,2024-06-01,NA,768.77,00820001_GX010085_05.27.2024-06.02.2024_06.01.2024-NA,00820001_2024-06-01_1_a80489ce09,2021-08-15,95,"english,spanish",1021,33.54483664962319
S00420001_2024-07-05_4_recNdzbhNLN4sbw2o,recNdzbhNLN4sbw2o,S00420001,2024-07-05,12:46:00,150.04,00420001_GX040079_07.01.2024-07.07.2024_07.05.2024-12:46PM,00420001_2024-07-05_4_62e4e4e2c1,2023-06-15,83,"english,malayalam,thai",386,12.681985256370767
S00270002_2025-02-23_2_recNfvCeRpYS9EV0k_rotated,recNfvCeRpYS9EV0k,S00270002,2025-02-23,18:54:00,400.95,NA,NA,2024-05-15,95,"english,spanish",284,9.330787079816833
S00510002_2024-09-10_3_recNh4Ev8Bux5NDxk,recNh4Ev8Bux5NDxk,S00510002,2024-09-10,06:17:00,704.7,00510002_GX030013_09.09.2024-09.15.2024_09.10.2024-6:17am,00510002_2024-09-10_3_698426d34e,2023-05-15,100,english,484,15.901763896589252
S00300001_2025-03-02_2_recNhi6T4BbtO00xV,recNhi6T4BbtO00xV,S00300001,2025-03-02,17:50:00,1025.02,NA,NA,2024-05-15,100,english,291,9.560771268403869
S00320001_2024-09-01_1_recNiAxQq55NuBHUL,recNiAxQq55NuBHUL,S00320001,2024-09-01,15:36:00,768.77,00320001_GX010030_08.26.2024-09.01.2024_09.01.2024-3:36pm,00320001_2024-09-01_1_b2f271ca9b,2023-02-15,99,"english,chinese,farsi",564,18.53015462329822
S00320003_2025-02-19_1_recNiX0RjLME39myv,recNiX0RjLME39myv,S00320003,2025-02-19,08:14:00,765.78,NA,NA,2023-06-15,88,"english,cantonese,tagalog",615,20.205753711575188
S00220001_2024-06-04_2_recNkicxpQ1uAhKS9_rotated,recNkicxpQ1uAhKS9,S00220001,2024-06-04,17:03:00,704.7,00220001_GX020033_06.03.2024-06.09.2024_06.04.2024-5:03pm,00220001_2024-06-04_2_8830ec9e52,2023-08-01,100,english,308,10.119304297829524
S00320002_2024-11-15_4_recNl6i9rvyXxMRpa,recNl6i9rvyXxMRpa,S00320002,2024-11-15,15:21:00,422.69,00320002_GX040052_11.11.2024-11.17.2024_11.15.2024-3:21pm,00320002_2024-11-15_4_f4950b67b4,2023-06-15,100,english,519,17.051684839524427
S00370002_2024-09-07_1_recNlxsFQlVwChpkw,recNlxsFQlVwChpkw,S00370002,2024-09-07,NA,499.31,00370002_GX010104_09.02.2024-09.08.2024_09.07.2024-NA,00370002_2024-09-07_1_ca79480710,2023-05-01,0,japanese,495,16.263167621511734
S00370002_2024-08-19_1_recNp1iO9CQd94L79,recNp1iO9CQd94L79,S00370002,2024-08-19,16:45:00,876.89,00370002_GX010079_08.19.2024-08.25.2024_08.19.2024-4:45pm,00370002_2024-08-19_1_39d5c15783,2023-05-01,0,japanese,476,15.638924823918355
S00370001_2024-09-15_4_recNq6qxb5xx2NsfS,recNq6qxb5xx2NsfS,S00370001,2024-09-15,15:00:00,166.97,00370001_GX040014_09.09.2024-09.15.2024_09.15.2024-3:00pm,00370001_2024-09-15_4_d2f1bc3d72,2023-03-15,100,english,550,18.070186246124152
S00370002_2024-09-22_4_recNvKqieUCFsQ9KP,recNvKqieUCFsQ9KP,S00370002,2024-09-22,12:38:00,337.34,00370002_GX040002_09.16.2024-09.22.2024_09.22.2024-12:38pm,00370002_2024-09-22_4_7a85803d5c,2023-05-01,0,japanese,510,16.755990882769666
S00270002_2025-01-25_1_recNwK55IliMOdglU,recNwK55IliMOdglU,S00270002,2025-01-25,17:20:00,704.7,NA,NA,2024-05-15,95,"english,spanish",255,8.377995441384833
S00400003_2024-08-28_1_recNy3ePLb6V3VP82,recNy3ePLb6V3VP82,S00400003,2024-08-28,NA,832.83,00400003_GX010066_08.26.2024-09.01.2024_08.28.2024-NA,00400003_2024-08-28_1_17e242b526,2023-02-01,84,"english,vietnamese",574,18.85870346413684
S00240001_2025-02-16_1_recNz7xdPeaPRrsod,recNz7xdPeaPRrsod,S00240001,2025-02-16,16:50:00,428.16,NA,NA,2023-04-01,68,"english,spanish",687,22.571305365613256
S00370002_2025-01-25_1_recNzBwe3pNvCQ6me,recNzBwe3pNvCQ6me,S00370002,2025-01-25,NA,832.83,NA,NA,2023-05-01,0,japanese,635,20.862851393252427
S00420001_2024-04-29_3_recO0F1afcDPt1bxQ,recO0F1afcDPt1bxQ,S00420001,2024-04-29,NA,704.7,00420001_GX030036-1_04.29.2024-05.05.2024_04.29.2024-NA,00420001_2024-04-29_3_956f79d9d4,2023-06-15,83,"english,malayalam,thai",319,10.480708022752006
S00510002_2024-07-22_6_recO1oFrROhKIPzM5,recO1oFrROhKIPzM5,S00510002,2024-07-22,06:33:00,225.26,00510002_GX060010_07.22.2024-07.28.2024_07.22.2024-6:33am,00510002_2024-07-22_6_fba0b1aaf0,2023-05-15,100,english,434,14.259019692396148
S00370002_2024-11-10_5_recO3pjgAChW243Mx,recO3pjgAChW243Mx,S00370002,2024-11-10,11:16:00,29.4,00370002_GX050023_11.04.2024-11.10.2024_11.10.2024-11:16am,00370002_2024-11-10_5_1db4a21699,2023-05-01,0,japanese,559,18.36588020287891
S00510002_2024-09-30_4_recO4CaZaYkpATqVx,recO4CaZaYkpATqVx,S00510002,2024-09-30,06:32:00,704.7,00510002_GX040013_09.30.2024-10.06.2024_09.30.2024-6:32am,00510002_2024-09-30_4_34d39d5a26,2023-05-15,100,english,504,16.558861578266495
S00390001_2024-08-18_1_recO4OcJVowaypQwT,recO4OcJVowaypQwT,S00390001,2024-08-18,15:17:00,704.7,00390001_GX010007_08.12.2024-08.18.2024_08.18.2024-3:17pm,00390001_2024-08-18_1_1cc2e30283,2023-11-01,3,"english,taiwanese,japanese,mandarin",291,9.560771268403869
S00370002_2025-02-08_1_recO5026wBA40just,recO5026wBA40just,S00370002,2025-02-08,18:08:00,338.69,NA,NA,2023-05-01,0,japanese,649,21.3228197704265
S00400001_2024-11-26_2_recO6xTTZYgiwxYUp,recO6xTTZYgiwxYUp,S00400001,2024-11-26,17:57:00,896.9,00400001_GX020024_11.25.2024-12.01.2024_11.26.2024-5:57pm,00400001_2024-11-26_2_e364b1e661,2022-08-01,99,"english,spanish",848,27.860941703115053
S00320001_2024-12-01_1_recO8Y9K0MDvxJ2Wv,recO8Y9K0MDvxJ2Wv,S00320001,2024-12-01,10:46:00,82.85,00320001_GX010064_11.25.2024-12.01.2024_12.01.2024-10:46am,00320001_2024-12-01_1_78881b6490,2023-02-15,99,"english,chinese,farsi",655,21.51994907492967
S00390001_2024-09-02_2_recO9KJdJxz8czM0k,recO9KJdJxz8czM0k,S00390001,2024-09-02,19:50:00,832.83,00390001_GX020010_09.02.2024-09.08.2024_09.02.2024-7:50pm,00390001_2024-09-02_2_5bac20086c,2023-11-01,3,"english,taiwanese,japanese,mandarin",306,10.0535945296618
S00220001_2025-02-06_1_recOAhApSR7AnLPjC,recOAhApSR7AnLPjC,S00220001,2025-02-06,17:58:00,704.7,NA,NA,2023-08-01,100,english,555,18.23446066654346
S00510002_2025-01-17_1_recOCZXSFggxMaJaY,recOCZXSFggxMaJaY,S00510002,2025-01-17,06:33:00,768.77,NA,NA,2023-05-15,100,english,613,20.140043943407463
S00400001_2024-07-25_1_recOClIQmRPROaXdE,recOClIQmRPROaXdE,S00400001,2024-07-25,08:18:00,832.83,00400001_GX010212_07.22.2024-07.28.2024_07.25.2024-8:18am,00400001_2024-07-25_1_d527db229e,2022-08-01,99,"english,spanish",724,23.786936076716152
S00430001_2025-01-26_1_recOD5c85wgfY1ut9_rotated,recOD5c85wgfY1ut9,S00430001,2025-01-26,NA,479.31,NA,NA,2022-07-15,100,english,926,30.423622661656296
