dataset,paper_code,child_id,age,log_rt,rt_ms,accuracy,n_trials_rt
adams_marchman_2018,AM2018,12724,31,6.557814570815911,708.3333333333334,0.8184156999068163,3
adams_marchman_2018,AM2018,12724,31,6.566398527672579,830,0.6449460771549728,5
adams_marchman_2018,AM2018,12724,36,6.5765675180355405,725,0.821385496531757,2
adams_marchman_2018,AM2018,12724,36,6.913966538981415,1262.5,0.6284674095609688,2
adams_marchman_2018,AM2018,12737,16,6.642276732333302,827.5,0.6655742781346716,10
adams_marchman_2018,AM2018,12737,16,6.353870292885564,596.4285714285714,0.6349044565200977,14
adams_marchman_2018,AM2018,12737,18,6.596695854656118,783.3333333333334,0.5880566991082602,12
adams_marchman_2018,AM2018,12737,18,6.602701350723426,809.0909090909091,0.6018486522953846,11
adams_marchman_2018,AM2018,12737,22,6.536073235071757,705,0.7919349315036599,5
adams_marchman_2018,AM2018,12737,25,6.419722666393476,630.5555555555555,0.7031945121276736,9
adams_marchman_2018,AM2018,12737,25,6.799255222604763,912.5,0.6952849217260086,4
adams_marchman_2018,AM2018,12737,31,6.616548475435481,793.75,0.8915836936591687,4
adams_marchman_2018,AM2018,12737,31,6.893292469512533,1083.3333333333333,0.7934932046972535,6
adams_marchman_2018,AM2018,12737,36,6.410073222914196,625,0.8720535828237429,5
adams_marchman_2018,AM2018,12737,36,6.913524599622301,1084.375,0.7844901446093694,8
adams_marchman_2018,AM2018,12828,16,7.148697750241763,1437.5,0.5486283910127758,10
adams_marchman_2018,AM2018,12828,16,7.0209677544698685,1304.1666666666667,0.46006141689486585,6
adams_marchman_2018,AM2018,12828,18,6.834952907509979,965.625,0.6602429537609822,8
adams_marchman_2018,AM2018,12828,19,6.732424716591897,878.125,0.8163503444122705,8
adams_marchman_2018,AM2018,12828,22,6.72273086718933,889.2857142857143,0.8080041792924023,7
adams_marchman_2018,AM2018,12828,22,6.826876147616888,993.75,0.873125288201751,4
adams_marchman_2018,AM2018,12828,24,6.513725100206092,691.6666666666666,0.7601999697364439,6
adams_marchman_2018,AM2018,12828,24,6.326179874079296,562.5,0.7078104817089518,2
adams_marchman_2018,AM2018,12828,30,6.505172005946638,686.1111111111111,0.8395290471103797,9
adams_marchman_2018,AM2018,12828,30,7.038330030092835,1187.5,0.7126736214834679,8
adams_marchman_2018,AM2018,12830,16,7.095077708597911,1475,0.5558651257957739,9
adams_marchman_2018,AM2018,12830,17,7.078201299009283,1343.75,0.5415143756349081,12
adams_marchman_2018,AM2018,12830,18,6.76892478785582,972.9166666666666,0.5074067223431723,12
adams_marchman_2018,AM2018,12830,18,7.047724582983998,1537.5,0.5526885481700001,8
adams_marchman_2018,AM2018,12830,23,6.5909448579744865,763.8888888888889,0.7726348548728995,9
adams_marchman_2018,AM2018,12830,23,6.6838787313121415,829.1666666666666,0.71751917851274,6
adams_marchman_2018,AM2018,12830,24,6.413341769001291,615,0.7387773854070038,5
adams_marchman_2018,AM2018,12830,24,6.663102511402311,795,0.7315949328449329,5
adams_marchman_2018,AM2018,12830,30,6.168314317976968,487.5,0.9199332157655917,6
adams_marchman_2018,AM2018,12830,30,6.745760380696903,1020,0.6729554450571333,5
adams_marchman_2018,AM2018,12830,36,6.379247032369773,600,0.9000385924399754,4
adams_marchman_2018,AM2018,12830,36,6.793502744211652,968.75,0.7128673555976965,8
adams_marchman_2018,AM2018,12840,17,7.244265744717051,1455,0.5760579158606672,5
adams_marchman_2018,AM2018,12840,17,6.92817582125485,1118.75,0.5866815508712423,8
adams_marchman_2018,AM2018,12840,18,6.882495325890656,1087.5,0.46485936335157246,8
adams_marchman_2018,AM2018,12840,18,7.103733065090215,1484.375,0.5414574292173026,8
adams_marchman_2018,AM2018,12840,23,6.908356725623808,1133.3333333333333,0.647328421702423,6
adams_marchman_2018,AM2018,12840,23,6.987203031874246,1456.25,0.6161917384975506,4
adams_marchman_2018,AM2018,12840,24,6.65855372709842,787.5,0.6592359428662661,2
adams_marchman_2018,AM2018,12840,24,7.181949597162732,1562.5,0.6655073738895988,4
adams_marchman_2018,AM2018,12840,30,6.771326980911794,933.3333333333334,0.9296072803429235,3
adams_marchman_2018,AM2018,12840,30,6.883430612329246,1066.6666666666667,0.5003492389854771,3
adams_marchman_2018,AM2018,12840,36,6.691861861098121,832.1428571428571,0.7765342274829862,7
adams_marchman_2018,AM2018,12840,36,7.119411928280647,1325,0.7749731773513409,4
adams_marchman_2018,AM2018,12878,16,6.668189366965529,823.6842105263158,0.6641888887183646,19
adams_marchman_2018,AM2018,12878,16,6.415594132780413,625,0.681653208206779,8
adams_marchman_2018,AM2018,12878,18,6.550549277009379,709.0909090909091,0.6510320280885644,11
adams_marchman_2018,AM2018,12878,18,6.416534061586172,721.1538461538462,0.6710453121014556,13
adams_marchman_2018,AM2018,12878,21,6.177083996047387,493.75,0.8319233273389075,4
adams_marchman_2018,AM2018,12878,22,6.5261936985953035,762.5,0.9213745067268008,4
adams_marchman_2018,AM2018,12878,23,6.501858072993642,687.5,0.8440240954155993,8
adams_marchman_2018,AM2018,12878,23,6.234816305694337,516.6666666666666,0.702593300266078,3
adams_marchman_2018,AM2018,12878,29,6.213323984861607,510,0.951057818622781,5
adams_marchman_2018,AM2018,12878,29,6.371972029706708,685,0.7484907144976728,5
adams_marchman_2018,AM2018,12878,36,6.4854871366743945,682.1428571428571,0.8420407855451477,7
adams_marchman_2018,AM2018,12878,36,6.638850074652058,793.75,0.6775171198340946,4
adams_marchman_2018,AM2018,12959,17,6.589009462176826,758.3333333333334,0.8002373983346642,18
adams_marchman_2018,AM2018,12959,17,6.357693153983356,605.5555555555555,0.7429011703503609,18
adams_marchman_2018,AM2018,12959,19,6.374855481435884,595,0.6939996229944851,15
adams_marchman_2018,AM2018,12959,19,6.317856538812149,573.3333333333334,0.6305274613063935,15
adams_marchman_2018,AM2018,12959,23,6.517349082004014,687.5,0.741880295094218,4
adams_marchman_2018,AM2018,12959,23,6.412047311993004,621.4285714285714,0.7128964867278549,7
adams_marchman_2018,AM2018,12959,24,6.396813572651125,633.3333333333334,0.6868676074810832,6
adams_marchman_2018,AM2018,12959,24,6.021776858016199,412.5,0.7028691324398771,2
adams_marchman_2018,AM2018,12959,30,6.449368849530602,692.8571428571429,0.7148054489820861,7
adams_marchman_2018,AM2018,12959,30,6.948456903803946,1165,0.6774849187922475,10
adams_marchman_2018,AM2018,12959,35,7.148380922739333,1381.25,0.599427337367528,4
adams_marchman_2018,AM2018,12959,36,6.050355161754114,430,0.7427098151206813,5
adams_marchman_2018,AM2018,12971,15,6.9153518676002035,1038.888888888889,0.7312893099324028,9
adams_marchman_2018,AM2018,12971,16,6.932323012671703,1187.5,0.5931163838735191,8
adams_marchman_2018,AM2018,12971,18,6.791037077937743,945,0.6189314040189626,15
adams_marchman_2018,AM2018,12971,18,6.826117067271944,1025,0.46702499136823494,4
adams_marchman_2018,AM2018,12971,21,6.710569031631834,828.5714285714286,0.6533234611196785,7
adams_marchman_2018,AM2018,12971,21,7.26237137772606,1475,0.6635294117647059,3
adams_marchman_2018,AM2018,12971,24,6.816990331499815,1075,0.7080665707248509,6
adams_marchman_2018,AM2018,12971,24,7.28181910456659,1525,0.5168568327916546,3
adams_marchman_2018,AM2018,12971,30,6.529117653729339,717.8571428571429,0.8546929287757905,7
adams_marchman_2018,AM2018,12971,30,7.388487239702271,1682.142857142857,0.5902142754318102,7
adams_marchman_2018,AM2018,12971,35,6.583787860112938,725,0.7437803608601807,2
adams_marchman_2018,AM2018,12971,35,7.028032076271971,1255,0.7833765964201558,5
adams_marchman_2018,AM2018,12973,13,6.645997904544745,880.3571428571429,0.559826428546208,14
adams_marchman_2018,AM2018,12973,13,6.82279578554868,1082.5,0.5434872396148992,10
adams_marchman_2018,AM2018,12973,19,6.902305339895587,1057.5,0.6014750774475972,10
adams_marchman_2018,AM2018,12973,20,6.750291946435104,887.5,0.723708339123423,4
adams_marchman_2018,AM2018,12973,20,6.550819891223621,750,0.8087197364512916,4
adams_marchman_2018,AM2018,13044,15,7.261259971885368,1566.6666666666667,0.5742410865957891,12
adams_marchman_2018,AM2018,13044,16,7.037410465924989,1412.5,0.49908302717396785,10
adams_marchman_2018,AM2018,13044,18,6.930243963438839,1080,0.5493780978409905,10
adams_marchman_2018,AM2018,13044,18,6.762574613975487,990,0.5860773555353732,15
adams_marchman_2018,AM2018,13044,21,6.424623883527269,637.5,0.6658400966206774,10
adams_marchman_2018,AM2018,13044,21,6.51794100087854,685,0.775729811695351,5
adams_marchman_2018,AM2018,13044,24,6.508491588364888,807.1428571428571,0.6973110023652296,7
adams_marchman_2018,AM2018,13044,24,6.5146370930603705,804.1666666666667,0.6966650309544579,6
adams_marchman_2018,AM2018,13044,31,6.4364716451937705,641.6666666666666,0.7982176379852836,6
adams_marchman_2018,AM2018,13044,31,6.840905180349847,1058.3333333333333,0.6915193623317111,6
adams_marchman_2018,AM2018,13044,36,6.43454136583494,625,0.748793947618959,2
adams_marchman_2018,AM2018,13044,36,7.095659229691121,1332.142857142857,0.6770002054644054,7
adams_marchman_2018,AM2018,13061,16,6.802601614109834,935,0.556985206934104,10
adams_marchman_2018,AM2018,13061,16,6.651658320046886,934.6153846153846,0.6181636686057714,13
adams_marchman_2018,AM2018,13061,19,6.520539176801508,706.6666666666666,0.6900746087344839,15
adams_marchman_2018,AM2018,13061,19,6.480401847025059,675,0.6420960819421949,14
adams_marchman_2018,AM2018,13061,21,6.451200371336364,642.8571428571429,0.6876972449941178,7
adams_marchman_2018,AM2018,13061,21,6.515009320356382,691.6666666666666,0.5546674071322096,6
adams_marchman_2018,AM2018,13061,24,6.497368602129489,705,0.7698671927949704,5
adams_marchman_2018,AM2018,13061,24,6.6735690795572085,815,0.7894305923779243,5
adams_marchman_2018,AM2018,13061,29,6.482777825082593,662.5,0.858625481129611,4
adams_marchman_2018,AM2018,13061,29,7.2527389856347995,1600,0.5085427852479794,4
adams_marchman_2018,AM2018,13061,37,6.858275611247941,1103.5714285714287,0.6475428982444247,7
adams_marchman_2018,AM2018,13061,37,6.579023368289248,837.5,0.756595222486241,4
adams_marchman_2018,AM2018,13069,15,7.392682258786178,1687.5,0.6029157531709348,4
adams_marchman_2018,AM2018,13069,16,7.318865038738991,1645,0.5993932229667706,10
adams_marchman_2018,AM2018,13069,18,7.260443274138012,1530.5555555555557,0.659241340236793,9
adams_marchman_2018,AM2018,13069,19,6.9419122554260655,1193.1818181818182,0.5851218908951623,11
adams_marchman_2018,AM2018,13069,21,6.938048168173946,1162.5,0.6983019839167338,6
adams_marchman_2018,AM2018,13069,22,6.750823687373113,983.3333333333333,0.7449325698472364,6
adams_marchman_2018,AM2018,13069,24,6.886256850690393,1025,0.6652139908456399,4
adams_marchman_2018,AM2018,13069,25,6.776236752559017,956.25,0.6476665019529232,4
adams_marchman_2018,AM2018,13069,29,6.441988035154365,663.6363636363636,0.7538103140228415,11
adams_marchman_2018,AM2018,13069,30,6.999792068944009,1263.888888888889,0.5850502122126591,9
adams_marchman_2018,AM2018,13069,37,6.42414431822965,616.6666666666666,0.8904364563021262,3
adams_marchman_2018,AM2018,13069,37,7.110873639204354,1350,0.7472445017262515,5
adams_marchman_2018,AM2018,13073,15,7.270036744022435,1594.2307692307693,0.5750055482310333,13
adams_marchman_2018,AM2018,13073,16,6.9676856231774025,1325,0.49919514771967033,12
adams_marchman_2018,AM2018,13073,18,7.382166536878968,1754.5454545454545,0.5463944115067341,11
adams_marchman_2018,AM2018,13073,18,7.16557983116214,1542.1875,0.5671491330629815,16
adams_marchman_2018,AM2018,13073,21,7.12749557070024,1312.5,0.5053153806441858,4
adams_marchman_2018,AM2018,13073,21,6.696613901883755,828.5714285714286,0.7423035905551979,7
adams_marchman_2018,AM2018,13073,24,6.8689150824059855,1057.142857142857,0.6389535298856814,7
adams_marchman_2018,AM2018,13073,24,6.820547863045644,955,0.6703868067625813,5
adams_marchman_2018,AM2018,13073,31,6.516352044313366,705,0.8464240300479831,5
adams_marchman_2018,AM2018,13073,31,7.2522163556403525,1593.75,0.6599158596295037,4
adams_marchman_2018,AM2018,13073,36,6.616867556525381,793.75,0.806458978590878,4
adams_marchman_2018,AM2018,13073,36,7.333887661001027,1605,0.6283849163524601,10
adams_marchman_2018,AM2018,13079,16,7.7281342416834855,2507.1428571428573,0.6671899298961858,7
adams_marchman_2018,AM2018,13079,16,7.128146480475388,1343.75,0.5833650817787036,8
adams_marchman_2018,AM2018,13079,17,6.889607823078541,1032.5,0.7234724202357453,10
adams_marchman_2018,AM2018,13079,18,6.856756044575115,1012.5,0.6778172115787522,8
adams_marchman_2018,AM2018,13079,22,6.771947464876726,921.875,0.783955339216572,8
adams_marchman_2018,AM2018,13079,22,6.661373335533817,868.75,0.8355796371211033,4
adams_marchman_2018,AM2018,13079,24,6.646406705188349,840,0.6917234112639205,10
adams_marchman_2018,AM2018,13079,24,6.67335732728756,870,0.6520772041202255,5
adams_marchman_2018,AM2018,13079,30,6.735611493462887,855,0.5689288871194013,5
adams_marchman_2018,AM2018,13079,30,7.196576851494327,1655,0.5291656495384534,10
adams_marchman_2018,AM2018,13079,35,6.909739156938225,1190,0.6597837217990381,5
adams_marchman_2018,AM2018,13079,35,6.86955766637951,1236.111111111111,0.7011324816929789,9
adams_marchman_2018,AM2018,13081,16,6.622344183232709,782.6923076923077,0.6496970310683478,13
adams_marchman_2018,AM2018,13081,16,6.635205831465364,937.5,0.5895761056974406,4
adams_marchman_2018,AM2018,13081,19,6.71202531183865,870.8333333333334,0.6362210439183934,12
adams_marchman_2018,AM2018,13081,19,6.668185755581066,840,0.680391440192278,15
adams_marchman_2018,AM2018,13081,23,6.425665531208139,700,0.7454274197878943,5
adams_marchman_2018,AM2018,13081,23,7.443547087122232,1712.5,0.6248778050143063,2
adams_marchman_2018,AM2018,13081,25,6.305659260777439,562.5,0.7721235327491558,4
adams_marchman_2018,AM2018,13081,29,6.542165547561941,875,0.6778868667380237,5
adams_marchman_2018,AM2018,13081,30,7.032601775815996,1225,0.6559716306598957,9
adams_marchman_2018,AM2018,13081,35,6.42414431822965,616.6666666666666,0.8197110860154337,3
adams_marchman_2018,AM2018,13081,35,6.596601117721374,807.1428571428571,0.7495622329204144,7
adams_marchman_2018,AM2018,13094,17,7.3532562292662105,1669.4444444444443,0.6576432187916837,9
adams_marchman_2018,AM2018,13094,17,7.052504633730161,1466.6666666666667,0.5258958939335799,6
adams_marchman_2018,AM2018,13094,18,6.818281557524625,935.7142857142857,0.552979037320414,7
adams_marchman_2018,AM2018,13094,19,6.775208730905584,1053.5714285714287,0.5220959669351114,14
adams_marchman_2018,AM2018,13094,22,6.694257140734724,875,0.5068248688737877,5
adams_marchman_2018,AM2018,13094,22,6.877791360835504,1004.1666666666666,0.642579794184791,6
adams_marchman_2018,AM2018,13094,24,6.660222087912586,843.75,0.670773063897527,8
adams_marchman_2018,AM2018,13094,25,6.913966538981416,1087.5,0.6937105230802969,2
adams_marchman_2018,AM2018,13094,31,6.57708384970835,725,0.6952964490698205,5
adams_marchman_2018,AM2018,13094,31,6.764716890254222,1008.3333333333334,0.6701551305155284,6
adams_marchman_2018,AM2018,13094,37,6.337936619634831,575,0.7075004327140549,6
adams_marchman_2018,AM2018,13094,37,7.1578807251238885,1475,0.6410248224030327,3
adams_marchman_2018,AM2018,13096,16,6.711943036936193,883.3333333333334,0.6111219464195232,3
adams_marchman_2018,AM2018,13096,18,7.183271898166736,1685.7142857142858,0.5161364545363432,7
adams_marchman_2018,AM2018,13096,18,6.7298640364042805,975,0.7750677291952319,2
adams_marchman_2018,AM2018,13096,21,7.359800271860447,1612.5,0.5388758320408289,6
adams_marchman_2018,AM2018,13096,21,7.098896165308391,1275,0.6966407814605651,2
adams_marchman_2018,AM2018,13096,24,7.309314880665059,1516.6666666666667,0.5613038677115462,3
adams_marchman_2018,AM2018,13096,24,7.051283717511069,1162.5,0.452328825666229,2
adams_marchman_2018,AM2018,13096,30,6.541423861696297,740,0.6746401305397995,5
adams_marchman_2018,AM2018,13096,30,7.398074165412508,1712.5,0.56323875932765,6
adams_marchman_2018,AM2018,13096,36,6.513368726234374,687.5,0.8169317213242357,8
adams_marchman_2018,AM2018,13096,36,6.949823670877537,1060,0.7233358210127511,5
adams_marchman_2018,AM2018,13128,16,6.579977817905522,833.3333333333334,0.5346505716651961,3
adams_marchman_2018,AM2018,13128,16,7.445797208122104,1845.8333333333333,0.5421932597492017,6
adams_marchman_2018,AM2018,13128,18,7.101173151060649,1404.1666666666667,0.6778206648024389,12
adams_marchman_2018,AM2018,13128,19,7.0670248797738315,1405.7692307692307,0.6159699265394603,13
adams_marchman_2018,AM2018,13128,21,6.985416149186543,1187.5,0.7340674736527204,4
adams_marchman_2018,AM2018,13128,22,6.821300506913271,937.5,0.8045802442457597,6
adams_marchman_2018,AM2018,13128,24,6.472049551777288,666.6666666666666,0.8592164416429768,9
adams_marchman_2018,AM2018,13128,24,6.67749694684384,800,0.9523712254149301,3
adams_marchman_2018,AM2018,13128,30,6.496946114448499,680,0.7844401977338139,5
adams_marchman_2018,AM2018,13128,30,6.892391467160563,1193.75,0.715332736274589,8
adams_marchman_2018,AM2018,13128,36,6.6457649865015656,887.5,0.720884693880456,6
adams_marchman_2018,AM2018,13128,36,6.926152147549086,1090,0.8131790223221618,5
adams_marchman_2018,AM2018,13131,15,7.042075938278819,1358.3333333333333,0.4389287641438884,3
adams_marchman_2018,AM2018,13131,15,7.531271425875328,1887.5,0.4605162990604605,2
adams_marchman_2018,AM2018,13131,19,7.86603601189457,2675,0.4125582175838168,5
adams_marchman_2018,AM2018,13131,19,7.105491758476864,1505,0.46826039464847957,5
adams_marchman_2018,AM2018,13131,24,6.912524127530299,1025,0.5503820422167831,6
adams_marchman_2018,AM2018,13131,24,7.098896165308391,1275,0.6177303448421745,2
adams_marchman_2018,AM2018,13131,30,6.462282944630846,675,0.9506218474729703,5
adams_marchman_2018,AM2018,13131,30,7.044273281686003,1285,0.8074736373202578,5
adams_marchman_2018,AM2018,13131,36,6.457620764528377,645.8333333333334,0.9115663984501645,6
adams_marchman_2018,AM2018,13131,36,6.919339398721106,1128.5714285714287,0.7494821494873886,7
adams_marchman_2018,AM2018,13142,15,7.188455233846598,1475,0.6272225347846665,2
adams_marchman_2018,AM2018,13142,15,6.517527411526925,689.2857142857143,0.7325028400315394,14
adams_marchman_2018,AM2018,13142,18,6.798643269607463,950,0.7256561432028497,11
adams_marchman_2018,AM2018,13142,18,6.773264128840345,1147.5,0.5550708216337251,10
adams_marchman_2018,AM2018,13142,21,6.862976369534779,1112.5,0.6637759005645864,6
adams_marchman_2018,AM2018,13142,22,6.436592714384987,640,0.7608884537069045,5
adams_marchman_2018,AM2018,13142,24,6.718113624047367,886.1111111111111,0.7139393735186084,9
adams_marchman_2018,AM2018,13142,24,6.318366857105225,570,0.7047105234065415,5
adams_marchman_2018,AM2018,13142,30,6.538007259816726,745.8333333333334,0.7963878664454163,6
adams_marchman_2018,AM2018,13142,30,6.305252670250072,550,0.7371132362030798,3
adams_marchman_2018,AM2018,13142,36,6.301332254009707,554.1666666666666,0.7487961670058116,6
adams_marchman_2018,AM2018,13142,36,7.033990024221926,1425,0.5904633243033911,5
adams_marchman_2018,AM2018,13151,17,6.589311638457361,757.1428571428571,0.8231501825448388,21
adams_marchman_2018,AM2018,13151,17,6.338427144962795,570.8333333333334,0.7648231553042509,18
adams_marchman_2018,AM2018,13151,18,6.3967694432984885,609.375,0.6973187924656539,16
adams_marchman_2018,AM2018,13151,18,6.375820776787897,595.8333333333334,0.686743984776309,12
adams_marchman_2018,AM2018,13151,20,6.534454481156813,700,0.7748440235819606,11
adams_marchman_2018,AM2018,13151,21,6.729173547100814,837.5,0.7106129485915681,4
adams_marchman_2018,AM2018,13151,24,6.395527921651328,611.1111111111111,0.7537078157894838,9
adams_marchman_2018,AM2018,13151,24,6.417340652476273,612.5,0.9039968107348869,2
adams_marchman_2018,AM2018,13151,30,6.573504198504935,725,0.8392825695729842,4
adams_marchman_2018,AM2018,13151,30,6.935368768055205,1145,0.7037449578334594,5
adams_marchman_2018,AM2018,13151,36,6.448261439284867,682.1428571428571,0.9125881532157397,7
adams_marchman_2018,AM2018,13151,36,7.289626993069953,1500,0.6091444579160848,3
adams_marchman_2018,AM2018,13191,16,6.866497339776767,1107.142857142857,0.5486802753737965,7
adams_marchman_2018,AM2018,13191,16,7.595322155248452,2066.6666666666665,0.6247965569289181,3
adams_marchman_2018,AM2018,13191,18,6.953124272139352,1103.5714285714287,0.5353437862703313,7
adams_marchman_2018,AM2018,13191,18,6.977904922587002,1217.1875,0.5894317733421599,16
adams_marchman_2018,AM2018,13191,21,7.064015424069718,1243.1818181818182,0.6843177265709888,11
adams_marchman_2018,AM2018,13191,22,6.661433545985054,850,0.7421229848853312,6
adams_marchman_2018,AM2018,13191,24,6.6671882671423015,814.2857142857143,0.7955657986202074,7
adams_marchman_2018,AM2018,13191,24,6.4989443884954214,683.3333333333334,0.8076296786030238,6
adams_marchman_2018,AM2018,13191,29,6.475451678987069,650,0.8939628398093674,3
adams_marchman_2018,AM2018,13191,29,7.136270061508292,1390,0.7687671083197232,10
adams_marchman_2018,AM2018,13191,36,6.439948520520057,633.3333333333334,0.8939745909064223,6
adams_marchman_2018,AM2018,13191,36,7.111298061870837,1343.75,0.7401826608966026,8
adams_marchman_2018,AM2018,13199,16,7.0366737294673145,1222.7272727272727,0.6034970712090247,11
adams_marchman_2018,AM2018,13199,17,6.914571234575361,1060.9375,0.5715015508961747,16
adams_marchman_2018,AM2018,13233,15,6.8108950801248955,933.3333333333334,0.6207998443310307,6
adams_marchman_2018,AM2018,13233,16,6.854448845510206,1095.4545454545455,0.530717821726352,11
adams_marchman_2018,AM2018,13233,17,6.564943577605345,738.3333333333334,0.6655532785481402,15
adams_marchman_2018,AM2018,13233,17,6.690540570682085,963.6363636363636,0.5586640906696848,11
adams_marchman_2018,AM2018,13293,15,6.955298431817821,1307.142857142857,0.6209378215770788,7
adams_marchman_2018,AM2018,13293,15,7.240072894680096,1689.5833333333333,0.5996020057256608,12
adams_marchman_2018,AM2018,13293,19,6.414117444790597,670,0.6334774022747637,15
adams_marchman_2018,AM2018,13293,19,6.745520329843498,1046.1538461538462,0.5483817354892527,13
adams_marchman_2018,AM2018,13293,22,6.390906480780167,616.6666666666666,0.7756072860529836,6
adams_marchman_2018,AM2018,13293,23,6.483236941564897,704.1666666666666,0.8448599109427202,6
adams_marchman_2018,AM2018,13293,26,6.449797998608359,683.3333333333334,0.7644756626957909,3
adams_marchman_2018,AM2018,13293,27,6.596710692081618,850,0.8192971599665351,6
adams_marchman_2018,AM2018,13293,31,6.312119395791684,603.125,0.7906122609896947,8
adams_marchman_2018,AM2018,13293,31,6.5301339065818675,708.3333333333334,NA,3
adams_marchman_2018,AM2018,13293,35,6.027235125704345,416.6666666666667,0.7879378096950407,3
adams_marchman_2018,AM2018,13293,35,6.963747331779328,1193.75,0.7506696012419658,4
adams_marchman_2018,AM2018,13304,17,6.953127890849803,1187.5,0.4172333623494932,12
adams_marchman_2018,AM2018,13304,17,6.841456546939234,983.3333333333334,0.5658752868860476,6
adams_marchman_2018,AM2018,13304,18,6.4984233243349765,687.5,0.5618630443754788,12
adams_marchman_2018,AM2018,13304,18,6.349370107140012,590.3846153846154,0.7671792049076894,13
adams_marchman_2018,AM2018,13304,23,7.03363610009824,1327.7777777777778,0.6422934779551308,9
adams_marchman_2018,AM2018,13304,23,6.53682512882656,725,0.8201949302190584,3
adams_marchman_2018,AM2018,13304,25,6.3797328722208855,604.1666666666666,0.9053410308483465,6
adams_marchman_2018,AM2018,13304,25,6.405287534400185,608.3333333333334,0.9027252286682463,3
adams_marchman_2018,AM2018,13304,30,6.376999689124758,592.8571428571429,0.8000909332358254,7
adams_marchman_2018,AM2018,13304,30,6.531054293728977,908.3333333333334,0.7145112509213786,3
adams_marchman_2018,AM2018,13304,35,6.522214210496532,791.6666666666667,0.7900263102107757,6
adams_marchman_2018,AM2018,13304,35,7.259830803039361,1491.6666666666667,0.5602494878726259,3
adams_marchman_2018,AM2018,13326,16,6.991654074207642,1280,0.5549579374462669,5
adams_marchman_2018,AM2018,13326,16,6.540894873246988,717.8571428571429,0.7126653978958486,14
adams_marchman_2018,AM2018,13326,18,6.85614242111572,1161.3636363636363,0.6566980240051155,11
adams_marchman_2018,AM2018,13326,18,6.757119773884307,1043.75,0.48927833495707795,12
adams_marchman_2018,AM2018,13326,21,6.492341407475181,665,0.6272551263617145,5
adams_marchman_2018,AM2018,13326,21,6.478637141227141,658.3333333333334,0.8031234347269546,3
adams_marchman_2018,AM2018,13326,24,6.4828547836794765,687.5,0.6485965590556185,2
adams_marchman_2018,AM2018,13326,25,6.6374962215936515,950,0.7616046635049567,5
adams_marchman_2018,AM2018,13332,15,6.54465384527492,732.1428571428571,0.6213726470688785,14
adams_marchman_2018,AM2018,13332,15,6.564258558474541,751.6666666666666,0.6539825496216825,15
adams_marchman_2018,AM2018,13332,18,6.787795827585695,922.7272727272727,0.5673316149022207,11
adams_marchman_2018,AM2018,13332,18,6.5820291740265775,745.8333333333334,0.7055628796134663,12
adams_marchman_2018,AM2018,13332,21,6.663470962634476,792.8571428571429,0.7764213991812977,7
adams_marchman_2018,AM2018,13332,21,6.686083490030068,858.3333333333334,0.5564070526405391,3
adams_marchman_2018,AM2018,13332,24,6.840424950116483,1132.142857142857,0.6917553863767976,7
adams_marchman_2018,AM2018,13332,24,6.9515375505352495,1181.25,0.6265472886394741,4
adams_marchman_2018,AM2018,13332,30,6.304871500016046,550,0.8729538221663251,3
adams_marchman_2018,AM2018,13332,32,6.897613285922977,1128.5714285714287,0.6892091913838785,7
adams_marchman_2018,AM2018,13332,36,6.42899328793635,625,0.7022284423874763,4
adams_marchman_2018,AM2018,13332,36,7.140413515144654,1385,0.6315032672009316,5
adams_marchman_2018,AM2018,13346,15,7.433813767564136,1835.7142857142858,0.602578155704248,7
adams_marchman_2018,AM2018,13346,16,6.889734441166077,1079.1666666666667,0.6030622306277753,12
adams_marchman_2018,AM2018,13346,19,6.653249537784791,807.1428571428571,0.7296064321289483,7
adams_marchman_2018,AM2018,13346,19,6.870858744387833,1041.0714285714287,0.5850243287536459,14
adams_marchman_2018,AM2018,13346,22,6.476478072998012,663.8888888888889,0.7103845847190877,9
adams_marchman_2018,AM2018,13346,22,6.469159618000592,671.4285714285714,0.729796916525289,7
adams_marchman_2018,AM2018,13346,24,6.394793700020011,602.7777777777778,0.8903645382828745,9
adams_marchman_2018,AM2018,13346,30,6.686083490030068,858.3333333333334,0.764673366723832,3
adams_marchman_2018,AM2018,13346,30,6.613813338834405,785.7142857142857,0.5954486144738875,7
adams_marchman_2018,AM2018,13346,36,6.831291098359857,1004.1666666666666,0.5568531498238687,6
adams_marchman_2018,AM2018,13364,14,7.056358290816283,1335.7142857142858,0.4987996891791029,7
adams_marchman_2018,AM2018,13364,14,7.169058692986946,1502.0833333333333,0.5377070235224591,12
adams_marchman_2018,AM2018,13503,15,6.988087952773821,1176.6666666666667,0.7201903659000294,15
adams_marchman_2018,AM2018,13503,16,6.7196255382121315,863.8888888888889,0.7713669722020315,18
adams_marchman_2018,AM2018,13503,18,6.692554994784627,837.5,0.6778529982521976,12
adams_marchman_2018,AM2018,13503,18,6.846035005628275,1001.6666666666666,0.761246992947666,15
adams_marchman_2018,AM2018,13503,21,6.619701795384336,773.4375,0.8088834925827018,16
adams_marchman_2018,AM2018,13503,22,6.724970692610602,880,0.746636945095067,5
adams_marchman_2018,AM2018,13503,24,6.580207331887365,760,0.7623333234307869,5
adams_marchman_2018,AM2018,13503,31,6.7255982160800825,850,0.7205990515073959,6
adams_marchman_2018,AM2018,13503,31,7.171043245910749,1325,0.7413204280178395,2
