Token	MaxSurprisal	MinSurprisal	ParamUpper	ParamLower	ParamXmid	ParamScale
read	12.113808	3.154727	12.421018	4.122247	1.596263	0.334226
red	11.536144	4.886373	11.806616	5.240350	1.788226	0.751743
refrigerator	12.905921	3.660046	11.499334	3.947342	3.160092	0.561403
ride	11.713042	4.086377	11.621774	4.131980	2.918830	0.660075
rip	11.551576	5.419478	10.474410	5.031303	3.799502	0.537341
rock	11.440201	5.335258	11.243006	4.188255	3.590300	0.827475
rocking	12.411028	5.155478	12.008362	5.114345	3.298036	0.767846
roof	11.712257	3.722402	10.748503	3.612595	3.458210	0.467308
room	11.400272	2.964247	12.471649	2.206876	2.458501	0.999762
rooster	12.373920	3.936886	12.130356	-1.063114	4.435831	1.535813
run	11.359897	6.019669	10.968499	6.148612	2.798591	0.566411
sad	11.424766	3.927718	10.629571	4.168565	3.340884	0.435673
salt	13.323434	4.486995	11.800975	4.762984	3.428055	0.358007
same	11.615974	2.828092	13.498853	2.505704	2.049321	0.984768
sandwich	12.543157	3.584464	17.543157	0.464145	1.881536	2.138601
sauce	11.575389	3.872784	10.317181	4.050740	3.550233	0.307147
say	11.085665	3.883012	10.756124	5.265662	1.430790	0.228712
scared	11.811811	3.859047	10.932846	3.845944	3.371501	0.463320
scarf	13.076563	5.842386	11.497672	6.261539	3.438791	0.321958
school	12.002521	2.085380	11.098027	2.588784	2.972020	0.427448
scissors	12.693379	4.331656	11.298129	4.536334	3.329491	0.369559
see	10.780512	2.004359	12.133981	2.849680	1.304069	0.500473
shake	11.773196	3.227886	16.457606	-1.772114	2.810601	2.557044
share	11.791354	5.167788	15.301900	3.718812	1.781458	2.097491
she	12.194214	2.166631	13.557399	2.637271	1.493842	0.586649
sheep	9.905290	3.911575	10.580492	-1.088425	4.628894	2.091446
shh	12.087107	6.062592	17.087107	4.292201	1.154083	2.160581
shirt	11.474497	4.384636	12.408453	4.179128	2.372681	1.046122
shoe	12.385674	4.278742	13.700532	4.476589	1.978584	0.958143
shopping	13.131662	4.629861	12.258074	5.175025	2.999820	0.397629
shorts	12.971527	6.165089	11.743578	6.754956	3.283313	0.493403
shoulder	12.519098	3.647628	11.123785	3.831079	3.552061	0.381296
shovel	12.507737	4.482600	11.102701	4.889496	3.618335	0.394153
show	11.800857	4.833442	14.032719	4.992596	1.627002	1.051195
shower	11.619535	3.988845	11.506823	4.491450	3.118114	0.569556
sick	11.742015	3.938336	10.570924	3.882945	3.464692	0.397020
sidewalk	12.394994	6.005509	10.762525	6.726214	3.368248	0.293602
sing	12.492173	3.920720	14.541708	2.654623	2.167498	1.362860
sink	13.564673	4.309210	12.318343	4.897743	2.833697	0.554839
sister	11.332754	4.812701	14.662056	-0.187299	3.124416	2.845301
sit	11.443028	3.985384	12.337401	4.629195	1.731492	0.657244
skate	13.961921	6.868675	11.782529	7.246717	3.925234	0.188110
sky	12.050507	2.812765	11.356283	2.926070	2.988264	0.492844
sled	14.303914	3.931009	12.453289	4.199077	3.738689	0.323253
sleep	12.116031	3.718175	11.939340	3.976011	2.485582	0.559963
sleepy	11.765830	4.889413	11.469435	-0.110587	4.657280	1.638383
slide	13.063527	4.350005	11.465288	4.810179	2.985738	0.399128
slipper	13.405590	5.020240	12.000332	5.432554	3.353224	0.446946
slow	12.859995	5.815400	13.199764	0.815400	4.481764	1.831470
smile	12.328912	4.872946	10.975422	5.039389	3.755871	0.362549
snack	11.723214	4.697467	10.380435	4.909556	3.607096	0.259842
snow	13.447425	4.840939	12.042256	5.333984	2.967553	0.403122
so	11.311424	4.024196	10.784120	4.986202	1.403530	0.184480
soap	12.715082	4.850433	11.508551	4.824140	3.408169	0.505747
sock	12.160598	4.577144	12.281572	4.427098	2.838769	0.874792
soda	12.532452	5.184796	10.769792	5.907837	3.786399	0.242020
sofa	13.639036	4.006311	11.860233	4.617136	3.158960	0.359864
soft	11.443078	4.385334	10.452396	-0.614666	4.692488	1.353979
some	12.403859	2.576196	12.790164	3.156202	1.564983	0.415922
soup	12.573073	4.150944	13.644840	0.859164	3.231741	1.508386
spill	12.777163	4.648363	11.187189	5.347804	3.202256	0.286412
splash	12.688435	2.528318	12.836718	-1.718060	3.867120	1.251322
spoon	11.339873	2.606918	16.339873	1.721134	1.150900	1.883739
sprinkler	13.950718	6.413792	12.001244	7.804222	3.798573	0.297705
squirrel	12.966357	5.357170	12.703795	4.751947	3.069781	0.996036
stairs	13.748889	3.647646	12.273291	3.781047	2.976675	0.570403
stand	12.217830	5.554370	13.492033	6.212100	1.483004	0.733092
star	11.232970	3.183337	10.977529	3.241265	3.070783	0.604000
stay	10.244289	5.153642	15.244289	2.178648	1.423342	2.894181
stick	12.043833	5.345838	12.063690	4.992747	2.758100	0.977431
sticky	11.783969	3.735708	10.611590	4.176656	3.484597	0.376646
stone	13.805772	3.803749	11.900425	4.171167	3.752219	0.303895
stop	12.671512	4.497117	15.190333	4.122601	1.823724	1.253204
store	12.451557	2.444286	11.724493	2.399258	3.022372	0.523030
story	12.263845	2.787354	11.800991	2.164446	2.836617	0.773315
stove	12.944449	3.414172	11.823541	3.904833	3.184322	0.460412
strawberry	10.594173	4.984960	9.548469	5.329170	3.358991	0.311558
street	11.429428	3.032242	10.631356	3.070251	3.353597	0.542866
stroller	11.888055	3.998338	11.772857	3.356656	3.825825	1.067342
stuck	12.093670	3.762214	12.797468	4.312249	2.426776	0.858891
sun	11.723374	3.484040	11.927470	3.067245	2.752197	0.848877
sweater	11.659378	3.845294	10.251133	4.024666	3.564364	0.369383
sweep	13.161111	6.257492	11.725691	6.275938	3.643957	0.441193
swim	11.066670	4.164025	9.897131	4.562998	3.618814	0.236799
swing	11.255790	4.901991	10.650356	5.089372	3.388020	0.563463
table	12.166732	3.127700	11.892415	3.349301	2.512126	0.574934
take	11.693032	3.916892	11.676186	4.669820	1.696257	0.354904
talk	12.582116	4.518702	13.877449	4.718956	1.895640	0.872535
tape	11.663105	3.901841	11.033889	4.664773	2.816234	0.526418
taste	10.733699	3.714061	9.084613	4.285739	3.480373	0.127033
teacher	12.274937	4.678453	11.024567	4.890954	3.507819	0.418689
tear	11.523402	5.142736	10.719653	3.254395	4.089531	0.909454
telephone	11.400795	4.466198	11.830800	4.255308	2.551156	0.900265
thank	11.694457	4.295004	11.826842	5.042898	1.569995	0.341479
that	11.278935	2.001811	11.367479	2.525094	1.283418	0.272188
the	10.279897	1.671032	10.838156	2.364536	1.207863	0.311122
their	11.528690	4.519642	14.084127	3.330727	1.835252	1.597473
them	11.682701	2.176353	12.971461	2.619913	1.532640	0.585669
then	11.705902	2.794649	11.783654	3.375610	1.668815	0.437987
there	11.623934	3.114828	12.070884	3.854451	1.256426	0.361055
these	10.755905	4.196663	11.208529	4.806142	1.452413	0.359371
they	10.656488	3.008666	11.885111	3.285982	1.607840	0.699084
think	11.094655	2.254471	11.154718	3.099804	1.462785	0.229719
thirsty	11.751998	4.143923	12.219780	-0.856077	4.284717	1.553220
this	11.704319	2.428304	11.786757	2.986232	1.321155	0.435038
those	12.372191	4.083195	11.827607	4.989329	1.470023	0.272010
throw	10.861490	3.315686	12.578064	2.529129	2.546405	1.276555
tickle	10.638783	3.111390	11.049606	2.730129	2.564945	0.977728
tiger	13.748130	3.223955	12.514697	4.195412	2.878677	0.342458
time	10.785031	1.917383	14.414385	0.582215	1.841006	1.450856
tiny	11.717792	5.687057	11.411949	6.187855	2.601736	0.414247
tired	12.253113	4.200240	14.189151	3.152606	2.219190	1.178175
tissue	11.357182	3.725823	10.817599	3.392574	3.240846	0.581353
to	11.649285	2.130721	12.214872	2.807672	1.507218	0.383467
toast	11.720900	4.565981	11.226932	4.486953	2.928270	0.629342
today	11.212916	5.359449	12.329389	6.069664	1.473833	0.638185
tomorrow	13.343105	4.107035	12.607485	3.664933	3.129196	0.782274
tongue	11.973889	4.105913	11.792277	3.538953	2.984623	0.947811
tonight	11.341317	5.822561	10.721220	6.163576	3.416138	0.560568
too	11.533811	4.492464	11.471594	5.373656	1.417646	0.414680
tooth	11.025815	5.456854	10.516140	5.080010	3.900613	0.506577
toothbrush	11.954488	5.134087	10.809687	5.150664	3.718117	0.420888
touch	11.336284	3.348070	16.336284	-1.651930	2.645587	2.713210
towel	11.576084	4.048952	11.608827	3.461685	3.225220	0.820347
tractor	13.435168	4.397013	11.882200	5.480804	2.876220	0.266012
train	11.629205	4.126092	10.607393	5.014063	2.685572	0.209759
trash	12.915558	4.631578	11.396804	4.611326	3.444660	0.642637
tray	11.960383	4.700457	12.120458	0.548501	4.164814	1.245538
tree	11.385370	3.768695	11.238063	4.306108	2.759007	0.456109
truck	11.714081	3.177074	11.242080	3.729770	2.685511	0.430589
try	12.010921	3.702821	12.718663	4.785967	1.501035	0.486172
tummy	10.773249	4.258002	10.346591	5.076110	2.813029	0.559713
tuna	14.140201	5.575964	11.882650	6.322799	3.533860	0.328549
turkey	12.039485	5.047036	11.620979	3.568677	3.681931	0.967553
turn	11.691178	4.437625	16.691178	4.667551	0.739585	1.225495
turtle	12.668553	3.483942	11.633847	3.062499	3.361589	0.636126
tv	12.482837	3.119117	11.974483	2.874269	3.340337	0.520599
uh	11.028538	4.143454	10.863423	5.253911	1.450022	0.211899
uncle	13.127648	6.131276	12.027202	6.671805	3.492138	0.351710
under	11.475706	4.171232	16.475706	0.662731	1.972682	2.742234
up	11.123022	2.549910	12.599853	3.043207	1.554032	0.617211
us	10.912323	3.707637	11.458405	3.478202	2.471886	0.895085
vacuum	13.672003	6.221306	11.996813	6.492862	3.336051	0.643571
vanilla	12.100684	6.068299	10.784768	6.502379	3.642045	0.099841
wait	10.661412	5.003137	11.465517	5.747710	1.803566	1.006421
wake	11.613292	3.920604	11.057924	3.667080	3.432180	0.554152
walk	11.612006	4.377519	13.004440	3.868860	2.340929	1.233750
walker	12.521699	6.152061	11.034991	6.898155	4.095947	0.189188
wanna	11.171665	2.599443	10.990397	3.615586	1.180244	0.259944
was	11.624297	1.990678	13.987914	1.963350	1.520266	0.825762
wash	12.351267	3.376967	11.860377	1.843671	3.115425	1.053579
washing	12.083529	4.878374	10.959589	5.036362	3.269703	0.432308
watch	11.207343	5.637776	14.158974	5.624104	1.037967	1.266612
water	10.630873	3.394425	11.489759	3.025218	2.336368	0.902778
we	12.139024	2.892648	12.520113	3.556747	1.384646	0.349285
were	11.280253	3.021512	16.019069	2.478398	1.176315	1.453076
wet	10.892726	4.352397	10.035954	4.298684	3.212921	0.490175
what	11.345367	2.758851	11.362677	3.293516	1.326496	0.255139
when	11.097246	5.035223	14.163355	5.248956	0.931836	0.925913
where	11.686673	3.756834	11.875499	4.298787	1.410858	0.369983
which	12.097523	5.217018	12.222947	6.067950	1.452389	0.565553
white	11.875582	3.801900	11.708952	2.553199	2.898865	1.061651
who	11.335805	2.647697	14.098045	2.759856	1.439102	0.929264
why	11.488893	4.467708	12.290212	5.341529	1.422874	0.561026
will	11.995614	4.670936	13.090334	5.154107	1.559923	0.706575
wind	11.241869	5.581805	10.596902	6.056307	3.203484	0.468140
window	12.895276	2.636575	11.969996	2.930824	2.738082	0.525242
windy	12.905123	5.698928	11.167693	6.222524	3.357756	0.213742
wipe	11.398767	5.027685	11.343257	4.628966	3.097352	0.790861
wish	12.231056	6.197182	12.167746	4.855724	2.866273	1.442804
with	11.478544	1.972806	11.718233	2.445754	1.544676	0.331267
wolf	13.436604	3.209842	11.979345	3.754108	3.362390	0.350035
woods	12.307433	5.193766	11.214726	5.325095	3.290862	0.381485
woof	10.544548	2.820526	10.828760	2.830004	2.733803	0.800975
work	10.442192	3.720167	10.442999	3.686983	2.894782	0.736185
would	10.884186	4.437311	12.604757	4.919611	1.388234	0.742591
write	10.986326	3.891422	10.486116	4.185123	3.197238	0.382154
yard	11.421051	4.530491	10.301768	4.265689	3.701557	0.428781
yellow	11.205979	4.487038	12.562068	4.841625	1.696902	0.915642
yes	10.853346	4.616286	10.427999	5.601833	1.534089	0.162521
yesterday	12.085173	4.090306	11.888801	4.698591	2.909017	0.661978
yogurt	12.895501	5.256941	11.281724	6.196932	3.002508	0.529381
you	9.949272	1.919150	9.605687	2.427660	1.000307	0.153241
your	10.211361	3.072501	10.124920	3.727340	1.401471	0.318405
yourself	11.083575	3.493313	12.012851	2.655086	2.516502	1.080253
yum	11.238849	2.648167	11.597227	2.925285	2.156019	0.653008
zebra	11.526152	5.689802	16.526152	5.691582	0.529724	1.642483
zipper	11.589709	4.901051	10.950946	1.644445	4.557398	0.983647
zoo	11.252398	2.590855	11.797140	0.678071	3.055527	1.122516
