dataset_name,peekbank_subject_id,peekbank_admin_id,age,lab_subject_id,sex,n_trials,n_trials_rt,short_window_accuracy,long_window_accuracy,rt,log_rt
adams_marchman_2018,258,466,14,13364,male,25,7,0.47050487985858686,0.49885637742912775,1335.7142857142858,7.056358290816283
adams_marchman_2018,258,467,14,13364,male,32,13,0.5217481842780892,0.5383764089567851,1623.076923076923,7.235366499698767
adams_marchman_2018,259,468,15,13503,male,32,15,0.6789820722460099,0.7201903659000295,1176.6666666666667,6.988087952773821
adams_marchman_2018,259,469,16,13503,male,31,18,0.7452384071818952,0.7713669722020315,863.8888888888889,6.7196255382121315
adams_marchman_2018,259,470,18,13503,male,23,15,0.6604724619792801,0.761246992947666,1001.6666666666666,6.846035005628275
adams_marchman_2018,259,471,18,13503,male,29,12,0.6532479315565302,0.6778529982521976,837.5,6.692554994784627
adams_marchman_2018,260,472,16,13604,male,24,9,0.5554813838527561,0.5559557216250193,1180.5555555555557,6.990114669599685
adams_marchman_2018,260,473,16,13604,male,27,6,0.5596530904833144,0.5164853106320931,879.1666666666666,6.688606824651275
adams_marchman_2018,260,474,20,13604,male,30,4,0.3291549028613295,0.3128918201027124,1325,7.070053336907543
adams_marchman_2018,260,475,20,13604,male,29,12,0.4030891896069766,0.3858422716633543,1293.75,6.962480105865622
adams_marchman_2018,261,476,16,13628,male,29,15,0.5753302031468805,0.47406825189297414,1006.6666666666667,6.807359058603626
adams_marchman_2018,261,477,16,13628,male,26,13,0.6752577520164366,0.5726617677670414,744.2307692307693,6.554220956193818
adams_marchman_2018,261,478,20,13628,male,26,12,0.7011795015723017,0.6653019442405536,577.0833333333334,6.340559522106045
adams_marchman_2018,261,479,20,13628,male,30,13,0.651732159412847,0.6364648287864535,667.3076923076923,6.466440216838953
adams_marchman_2018,262,480,15,13648,female,21,10,0.6790006380800063,0.6228579988485118,907.5,6.793887003924226
adams_marchman_2018,262,481,15,13648,female,28,12,0.6998676849129832,0.6612057970873247,1262.5,7.09658060072744
adams_marchman_2018,262,482,17,13648,female,26,14,0.7679701009349177,0.7903478364012771,796.4285714285714,6.648908852322142
adams_marchman_2018,262,483,18,13648,female,27,10,0.6729109282464796,0.6816652474209887,807.5,6.590651037764129
adams_marchman_2018,263,484,16,911343,male,25,8,0.5778042686953777,0.5554255044914983,1337.5,7.077194406012905
adams_marchman_2018,263,485,17,911343,male,20,11,0.6003837865844197,0.5530343444132645,1045.4545454545455,6.921433836964995
adams_marchman_2018,263,486,18,911343,male,24,6,0.6204201813142529,0.6160714175363003,983.3333333333334,6.8808313050612675
adams_marchman_2018,263,487,19,911343,male,21,12,0.5196695639865002,0.48201507299752155,954.1666666666666,6.771757989394852
adams_marchman_2018,264,488,16,911401,male,9,4,0.6778906353364558,0.6521236840385777,781.25,6.630287593891287
adams_marchman_2018,264,489,16,911401,male,17,5,0.43957584843904196,0.429882251430018,1370,7.206769483658146
adams_marchman_2018,264,490,18,911401,male,30,10,0.6635406053615474,0.6756655138410175,1305,7.1076985306863705
adams_marchman_2018,264,491,19,911401,male,23,9,0.6297522700576524,0.6574562376448987,841.6666666666666,6.678327393026925
adams_marchman_2018,265,492,16,911429,male,30,15,0.6587441824702432,0.6328586380817272,910,6.70323781017471
adams_marchman_2018,265,493,16,911429,male,29,9,0.6224727659607489,0.6036458143248677,966.6666666666666,6.757682714721932
adams_marchman_2018,265,494,18,911429,male,32,11,0.7290496750252078,0.7634614476938555,1011.3636363636364,6.850682006617553
adams_marchman_2018,265,495,19,911429,male,31,12,0.6833977181597566,0.6863814910493433,920.8333333333334,6.694378923956431
fmw_2013,310,540,18,20001,female,28,11,0.49824799300095995,0.618059710648902,1750,7.363883058721416
fmw_2013,310,541,18,20001,female,25,11,0.4962951619646781,0.5571045150667481,1020.4545454545455,6.854825414187569
fmw_2013,310,542,24,20001,female,33,16,0.5884387271520458,0.6255476259038106,1637.5,7.279781270613033
fmw_2013,311,543,18,20002,female,12,7,0.5810794542008756,0.6581093886078675,807.1428571428571,6.678409453960934
fmw_2013,311,544,19,20002,female,9,4,0.35707440100882726,0.382885988120388,1606.25,7.0941901866519155
fmw_2013,312,545,19,20003,female,26,11,0.4675672591022936,0.4821013433129513,1454.5454545454545,7.156535397856958
fmw_2013,312,546,19,20003,female,29,10,0.4450666937989248,0.4616211920577223,1322.5,7.099474301523983
fmw_2013,312,547,25,20003,female,31,18,0.5837190479415229,0.6010031739649937,895.8333333333334,6.729080526872421
fmw_2013,313,548,18,20004,male,25,8,0.5707645964479027,0.5106786528988652,1012.5,6.7703381109899325
fmw_2013,313,549,18,20004,male,27,10,0.4297234136853115,0.479465007574915,1327.5,7.054092358928172
fmw_2013,313,550,23,20004,male,22,7,0.6117574673569595,0.5949352222381145,900,6.737205058364801
fmw_2013,314,551,18,20007,female,17,2,0.4547341514230907,0.45904653264202,862.5,6.676737549183858
fmw_2013,314,552,19,20007,female,12,1,0.7026406429391504,0.633943530304259,NA,NA
fmw_2013,314,553,24,20007,female,8,4,0.6125287158458187,0.6626603167349261,1125,6.938740127371873
fmw_2013,315,554,18,20027,male,28,9,0.6811885125584743,0.7169305506838772,1275,7.075783170435219
fmw_2013,315,555,18,20027,male,27,11,0.5891600084664164,0.6050202933389945,779.5454545454545,6.611005745669588
fmw_2013,315,556,24,20027,male,35,13,0.8337304879158636,0.8793158098532337,957.6923076923077,6.816048313546801
fmw_2013,316,557,19,20034,female,11,5,0.5530557570649669,0.5863257131067634,1100,6.993051142445925
fmw_2013,316,558,19,20034,female,26,7,0.5389544016891155,0.5663001446347747,1150,6.96441842843779
fmw_2013,316,559,23,20034,female,31,15,0.76242580224291,0.7462967662448678,1013.3333333333334,6.820782963414079
fmw_2013,317,560,18,20037,female,27,12,0.6590307913920194,0.5792284740074243,987.5,6.693823800672799
fmw_2013,317,561,18,20037,female,30,11,0.6482594290882453,0.5771521658301777,802.2727272727273,6.610723145752177
fmw_2013,317,562,24,20037,female,28,4,0.6309465957040057,0.5558113420668288,943.75,6.76636400632748
fmw_2013,318,563,18,20038,male,30,5,0.5719641609801535,0.5604720405033028,725,6.508152320535309
fmw_2013,318,564,18,20038,male,30,6,0.6167515929719964,0.5616402297849394,1437.5,6.997629259192872
fmw_2013,318,565,24,20038,male,31,9,0.5641304550190452,0.5321943921090656,1358.3333333333333,7.07873308899992
fmw_2013,319,566,17,20041,female,29,13,0.6987735519788008,0.6966270740753104,1236.5384615384614,7.089700982378521
fmw_2013,319,567,17,20041,female,31,14,0.6289095276926523,0.587159494729544,957.1428571428571,6.799545803338235
fmw_2013,319,568,25,20041,female,39,14,0.728933316657564,0.7147083441408457,826.7857142857143,6.694155944773004
fmw_2013,320,569,18,20047,female,2,0,NA,NA,NA,NA
fmw_2013,320,570,18,20047,female,25,10,0.5768228344491301,0.5424596006287419,1200,7.0009177463140615
fmw_2013,320,571,24,20047,female,35,17,0.7126802310042817,0.753152091844681,902.9411764705883,6.7419061017196995
fmw_2013,321,572,17,20048,female,25,12,0.46226585532457404,0.41793718785163814,1247.9166666666667,7.051065084454398
fmw_2013,321,573,18,20048,female,27,10,0.54235422081140094,0.5026278195272137,1350,7.100835659670405
fmw_2013,321,574,25,20048,female,29,14,0.6274874805665971,0.6532654303836566,1014.2857142857143,6.831376093827646
fmw_2013,322,575,21,20050,female,30,15,0.8346690619504268,0.8730173071546855,716.6666666666666,6.548081258283086
fmw_2013,322,576,21,20050,female,29,12,0.7880774526742709,0.7668110979144046,806.25,6.539032103817253
fmw_2013,323,577,19,20053,female,29,12,0.606002650133741,0.6327140645128098,1212.5,7.001795613632304
fmw_2013,323,578,20,20053,female,31,18,0.6421566136062048,0.5851147459727912,1048.611111111111,6.807867662803752
fmw_2013,323,579,23,20053,female,36,13,0.7092055082074831,0.6455953131310319,1019.2307692307693,6.8727747492811355
fmw_2013,324,580,20,20054,male,29,10,0.6013642045565258,0.6081316263029541,1287.5,7.091679587380478
fmw_2013,324,581,20,20054,male,30,13,0.5361105857055894,0.4913632345853504,1271.1538461538462,6.995955334375861
fmw_2013,325,582,18,20056,female,22,11,0.7065689509372177,0.6328074483193801,925,6.669773871873227
fmw_2013,325,583,18,20056,female,24,11,0.6151305468963909,0.5845657105835707,797.7272727272727,6.558773028047281
fmw_2013,325,584,24,20056,female,30,11,0.6591078460667676,0.6422866252703802,745.4545454545455,6.520726370365206
fmw_2013,326,585,18,20057,female,25,7,0.5490848591088343,0.5167497680520373,1396.4285714285713,7.14755750433509
fmw_2013,326,586,18,20057,female,24,9,0.6778196246918679,0.6828786096773589,791.6666666666666,6.633269129637739
fmw_2013,326,587,25,20057,female,31,11,0.51547658728169,0.5570169708060115,1231.8181818181818,7.009676184677929
fmw_2013,327,588,21,20069,male,32,15,0.7089081272800856,0.7876943317126212,1120,6.936166903691049
fmw_2013,327,589,21,20069,male,30,12,0.7344256003475128,0.6275999418964144,739.5833333333334,6.587327566203692
fmw_2013,328,590,17,20071,male,18,4,0.4869914050241919,0.4899910036686003,1756.25,7.176516816667599
fmw_2013,328,591,18,20071,male,31,6,0.4637538194649606,0.46152482538169626,1633.3333333333333,7.2296088342457825
fmw_2013,328,592,25,20071,male,36,16,0.6131671905890655,0.5718686462766728,1064.0625,6.884873584025973
fmw_2013,329,593,18,20073,female,31,7,0.5656398796846632,0.5766136316591836,1228.5714285714287,6.912986604405855
fmw_2013,329,594,18,20073,female,30,14,0.7740825964385701,0.5805613815706995,846.4285714285714,6.674272959724036
fmw_2013,329,595,23,20073,female,34,20,0.820027419322078,0.7898110804261741,812.5,6.6314236533583655
fmw_2013,330,596,20,20078,male,30,12,0.6533231183088543,0.5548909503990994,908.3333333333334,6.7543451154523195
fmw_2013,330,597,21,20078,male,25,13,0.6819708592973649,0.6501619104435411,653.8461538461538,6.473483088971756
fmw_2013,331,598,19,20084,male,27,9,0.5868256612032006,0.5792066015030447,1194.4444444444443,6.9596139526652445
fmw_2013,331,599,20,20084,male,18,10,0.7042713298413367,0.6637806646812178,932.5,6.812416427728179
fmw_2013,332,600,19,20086,male,26,17,0.7277965095242982,0.7253687101526215,980.8823529411765,6.7575465731057145
fmw_2013,332,601,19,20086,male,26,10,0.5833818286227681,0.5687247990817808,690,6.4704573230369276
fmw_2013,332,602,25,20086,male,31,17,0.6779632561945916,0.6392287058638131,1064.7058823529412,6.8167876329068475
fmw_2013,333,603,21,20091,male,22,8,0.71922269630958,0.7640601298853616,1421.875,7.126673260289552
fmw_2013,333,604,21,20091,male,2,3,NA,NA,1266.6666666666667,7.077471685443819
fmw_2013,334,605,18,20100,male,20,6,0.5535757676141986,0.5420940304083154,1500,7.18900101329547
fmw_2013,334,606,18,20100,male,22,9,0.5935729817899981,0.5367096897784197,1133.3333333333333,6.917023679513162
fmw_2013,334,607,25,20100,male,16,7,0.6461090592023414,0.6380046988116533,764.2857142857143,6.560369393477544
fmw_2013,335,608,18,20108,female,31,10,0.7768769963934659,0.6958599139107933,875,6.731953790621848
fmw_2013,335,609,18,20108,female,30,12,0.6746535136789041,0.7007899349654442,762.5,6.498608276259627
fmw_2013,335,610,24,20108,female,37,20,0.7615587193743703,0.7066949536861078,760,6.564315635738503
fmw_2013,336,611,18,20112,female,30,11,0.6723167251975417,0.7166151537385731,1631.8181818181818,7.286889890270903
fmw_2013,336,612,18,20112,female,31,17,0.6074863863438988,0.6462299559776179,1427.9411764705883,7.148762978103235
fmw_2013,336,613,26,20112,female,31,14,0.724205279178367,0.7676351529458757,1055.357142857143,6.918085429560683
fmw_2013,337,614,18,20113,female,22,7,0.6204048403094123,0.6181871891437026,1671.4285714285716,7.278576083440702
fmw_2013,337,615,18,20113,female,26,7,0.6536183496632421,0.6404947751204719,857.1428571428571,6.720402276138759
fmw_2013,337,616,24,20113,female,27,8,0.6606229708847808,0.6844219632385145,925,6.730673916380621
fmw_2013,338,617,18,20114,male,26,10,0.6233735739111493,0.6635332399774114,1487.5,7.263153422265802
fmw_2013,338,618,18,20114,male,24,10,0.6117316966159915,0.5659605014084697,1040,6.870011187972965
fmw_2013,338,619,24,20114,male,33,12,0.7246724523929094,0.64875248083003,895.8333333333334,6.736623552112417
fmw_2013,339,620,17,20115,male,4,1,0.49028326745718054,0.6693526094648385,NA,NA
fmw_2013,339,621,18,20115,male,13,6,0.474559271574197,0.5636545512514202,2125,7.587799678219439
fmw_2013,340,622,18,20117,male,21,6,0.38693808489304815,0.409739761873327,2429.1666666666665,7.6787668627888825
fmw_2013,340,623,18,20117,male,18,5,0.5723839950573928,0.6043661038239689,1835,7.451075641555561
fmw_2013,340,624,24,20117,male,23,10,0.5581082758944673,0.6794566397741642,1282.5,7.090130518584059
fmw_2013,341,625,18,20119,female,17,8,0.434946609336425,0.5125329345398417,1503.125,7.26960980251394
fmw_2013,342,626,17,20120,male,22,4,0.35375494071146246,0.3562058041932402,3356.25,8.115025342970089
fmw_2013,342,627,17,20120,male,18,4,0.4907324098222291,0.4995454452979372,1900,7.522042445851959
fmw_2013,342,628,23,20120,male,13,5,0.4558969155844156,0.48212268219997906,1645,7.3766820998663505
fmw_2013,343,629,17,20121,male,15,4,0.6877453396192184,0.5235643224954869,1156.25,7.036164602061827
fmw_2013,343,630,18,20121,male,1,2,NA,NA,525,6.220819358421471
fmw_2013,343,631,24,20121,male,34,13,0.5833648691640071,0.6339081894758932,1184.6153846153845,7.0423412275689135
fmw_2013,344,632,18,20122,male,31,16,0.6445245984549423,0.6673793330477995,1131.25,6.929887460886313
fmw_2013,344,633,19,20122,male,8,4,0.5013380786285961,0.4751197510086942,937.5,6.703771159818995
fmw_2013,344,634,24,20122,male,34,16,0.838453430669053,0.8432451553661159,820.3125,6.656834854227682
fmw_2013,345,635,17,20123,female,31,11,0.6932499890242427,0.7061057782252579,1184.090909090909,7.012426213467629
fmw_2013,345,636,18,20123,female,28,14,0.7045779422691736,0.7670011538632743,1198.2142857142858,6.929937060520365
fmw_2013,345,637,24,20123,female,37,17,0.6905401989384726,0.7317483746242496,1164.7058823529412,6.9258251420356025
fmw_2013,346,638,18,20124,female,28,14,0.521815987325889,0.6284217871124044,1255.357142857143,7.067212002054784
fmw_2013,346,639,19,20124,female,16,5,0.6958978727045562,0.6514195334505186,1090,6.879976415208275
fmw_2013,346,640,24,20124,female,28,13,0.6657756059575688,0.6955793194967271,1340.3846153846155,7.173305107539424
fmw_2013,347,641,18,20125,male,23,5,0.46162631727518033,0.4288405224761446,1795,7.294251995869338
fmw_2013,347,642,18,20125,male,20,11,0.4033313415654087,0.5396846935871337,1827.2727272727273,7.403480545741495
fmw_2013,347,643,24,20125,male,21,8,0.6132881689454863,0.5575605880854743,1571.875,7.1369438012720865
fmw_2013,348,644,18,20127,female,28,12,0.669998454936471,0.5659691383984419,1272.9166666666665,6.9593451062477945
fmw_2013,348,645,19,20127,female,27,12,0.7022276708449399,0.5961411506150363,893.75,6.782726880730849
fmw_2013,348,646,24,20127,female,36,12,0.7263567220673839,0.681520627472457,1033.3333333333333,6.866912468464434
fmw_2013,349,647,18,20128,male,30,15,0.5520992875755161,0.535173526398332,1221.6666666666667,6.963018540639202
fmw_2013,349,648,18,20128,male,28,14,0.6566448776391378,0.5528183014889022,896.4285714285714,6.777019459425992
fmw_2013,349,649,24,20128,male,29,14,0.6772035021892384,0.6447584597774866,1021.4285714285713,6.765288101715056
fmw_2013,350,650,18,20129,female,30,10,0.50059520240404,0.5061405186275274,1655,7.350084413188372
fmw_2013,350,651,19,20129,female,26,9,0.44331791293581607,0.466971841234475,1269.4444444444443,7.048880356634168
fmw_2013,350,652,24,20129,female,32,8,0.6269903867398914,0.5294337708354242,1140.625,6.928477596606738
fmw_2013,351,653,18,20132,male,20,4,0.7233878381639891,0.7327177695804046,1037.5,6.926567927677494
fmw_2013,351,654,18,20132,male,15,5,0.48190711040060275,0.4640955769145403,1235,6.993035432472904
fmw_2013,351,655,23,20132,male,19,6,0.6474661145253798,0.6083688606353814,937.5,6.695678621591869
fmw_2013,352,656,19,20135,male,25,8,0.5493606471664049,0.5329689651734499,1212.5,7.0303294143005814
fmw_2013,352,657,19,20135,male,24,10,0.512359575877681,0.531457790929058,1502.5,7.053834030966472
fmw_2013,353,658,19,20136,male,27,15,0.6541724166875759,0.7262363146403157,1003.3333333333333,6.731988757179644
fmw_2013,353,659,19,20136,male,28,5,0.38052008588023867,0.32633895737860236,1265,6.922345098540767
fmw_2013,354,660,19,20137,female,26,13,0.6485437553705274,0.6782891744679659,1338.4615384615386,7.0425292560770405
fmw_2013,354,661,20,20137,female,31,16,0.5693112628783524,0.4623261260252443,1173.4375,6.959489809532205
fmw_2013,355,662,17,20140,male,29,6,0.4463773661542424,0.4914854159339077,1362.5,7.089519887620627
fmw_2013,356,663,17,20144,male,17,7,0.5435005289804313,0.5774043605139826,1364.2857142857142,6.961345524087733
fmw_2013,356,664,17,20144,male,30,8,0.5782994120562976,0.5328511703335945,1871.875,7.3530987151102885
fmw_2013,357,665,17,20147,female,10,5,0.2658768794078896,0.40597397986650213,1755,7.437751659553083
fmw_2013,357,666,17,20147,female,12,4,0.5822029861939557,0.5941816977163575,1225,6.945240933881633
fmw_2013,358,667,17,20148,female,32,17,0.6520538426854331,0.5752538531888562,1044.1176470588234,6.864349791674895
fmw_2013,358,668,17,20148,female,31,12,0.6139080817702729,0.5339628365720812,1177.0833333333333,6.972706701575213
fmw_2013,359,669,18,20149,male,31,13,0.6307239296946584,0.5636353488272022,903.8461538461538,6.75629172758751
fmw_2013,359,670,18,20149,male,31,6,0.6155142414057548,0.6178588701005463,2279.1666666666665,7.567750623114839
fmw_2013,360,671,24,4856,male,37,11,0.8480005890079231,0.7883015612129812,706.8181818181819,6.513228498375171
fmw_2013,361,672,18,4943,male,32,21,0.6610773682596508,0.7450949400723477,954.7619047619048,6.734520654441235
fmw_2013,361,673,24,4943,male,40,12,0.7750311861975488,0.7995451747738919,816.6666666666666,6.64159325923883
fmw_2013,362,674,18,6117,female,26,12,0.6876018559931873,0.6943909775042806,872.9166666666666,6.687717078796978
fmw_2013,362,675,24,6117,female,37,13,0.7725251832675007,0.721641062756283,707.6923076923077,6.516406102137888
fmw_2013,363,676,18,6135,male,29,5,0.5630243850119401,0.49547561135448387,1240,7.077318339905106
fmw_2013,363,677,24,6135,male,37,19,0.7480402875338988,0.7325575764094603,982.8947368421052,6.7926979859436365
fmw_2013,364,678,18,6152,male,31,15,0.6040795204856456,0.6634906206003585,1368.3333333333333,7.14854736373288
fmw_2013,364,679,24,6152,male,30,7,0.6955232268272452,0.6591804597421373,921.4285714285714,6.7947590434730385
fmw_2013,365,680,18,6229,male,31,12,0.7389693435471794,0.7446432281940624,810.4166666666666,6.660438063242711
fmw_2013,365,681,24,6229,male,40,15,0.7717582329202757,0.7739006206575472,976.6666666666667,6.731540152417789
fmw_2013,366,682,18,6296,female,28,13,0.6590546909161528,0.6390953312324987,778.8461538461538,6.58775654961376
fmw_2013,366,683,24,6296,female,34,19,0.6328196076413958,0.6976309488204144,919.7368421052631,6.739065513217189
fmw_2013,367,684,19,6316,male,28,8,0.6839199354212093,0.607136913209636,909.375,6.792922533620059
fmw_2013,367,685,24,6316,male,36,13,0.6750214735728678,0.663934955354746,663.4615384615385,6.441902729931537
fmw_2013,368,686,18,6342,male,31,12,0.748935659383935,0.7483044933722302,1022.9166666666667,6.838906027259538
fmw_2013,368,687,24,6342,male,34,10,0.810479899847422,0.7998604942474062,817.5,6.6286215154067785
fmw_2013,369,688,18,6356,female,25,13,0.5702015255761251,0.6027340500712469,1363.4615384615386,7.127905653284276
fmw_2013,369,689,24,6356,female,21,8,0.5113125247696622,0.623883464142726,1312.5,7.156823913768991
fmw_2013,370,690,18,6357,male,16,9,0.5912425435668595,0.6284516878219952,1197.2222222222222,6.922176696134411
fmw_2013,371,691,18,6358,male,31,14,0.7218605112882033,0.7095880472661551,862.5,6.731164529941117
fmw_2013,371,692,24,6358,male,33,11,0.7664563024988493,0.7941496823710044,995.4545454545455,6.740628855589229
fmw_2013,372,693,18,6367,female,24,11,0.7228966635079654,0.80252159360942,1043.1818181818182,6.922410911663425
fmw_2013,372,694,24,6367,female,37,14,0.6801748696090129,0.6791661573943529,941.0714285714286,6.75856925914285
fmw_2013,373,695,18,6368,female,32,11,0.6604942046991419,0.5830902052179391,897.7272727272727,6.718871503492997
fmw_2013,373,696,24,6368,female,16,10,0.7489567546078028,0.7437130838862384,840,6.690018979082401
fmw_2013,374,697,18,6377,female,29,16,0.6830588201182886,0.7159697107611317,903.125,6.7554233683319325
fmw_2013,374,698,24,6377,female,28,14,0.7294162320921301,0.7027776145222507,766.0714285714286,6.595733468161879
fmw_2013,375,699,18,6378,female,17,7,0.7420439952657637,0.7524802792134975,660.7142857142857,6.487738768283548
fmw_2013,376,700,18,6403,male,25,9,0.7143347966203125,0.7053446057870146,711.1111111111111,6.524697748721758
fmw_2013,376,701,24,6403,male,37,12,0.8422847237185472,0.8652819971754596,1039.5833333333333,6.807314927875023
fmw_2013,377,702,18,6408,female,16,7,0.6958215258673859,0.7235439209337454,689.2857142857143,6.49371762775549
fmw_2013,377,703,24,6408,female,35,13,0.2724990262172733,0.29008552091602635,1630.7692307692307,7.112796823524535
fmw_2013,378,704,24,6414,male,24,7,0.894486688517049,0.8402678717467477,810.7142857142857,6.604435359781368
fmw_2013,378,705,NA,6414,male,31,11,0.6443548792112525,0.551433315235831,1025,6.765622754846568
fmw_2013,379,706,18,6429,male,32,12,0.6831134592636494,0.712275972418138,1004.1666666666666,6.826606345534817
fmw_2013,379,707,24,6429,male,39,12,0.8125349291773558,0.8077053741841869,789.5833333333334,6.633737494619915
fmw_2013,380,708,18,6433,male,24,7,0.49693295790555714,0.519112417469024,1185.7142857142858,6.994694009987252
fmw_2013,381,709,18,6440,male,26,11,0.6832390601834842,0.7287239862759205,975,6.834973113135632
fmw_2013,381,710,24,6440,male,35,10,0.7228683590671218,0.6934263058943716,820,6.676144104972059
fmw_2013,382,711,18,6446,male,30,15,0.5994935691068675,0.5512375963506176,1113.3333333333333,6.97529934054371
fmw_2013,382,712,24,6446,male,37,12,0.8374022253376442,0.7473038724955432,793.75,6.619237557434963
fmw_2013,383,713,25,6516,male,37,13,0.7439769654527666,0.7447672840102553,905.7692307692307,6.773529546544868
fmw_2013,384,714,18,6517,female,30,13,0.7112312582931257,0.6358036053397481,928.8461538461538,6.801572704713959
fmw_2013,385,715,18,6529,female,13,5,0.7029570906188549,0.6783337026018383,905,6.790450037060186
fmw_2013,386,716,18,6546,female,28,14,0.7537403952403229,0.7735358482238367,842.8571428571429,6.71650985302929
fmw_2013,387,717,18,6592,female,29,7,0.6936939346210232,0.6944765612938323,1028.5714285714287,6.810394722775971
fmw_2013,388,718,18,6611,male,31,13,0.582135692445558,0.6204527676779852,1490.3846153846155,7.232417085045588
fmw_2013,389,719,18,6613,female,21,8,0.677755426885155,0.7219323125635365,746.875,6.595010684774498
